,C,D,L,uid,_destination_path,social_norm,t,c,r,sigma,n,N,epsilon1,epsilon2,omega,alpha,beta,p,zeta
376,0.003571624721,1.0580402e-05,0.9963982259999999,399.0,/tmpdir/job/37847.399,Neither,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
377,0.000602630934,3.3496911000000005e-05,0.9993597760000001,400.0,/tmpdir/job/37847.400,Both,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
378,0.15068506060800002,0.07888105512999997,0.770425328146,401.0,/tmpdir/job/37847.401,Defector,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
379,0.08774305636000002,0.07069026945500001,0.8415592137269999,402.0,/tmpdir/job/37847.402,Loner,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
380,0.129152829582,0.095785830226,0.77504652354,403.0,/tmpdir/job/37847.403,Neither,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
381,0.04110308326699999,0.0206619210415,0.9382307513699999,404.0,/tmpdir/job/37847.404,Both,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
382,0.13847390467600001,0.11798090083200001,0.7435385327380001,405.0,/tmpdir/job/37847.405,Defector,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
383,0.08466502257399999,0.092783879313,0.822544942615,406.0,/tmpdir/job/37847.406,Loner,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
384,0.10418185795500001,0.110928101628,0.7848768656239997,407.0,/tmpdir/job/37847.407,Neither,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
385,0.029010102699000003,0.038270488958000004,0.9327167333466,408.0,/tmpdir/job/37847.408,Both,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
386,0.163467630254,0.17997399462499997,0.656546762618,409.0,/tmpdir/job/37847.409,Defector,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
387,0.12481196251599999,0.17025721256200002,0.7049151306729999,410.0,/tmpdir/job/37847.410,Loner,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
388,0.154436681904,0.1569547804656,0.6885871789789999,411.0,/tmpdir/job/37847.411,Neither,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
389,0.05348294413600001,0.07326663570599999,0.8732321355620001,412.0,/tmpdir/job/37847.412,Both,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
390,0.16754937888100002,0.23009962863899996,0.6023391988629999,413.0,/tmpdir/job/37847.413,Defector,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
391,0.14142985676,0.18284196827400004,0.675706331285,415.0,/tmpdir/job/37847.415,Neither,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
392,0.04904117313,0.08138223844199999,0.8695559303660001,416.0,/tmpdir/job/37847.416,Both,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
393,0.163761225765,0.257735342281,0.578491291065,417.0,/tmpdir/job/37847.417,Defector,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
394,0.133328436359,0.210800386305,0.6558549513889999,418.0,/tmpdir/job/37847.418,Loner,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
395,0.053068995468,0.07855150747400001,0.8683555420150001,420.0,/tmpdir/job/37847.420,Both,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
396,0.0,0.0,1.0,421.0,/tmpdir/job/37847.421,Defector,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
397,0.0,0.0,1.0,422.0,/tmpdir/job/37847.422,Loner,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
398,0.0,0.0,1.0,423.0,/tmpdir/job/37847.423,Neither,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
399,0.0,0.0,1.0,424.0,/tmpdir/job/37847.424,Both,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
400,0.0029379253219999997,1.0997805999999998e-05,0.9970329480000001,425.0,/tmpdir/job/37847.425,Defector,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
401,0.0006663124210000001,3.5323669e-05,0.9992941629999998,426.0,/tmpdir/job/37847.426,Loner,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
402,0.00270718869,1.0862803e-05,0.9972645080000002,427.0,/tmpdir/job/37847.427,Neither,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
403,0.00067522738,3.662632e-05,0.9992837619999998,428.0,/tmpdir/job/37847.428,Both,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
404,0.156788402695,0.0783840777844,0.7648181485590001,429.0,/tmpdir/job/37847.429,Defector,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
405,0.091408016813,0.06793442673899999,0.840650270235,430.0,/tmpdir/job/37847.430,Loner,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
406,0.11749044623900003,0.0871682547835,0.7953270192329999,431.0,/tmpdir/job/37847.431,Neither,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
407,0.037983211311,0.023874996765,0.9381373049899999,432.0,/tmpdir/job/37847.432,Both,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
408,0.131952704965,0.10902183395100001,0.7590186174130001,433.0,/tmpdir/job/37847.433,Defector,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
409,0.094532640975,0.100843682477,0.804617201075,434.0,/tmpdir/job/37847.434,Loner,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
410,0.12005553339599999,0.1067751283075,0.773155554908,435.0,/tmpdir/job/37847.435,Neither,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
411,0.03366675990699999,0.036345289301,0.9299851334050001,436.0,/tmpdir/job/37847.436,Both,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
412,0.17289034858000002,0.18507367075799996,0.6420241218220001,437.0,/tmpdir/job/37847.437,Defector,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
413,0.131230637522,0.17999690623800002,0.6887571101740001,438.0,/tmpdir/job/37847.438,Loner,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
414,0.1589582731706,0.15682351950559997,0.6841957398449999,439.0,/tmpdir/job/37847.439,Neither,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
415,0.04939849726300001,0.06318249411299999,0.887400898609,440.0,/tmpdir/job/37847.440,Both,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
416,0.158578859034,0.223357068799,0.6180529201759998,441.0,/tmpdir/job/37847.441,Defector,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
417,0.12913143343999997,0.18761427505400002,0.683238316482,442.0,/tmpdir/job/37847.442,Loner,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
418,0.1541570690396,0.174786661064,0.671035058046,443.0,/tmpdir/job/37847.443,Neither,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
419,0.048190960235,0.073336846075,0.87845046863,444.0,/tmpdir/job/37847.444,Both,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
420,0.15302495317066667,0.22680968486133332,0.6201544735213332,445.0,/tmpdir/job/37847.445,Defector,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
421,0.12898527706000001,0.207267801769,0.6637307695967001,446.0,/tmpdir/job/37847.446,Loner,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
422,0.048627617488000006,0.069831315122,0.8815165391550002,448.0,/tmpdir/job/37847.448,Both,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
423,0.0,0.0,1.0,449.0,/tmpdir/job/37847.449,Defector,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
424,0.0,0.0,1.0,450.0,/tmpdir/job/37847.450,Loner,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
425,0.0,0.0,1.0,451.0,/tmpdir/job/37847.451,Neither,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
426,0.0,0.0,1.0,452.0,/tmpdir/job/37847.452,Both,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
427,0.0027901822419999995,1.029329e-05,0.997183269,453.0,/tmpdir/job/37847.453,Defector,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
428,0.0007402339140000001,3.2512149e-05,0.9992228620000002,454.0,/tmpdir/job/37847.454,Loner,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
429,0.003285232915,1.1007424e-05,0.996684641,455.0,/tmpdir/job/37847.455,Neither,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
430,0.0007342523169999999,3.6662903e-05,0.9992243880000001,456.0,/tmpdir/job/37847.456,Both,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
431,0.159597054483,0.08044602398600001,0.7599486505649999,457.0,/tmpdir/job/37847.457,Defector,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
432,0.083207971369,0.05205516895100001,0.864730439412,458.0,/tmpdir/job/37847.458,Loner,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
433,0.11578315722599998,0.08207616799699999,0.8021263828640001,459.0,/tmpdir/job/37847.459,Neither,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
434,0.044350274083,0.020780854618000003,0.9348644236970002,460.0,/tmpdir/job/37847.460,Both,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
435,0.138280429859,0.12133144807199998,0.7403809349990002,461.0,/tmpdir/job/37847.461,Defector,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
436,0.092248680752,0.10413951839700002,0.803605381757,462.0,/tmpdir/job/37847.462,Loner,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
437,0.110888506676,0.1055602914797,0.783537978343,463.0,/tmpdir/job/37847.463,Neither,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
438,0.030862923277,0.033654825772600004,0.9354795712839999,464.0,/tmpdir/job/37847.464,Both,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
439,0.176104358595,0.18878578358199996,0.635098877793,465.0,/tmpdir/job/37847.465,Defector,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
440,0.131665750232,0.17450712796700002,0.6938110368389999,466.0,/tmpdir/job/37847.466,Loner,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
441,0.153087079028,0.14694033223300002,0.699951421555,467.0,/tmpdir/job/37847.467,Neither,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
442,0.046338880634999996,0.06691046090999998,0.8867327885490001,468.0,/tmpdir/job/37847.468,Both,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
443,0.162158209404,0.21778014219199998,0.620052209032,469.0,/tmpdir/job/37847.469,Defector,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
444,0.12399904236299997,0.18775910001900004,0.688226264521,470.0,/tmpdir/job/37847.470,Loner,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
445,0.145739586801,0.18213599704000002,0.6721031473279999,471.0,/tmpdir/job/37847.471,Neither,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
446,0.0436784278456,0.0773896925726,0.878910310455,472.0,/tmpdir/job/37847.472,Both,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
447,0.157644344068,0.23137836567800002,0.6109658980480001,473.0,/tmpdir/job/37847.473,Defector,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
448,0.12974722933733332,0.19649996752866666,0.6737372444786666,474.0,/tmpdir/job/37847.474,Loner,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
449,0.050691662292,0.08401033210400001,0.8652758137680001,476.0,/tmpdir/job/37847.476,Both,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
450,0.0,0.0,1.0,477.0,/tmpdir/job/37847.477,Defector,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
451,0.0,0.0,1.0,478.0,/tmpdir/job/37847.478,Loner,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
