T,C,D,L
150084,0.778,0.1888,0.03333
150085,0.8223,0.08386,0.09393
150086,0.906,0.0917,0.002777
150087,0.8613,0.1333,0.005554
150088,0.984,0.01587,
150089,0.9937,0.006172,
150090,0.988,0.012344,
150091,0.98,0.0202,
150092,0.969,0.01944,0.01111
150093,0.9653,0.03458,
150094,0.8335,0.1333,0.03333
150095,0.953,0.0343,0.01256
150096,0.9907,0.008644,0.0006175
150097,0.971,0.02222,0.006668
150098,0.972,0.02777,
150099,0.878,0.1,0.02222
150100,0.841,0.04074,0.1185
150101,0.675,0.1222,0.2028
150102,0.9053,0.04117,0.0536
150103,0.9863,0.01296,0.000926
150104,0.9536,0.0463,
150105,0.981,0.01709,0.001709
150106,0.976,0.02393,
150107,0.983,0.01569,0.0013075
150108,0.9785,0.02136,
150109,0.8887,0.1111,
150110,0.994,0.00575,
150111,0.9946,0.003704,0.001852
150112,0.926,0.0741,
150113,0.9927,0.006535,0.0006537
150114,0.9927,0.00704,0.0003703
150115,0.9424,0.05334,0.004444
150116,0.9165,0.06665,0.01666
150117,0.9165,0.06665,0.01666
150118,0.9966,0.003174,
150119,0.8887,0.1111,
150120,0.9224,0.06854,0.00926
150121,0.9844,0.015434,
150122,0.9937,0.006535,
150123,0.972,0.02777,
150124,0.972,0.02777,
150125,0.9224,0.07776,
150126,0.987,0.01296,
150127,0.926,0.0741,
150128,0.9717,0.02829,
150129,0.8613,0.1389,
150130,0.9277,0.06665,0.005554
150131,0.9556,0.04443,
150132,0.9443,0.05554,
150133,0.9307,0.06946,
150134,0.993,0.006668,
150135,0.9775,0.02222,
150136,0.963,0.03705,
150137,0.9443,0.05554,
150138,0.947,0.05334,
150139,0.9946,0.00529,
150140,0.979,0.01976,0.001235
150141,0.9946,0.004105,0.001207
150142,0.9863,0.013885,
150143,0.994,0.005733,
150144,0.993,0.006668,
150145,0.9585,0.04166,
150146,0.9897,0.01046,
150147,0.9775,0.02222,
150148,0.996,0.003536,0.0002525
150149,0.9556,0.04443,
150150,0.971,0.01746,0.01111
150151,0.996,0.003967,
150152,0.9883,0.011696,
150153,0.9883,0.0119,
150154,0.9443,0.02222,0.03333
150155,0.789,0.1777,0.03333
150156,0.8833,0.08887,0.02777
150157,0.981,0.01778,0.001481
150158,0.99,0.00966,
150159,0.989,0.00741,0.003704
150160,0.9756,0.02425,
150161,0.9443,0.05554,
150162,0.904,0.08887,0.00741
150163,0.722,0.2666,0.01111
150164,0.211,0.4443,0.3445
150165,0.524,0.0197,0.4565
150166,0.835,0.1315,0.03333
150167,0.993,0.006943,
150168,0.991,0.008545,
150169,0.967,0.03333,
150170,0.9814,0.01852,
150171,0.9443,0.05554,
150172,0.992,0.007935,
150173,0.8887,0.1111,
150174,0.975,0.02469,
150175,0.778,0.1555,0.06665
150176,0.9204,0.05475,0.0246
150177,0.9917,0.00833,
150178,0.987,0.01307,
150179,1.0,,
150180,0.988,0.012344,
150181,0.8887,0.07776,0.03333
150182,0.815,0.1111,0.0741
150183,0.9277,0.04352,0.0287
150184,0.985,0.01495,
150185,0.9443,0.05554,
150186,0.985,0.01515,
150187,0.9185,0.063,0.01852
150188,0.974,0.02136,0.004272
150189,0.9604,0.03967,
150190,0.9956,0.004387,
150191,0.9443,0.05554,
150192,0.839,0.1555,0.005554
150193,0.989,0.01111,
150194,0.979,0.02083,
150195,0.778,0.1777,0.04443
150196,0.8755,0.0815,0.0432
150197,0.972,0.02777,
150198,0.9697,0.0303,
150199,0.987,0.013336,
150200,0.9775,0.02222,
150201,0.988,0.01212,
150202,0.9443,0.05554,
150203,0.907,0.0926,
150204,0.992,0.007576,
150205,0.926,0.0741,
150206,0.8813,0.1185,
150207,0.994,0.005848,
150208,0.9644,0.03555,
150209,0.9956,0.004234,
150210,0.991,0.008545,
150211,0.9897,0.00505,0.00505
150212,0.969,0.03087,
150213,0.9165,0.0833,
150214,0.778,0.1888,0.03333
150215,0.8433,0.0707,0.0859
150216,0.974,0.02563,
150217,1.0,,
150218,0.963,0.03705,
150219,0.967,0.03333,
150220,0.9556,0.04443,
150221,0.8335,0.1666,
150222,0.908,0.07086,0.02083
150223,0.963,0.03705,
150224,0.983,0.01729,
150225,0.8887,0.04443,0.06665
150226,0.9604,0.03503,0.004272
150227,0.9556,0.04443,
150228,0.988,0.012344,
150229,0.972,0.02777,
150230,0.967,0.03333,
150231,0.9556,0.04443,
150232,0.9775,0.02222,
150233,0.9814,0.01852,
150234,0.9443,0.05554,
150235,0.9824,0.01736,
150236,0.998,0.002178,
150237,0.97,0.02963,
150238,0.967,0.03333,
150239,0.98,0.0202,
150240,0.8335,0.1,0.06665
150241,0.6924,0.2222,0.0852
150242,0.791,0.12445,0.0845
150243,0.5557,0.4443,
150244,0.6665,0.1417,0.1917
150245,0.8057,0.1777,0.01666
150246,0.97,0.02963,
150247,0.994,0.00606,
150248,0.997,0.002924,
150249,0.9927,0.00741,
150250,0.991,0.008545,
150251,0.9897,0.010254,
150252,0.972,0.01111,0.01666
150253,0.98,0.0202,
150254,0.933,0.06665,
150255,0.987,0.01307,
150256,0.8613,0.1389,
150257,0.972,0.02777,
150258,0.6665,0.3333,
150259,0.836,0.0944,0.06946
150260,0.963,0.03705,
150261,0.9443,0.05554,
150262,0.989,0.01111,
150263,0.989,0.01111,
150264,0.993,0.006943,
150265,0.9883,0.011696,
150266,0.907,0.0926,
150267,0.974,0.02592,
150268,0.926,0.0741,
150269,0.9897,0.010254,
150270,0.976,0.0238,
150271,0.9585,0.04166,
150272,0.9956,0.00463,
150273,0.979,0.0192,0.00202
150274,0.9556,0.04443,
150275,0.9165,0.06665,0.01666
150276,0.967,0.03333,
150277,0.979,0.02083,
150278,0.991,0.008545,
150279,0.9883,0.0116,
150280,0.975,0.02222,0.00247
150281,0.967,0.03333,
150282,0.9556,0.04,0.004444
150283,0.975,0.02469,
150284,0.8613,0.1222,0.01666
150285,0.9556,0.04443,
150286,0.8335,0.06665,0.1
150287,0.7,0.1389,0.1611
150288,0.941,0.05667,0.002222
150289,0.9585,0.04166,
150290,0.99,0.009575,
150291,0.989,0.01111,
150292,0.8887,0.0944,0.01666
150293,0.967,0.03333,
150294,0.963,0.03705,
150295,0.9863,0.01367,
150296,0.9946,0.00517,
150297,0.9834,0.01666,
150298,0.9585,0.04166,
150299,0.8887,0.1111,
150300,0.995,0.004726,
150301,0.975,0.02469,
150302,0.907,0.0926,
150303,0.9443,0.05554,
150304,0.988,0.012344,
150305,0.9883,0.011696,
150306,0.98,0.0202,
150307,0.9443,0.05554,
150308,0.8335,0.1333,0.03333
150309,0.9453,0.04285,0.0119
150310,0.9907,0.00926,
150311,0.9946,0.005375,
150312,0.972,0.02777,
150313,0.9897,0.010414,
150314,0.9844,0.015434,
150315,0.9824,0.01778,
150316,0.963,0.03705,
150317,0.8335,0.1666,
150318,0.8467,0.1311,0.02222
150319,0.987,0.013336,
150320,0.9443,0.05554,
150321,0.9854,0.01458,
150322,0.993,0.006943,
150323,0.982,0.01313,0.00505
150324,0.989,0.01111,
150325,0.993,0.006943,
150326,0.9863,0.013885,
150327,0.9814,0.01852,
150328,0.8613,0.1222,0.01666
150329,0.9683,0.03174,
150330,0.9814,0.01852,
150331,0.911,0.08887,
150332,0.722,0.2778,
150333,0.6533,0.0911,0.2556
150334,0.9834,0.01515,0.001515
150335,0.9863,0.013885,
150336,0.9443,0.05554,
150337,0.907,0.0926,
150338,0.907,0.0926,
150339,0.9946,0.005554,
150340,0.993,0.006733,
150341,0.99,0.00992,
150342,0.9897,0.0101,
150343,0.967,0.03333,
150344,0.926,0.0741,
150345,0.8335,0.1666,
150346,0.3777,0.389,0.2333
150347,0.4705,0.1074,0.422
150348,0.8125,0.11426,0.073
150349,0.9023,0.0978,
150350,0.9683,0.03174,
150351,0.9556,0.04443,
150352,0.963,0.03705,
150353,0.9443,0.05554,
150354,0.9834,0.01666,
150355,0.969,0.03087,
150356,0.9883,0.0119,
150357,0.963,0.03705,
150358,0.722,0.2444,0.03333
150359,0.5054,0.1888,0.3057
150360,0.933,0.05,0.01666
150361,0.9585,0.04166,
150362,0.972,0.02777,
150363,0.9775,0.02222,
150364,0.991,0.00877,
150365,0.994,0.00595,
150366,0.9443,0.05554,
150367,0.963,0.03705,
150368,0.9556,0.04443,
150369,0.8706,0.1296,
150370,0.9165,0.06665,0.01666
150371,0.9805,0.01944,
150372,0.9224,0.07776,
150373,0.9443,0.05554,
150374,0.9956,0.004505,
150375,0.9873,0.01282,
150376,0.97,0.02963,
150377,0.985,0.01515,
150378,0.9644,0.0358,
150379,0.9927,0.007248,
150380,0.948,0.05185,
150381,0.963,0.03705,
150382,0.911,0.08887,
150383,0.9644,0.03555,
150384,0.972,0.02777,
150385,0.8223,0.1777,
150386,0.7407,0.1704,0.08887
150387,0.948,0.04364,0.007935
150388,0.992,0.007935,
150389,0.988,0.012344,
150390,0.963,0.03705,
150391,0.9785,0.02136,
150392,0.8613,0.1222,0.01666
150393,0.984,0.0162,
150394,0.972,0.02777,
150395,0.938,0.06223,
150396,0.778,0.2222,
150397,0.2666,0.389,0.3445
150398,0.3,0.005554,0.6943
150399,0.6377,0.02126,0.341
150400,0.8706,0.0626,0.06665
150401,0.5,0.4333,0.06665
150402,0.8525,0.0474,0.1
150403,0.9834,0.01468,0.001984
150404,0.989,0.01111,
150405,0.9956,0.004536,
150406,0.972,0.02777,
150407,0.8335,0.1,0.06665
150408,0.6704,0.1963,0.1333
150409,0.789,0.1611,0.05
150410,0.9536,0.0463,
150411,0.9863,0.013885,
150412,0.983,0.01709,
150413,0.907,0.0926,
150414,0.989,0.01111,
150415,0.9526,0.0472,
150416,0.983,0.0169,
150417,0.9165,0.0833,
150418,0.995,0.00483,
150419,0.933,0.06665,
150420,0.926,0.0741,
150421,0.987,0.013336,
150422,0.983,0.01709,
150423,0.98,0.0202,
150424,0.9585,0.04166,
150425,0.9937,0.006172,
150426,0.983,0.01709,
150427,0.9556,0.04443,
150428,0.9775,0.02222,
150429,0.976,0.0238,
150430,0.9814,0.013885,0.00463
150431,0.9785,0.0216,
150432,0.9683,0.03174,
150433,0.9897,0.0101,
150434,0.9927,0.00741,
150435,0.987,0.01323,
150436,0.9814,0.01852,
150437,0.722,0.2778,
150438,0.907,0.0626,0.0303
150439,0.963,0.03705,
150440,0.963,0.03705,
150441,0.983,0.01709,
150442,0.9224,0.07776,
150443,0.9844,0.015434,
150444,0.9604,0.03967,
150445,0.983,0.01709,
150446,0.907,0.0926,
150447,0.926,0.0741,
150448,0.8887,0.0944,0.01666
150449,0.8335,0.1333,0.03333
150450,0.9453,0.03888,0.01587
150451,0.9775,0.02222,
150452,0.987,0.013336,
150453,0.9443,0.05554,
150454,0.9443,0.05554,
150455,0.9683,0.03174,
150456,0.9746,0.02525,
150457,0.9585,0.04166,
150458,0.989,0.01111,
150459,0.9976,0.002563,
150460,0.963,0.03705,
150461,0.8887,0.0944,0.01666
150462,0.9956,0.004505,
150463,0.9165,0.0833,
150464,1.0,,
150465,0.9556,0.04443,
150466,0.9556,0.04443,
150467,0.926,0.0741,
150468,0.8335,0.1333,0.03333
150469,0.9736,0.02124,0.0049
150470,0.9897,0.0101,
150471,0.9854,0.01482,
150472,0.9897,0.009094,0.00101
150473,0.9956,0.004272,
150474,0.907,0.0926,
150475,0.8887,0.1111,
150476,0.9595,0.03705,0.003704
150477,0.99,0.0098,
150478,0.9277,0.06665,0.005554
150479,0.722,0.2778,
150480,0.8696,0.0798,0.0505
150481,0.9937,0.00613,
150482,0.8335,0.1,0.06665
150483,0.7295,0.2296,0.04074
150484,0.783,0.1333,0.0833
150485,0.984,0.01587,
150486,0.778,0.1888,0.03333
150487,0.785,0.1482,0.06665
150488,0.9688,0.03111,
150489,0.9683,0.03174,
150490,0.9883,0.011696,
150491,0.963,0.03705,
150492,0.926,0.0741,
150493,0.9863,0.002777,0.01111
150494,0.907,0.0926,
150495,0.8335,0.07776,0.08887
150496,0.8647,0.1055,0.02963
150497,0.8887,0.0944,0.01666
150498,0.9165,0.0833,
150499,0.971,0.02063,0.007935
150500,0.9956,0.004444,
150501,0.9536,0.0463,
150502,0.967,0.03111,0.002222
150503,0.9814,0.01852,
150504,0.993,0.006775,
150505,0.8887,0.0944,0.01666
150506,0.963,0.03705,
150507,0.9834,0.01666,
150508,0.98,0.0202,
150509,0.99,0.00966,
150510,0.9834,0.01666,
150511,0.9937,0.006535,
150512,0.926,0.0741,
150513,0.6665,0.3333,
150514,0.9355,0.04376,0.02083
150515,0.972,0.02777,
150516,0.9917,0.008415,
150517,0.9775,0.02222,
150518,0.9224,0.07776,
150519,0.9946,0.005207,
150520,0.98,0.0202,
150521,0.9756,0.02425,
150522,0.9683,0.03174,
150523,0.993,0.006943,
150524,0.9956,0.004166,0.000463
150525,0.9556,0.04443,
150526,0.972,0.02777,
150527,0.9966,0.003471,
150528,0.778,0.2222,
150529,0.778,0.2222,
150530,0.7275,0.1611,0.1111
150531,0.9,0.1,
150532,0.993,0.006733,
150533,0.8057,0.1722,0.02222
150534,0.9556,0.04443,
150535,0.9165,0.06665,0.01666
150536,0.9897,0.0101,
150537,0.9844,0.015434,
150538,0.992,0.007576,
150539,0.9956,0.004272,
150540,0.963,0.03705,
150541,0.9927,0.00741,
150542,0.8887,0.02222,0.08887
150543,0.9727,0.02748,
150544,0.778,0.2222,
150545,0.6406,0.211,0.1482
150546,0.878,0.09045,0.03174
150547,0.995,0.0049,
150548,0.9165,0.06665,0.01666
150549,0.962,0.0381,
150550,0.8335,0.1666,
150551,0.8276,0.1306,0.04166
150552,0.9307,0.06946,
150553,0.9937,0.00641,
150554,0.9556,0.04443,
150555,0.9443,0.05554,
150556,0.9443,0.05554,
150557,0.8057,0.1945,
150558,0.8335,0.1333,0.03333
150559,0.3333,0.4666,0.2
150560,0.7915,0.02043,0.1882
150561,0.6665,0.3057,0.02777
150562,0.98,0.0202,
150563,0.8335,0.1333,0.03333
150564,0.838,0.1444,0.01778
150565,0.987,0.013336,
150566,0.6665,0.3333,
150567,0.5225,0.1722,0.3057
150568,0.8896,0.0401,0.07007
150569,0.984,0.01515,0.00101
150570,0.98,0.01984,
150571,0.976,0.0238,
150572,0.947,0.05334,
150573,0.8613,0.1389,
150574,0.8965,0.1037,
150575,0.9443,0.05554,
150576,0.9604,0.03967,
150577,0.991,0.00896,
150578,0.9355,0.06445,
150579,0.9556,0.04443,
150580,0.926,0.0741,
150581,0.972,0.02777,
150582,0.9814,0.01852,
150583,0.9165,0.05,0.03333
150584,0.9556,0.04443,
150585,0.988,0.012344,
150586,0.9697,0.0303,
150587,0.9775,0.02222,
150588,0.9814,0.0187,
150589,0.99,0.009575,
150590,0.9795,0.02074,
150591,0.778,0.1555,0.06665
150592,0.761,0.1278,0.1111
150593,0.977,0.02284,
150594,0.9893,0.01068,
150595,0.9443,0.05554,
150596,0.9863,0.013885,
150597,0.9863,0.013885,
150598,0.988,0.012344,
150599,0.99,0.00679,0.003086
150600,0.907,0.0926,
150601,0.962,0.0381,
150602,0.9834,0.01666,
150603,0.8887,0.1111,
150604,1.0,,
150605,0.9834,0.01666,
150606,0.9443,0.05554,
150607,0.991,0.008545,
150608,0.9775,0.02222,
150609,0.9956,0.00434,
150610,0.963,0.03705,
150611,0.8887,0.0944,0.01666
150612,0.987,0.013336,
150613,0.9307,0.06946,
150614,1.0,,
150615,0.968,0.0324,
150616,0.9775,0.02222,
150617,0.995,0.00494,
150618,0.9443,0.05554,
150619,0.9443,0.05554,
150620,0.6665,0.3333,
150621,0.9126,0.05157,0.0357
150622,0.9966,0.0034,
150623,0.979,0.02092,
150624,0.8887,0.0944,0.01666
150625,0.992,0.007935,
150626,0.9443,0.05554,
150627,0.722,0.2778,
150628,0.816,0.10986,0.0741
150629,0.9883,0.011696,
150630,0.9165,0.0833,
150631,0.985,0.01515,
150632,0.9775,0.02222,
150633,0.8887,0.1111,
150634,0.9443,0.05554,
150635,0.9443,0.05554,
150636,0.992,0.007935,
150637,0.9443,0.05554,
150638,0.9883,0.011696,
150639,0.972,0.02777,
150640,0.9863,0.013885,
150641,0.9775,0.02222,
150642,0.995,0.00505,
150643,0.972,0.02777,
150644,0.722,0.2778,
150645,0.9614,0.0255,0.01307
150646,0.9585,0.04166,
150647,0.9165,0.06665,0.01666
150648,0.979,0.02083,
150649,0.9907,0.00919,
150650,0.9443,0.05554,
150651,0.983,0.01709,
150652,0.778,0.2222,
150653,0.985,0.01059,0.00434
150654,0.997,0.003086,
150655,0.996,0.003832,
150656,0.9814,0.01852,
150657,0.9907,0.00926,
150658,0.9683,0.03174,
150659,0.9907,0.00926,
150660,0.989,0.01111,
150661,0.975,0.02469,
150662,0.994,0.00575,
150663,0.989,0.01111,
150664,0.967,0.03333,
150665,0.984,0.01616,
150666,0.984,0.01616,
150667,0.992,0.007935,
150668,0.9946,0.005554,
150669,0.907,0.0926,
150670,0.972,0.02777,
150671,0.8335,0.1666,
150672,0.685,0.1666,0.1482
150673,0.8823,0.0789,0.03888
150674,0.9585,0.04166,
150675,0.962,0.0381,
150676,0.9785,0.02136,
150677,0.722,0.2778,
150678,0.596,0.2185,0.1852
150679,0.8394,0.1049,0.05554
150680,0.9165,0.06665,0.01666
150681,0.9976,0.002678,
150682,0.9937,0.006348,
150683,0.984,0.01587,
150684,0.979,0.02083,
150685,0.9443,0.05554,
150686,0.911,0.08887,
150687,0.9556,0.04443,
150688,0.984,0.01587,
150689,0.9937,0.006172,
150690,0.98,0.0202,
150691,0.9966,0.003292,
150692,0.8887,0.1111,
150693,0.972,0.02777,
150694,0.9834,0.01204,0.00463
150695,0.991,0.008545,
150696,0.9585,0.04166,
150697,0.8555,0.1444,
150698,0.9556,0.04443,
150699,0.9854,0.01462,
150700,0.9814,0.01852,
150701,0.9863,0.013885,
150702,0.9443,0.05554,
150703,0.95,0.05,
150704,0.9917,0.00833,
150705,0.9775,0.02222,
150706,0.9917,0.00847,
150707,0.9897,0.010414,
150708,0.9946,0.004234,0.001059
150709,0.8613,0.1389,
150710,0.9927,0.00741,
150711,0.9443,0.04816,0.00741
150712,0.926,0.0741,
150713,0.6113,0.389,
150714,0.806,0.07654,0.1173
150715,0.971,0.02856,
150716,0.981,0.01904,
150717,0.991,0.00889,
150718,0.926,0.0741,
150719,0.938,0.06223,
150720,1.0,,
150721,0.963,0.03705,
150722,0.9937,0.00641,
150723,0.988,0.012344,
150724,0.98,0.0202,
150725,0.983,0.01709,
150726,0.778,0.1888,0.03333
150727,0.3777,0.3555,0.2666
150728,0.3916,0.08057,0.528
150729,0.6084,0.1417,0.25
150730,0.911,0.0857,0.003174
150731,0.941,0.05927,
150732,0.9683,0.03174,
150733,0.9585,0.04166,
150734,0.9443,0.05554,
150735,0.9805,0.01976,
150736,0.9165,0.0833,
150737,0.926,0.0741,
150738,0.9653,0.03195,0.002777
150739,0.9927,0.007248,
150740,0.9956,0.004444,
150741,0.984,0.01587,
150742,0.941,0.05927,
150743,0.9897,0.0101,
150744,0.9805,0.01944,
150745,0.9937,0.006172,
150746,0.98,0.01984,
150747,0.967,0.03333,
150748,0.9536,0.0463,
150749,0.988,0.012344,
150750,0.933,0.06665,
150751,0.9443,0.05554,
150752,0.8057,0.1777,0.01666
150753,0.9883,0.0119,
150754,0.988,0.012344,
150755,0.722,0.211,0.06665
150756,0.75,0.1389,0.1111
150757,0.6113,0.389,
150758,0.739,0.15,0.1111
150759,0.9165,0.0833,
150760,0.8335,0.1666,
150761,0.689,0.11664,0.1945
150762,0.847,0.1389,0.013885
150763,0.973,0.02667,
150764,0.963,0.03705,
150765,0.984,0.01616,
150766,0.9775,0.02222,
150767,0.9917,0.00833,
150768,0.8335,0.1666,
150769,0.9307,0.06946,
150770,0.778,0.1666,0.05554
150771,0.1888,0.589,0.2222
150772,0.389,0.1,0.511
150773,0.3635,0.05554,0.581
150774,0.6025,0.1611,0.2361
150775,0.911,0.0857,0.003174
150776,0.9907,0.00919,
150777,0.989,0.01111,
150778,0.962,0.0381,
150779,0.8887,0.1111,
150780,0.989,0.01111,
150781,0.9443,0.05554,
150782,0.8555,0.1,0.04443
150783,0.8276,0.1611,0.01111
150784,0.947,0.05334,
150785,0.971,0.0238,0.00476
150786,0.99,0.00966,
150787,0.9775,0.02222,
150788,0.9717,0.02829,
150789,0.963,0.03705,
150790,0.9897,0.010414,
150791,0.993,0.006943,
150792,0.9883,0.01157,
150793,0.9824,0.01778,
150794,0.963,0.03705,
150795,0.9917,0.008415,
150796,0.778,0.1888,0.03333
150797,0.683,0.2056,0.1111
150798,0.9165,0.0833,
150799,0.9883,0.0119,
150800,0.9683,0.03174,
150801,0.722,0.211,0.06665
150802,0.961,0.03,0.00926
150803,0.992,0.007935,
150804,0.9883,0.0115,
150805,0.778,0.2222,
150806,0.9683,0.02258,0.00896
150807,0.963,0.03705,
150808,0.992,0.007576,
150809,0.984,0.01587,
150810,0.9824,0.01736,
150811,0.9443,0.05554,
150812,0.722,0.2778,
150813,0.863,0.036,0.10114
150814,0.5776,0.389,0.03333
150815,0.5723,0.2,0.2278
150816,0.8833,0.11664,
150817,0.9863,0.013885,
150818,0.9863,0.013885,
150819,0.9937,0.006313,
150820,0.992,0.007935,
150821,0.722,0.2778,
150822,0.892,0.0626,0.04544
150823,0.9956,0.004272,
150824,0.972,0.02777,
150825,0.962,0.0381,
150826,0.967,0.03333,
150827,0.9536,0.0463,
150828,0.9854,0.01482,
150829,0.8335,0.1666,
150830,0.7583,0.1444,0.0972
150831,0.863,0.1371,
150832,0.9873,0.01282,
150833,0.9653,0.03473,
150834,0.993,0.006943,
150835,0.933,0.06665,
150836,0.9443,0.05554,
150837,0.947,0.05334,
150838,0.985,0.01515,
150839,0.9854,0.01444,
150840,0.997,0.003086,
150841,0.9927,0.00741,
150842,0.8335,0.1666,
150843,0.939,0.05316,0.007935
150844,0.9946,0.00529,
150845,0.8887,0.0944,0.01666
150846,0.983,0.01709,
150847,0.9873,0.01263,
150848,0.9307,0.06946,
150849,0.9165,0.06665,0.01666
150850,0.933,0.06665,
150851,0.9165,0.06665,0.01666
150852,0.989,0.01111,
150853,0.979,0.02083,
150854,0.6665,0.2666,0.06665
150855,0.7407,0.1666,0.0926
150856,0.9165,0.05,0.03333
150857,0.9443,0.02222,0.03333
150858,0.984,0.01634,
150859,0.9307,0.06946,
150860,0.947,0.05334,
150861,0.9443,0.03888,0.01666
150862,0.989,0.01111,
150863,0.972,0.02777,
150864,0.9775,0.02222,
150865,0.8335,0.1666,
150866,0.829,0.10443,0.06665
150867,0.9863,0.01296,0.000926
150868,0.989,0.01111,
150869,0.979,0.02083,
150870,0.9966,0.003418,
150871,0.9536,0.0463,
150872,0.9863,0.013885,
150873,0.98,0.0202,
150874,0.974,0.02592,
150875,0.972,0.02777,
150876,0.8926,0.1074,
150877,0.9785,0.02136,
150878,0.963,0.03705,
150879,0.9443,0.05554,
150880,0.984,0.01587,
150881,0.8613,0.1389,
150882,0.9443,0.05554,
150883,0.9956,0.004204,
150884,0.8887,0.0944,0.01666
150885,0.8335,0.1,0.06665
150886,0.969,0.02266,0.008
150887,0.97,0.02963,
150888,0.911,0.08887,
150889,0.778,0.1888,0.03333
150890,0.854,0.0958,0.05
150891,0.975,0.02469,
150892,0.9863,0.013885,
150893,0.722,0.2778,
150894,0.925,0.0453,0.0299
150895,0.926,0.0741,
150896,0.9443,0.05554,
150897,0.8613,0.1222,0.01666
150898,0.9604,0.03967,
150899,0.9307,0.06946,
150900,0.9814,0.01852,
150901,0.9443,0.03888,0.01666
150902,1.0,,
150903,0.991,0.00901,
150904,0.6665,0.3333,
150905,0.911,0.0565,0.0324
150906,0.6665,0.3,0.03333
150907,0.8,0.1236,0.0764
150908,0.984,0.01587,
150909,0.9443,0.05554,
150910,0.99,0.00988,
150911,0.778,0.2222,
150912,0.9775,0.01409,0.00813
150913,0.98,0.0202,
150914,0.911,0.08887,
150915,0.979,0.02083,
150916,0.817,0.1666,0.01666
150917,0.967,0.03333,
150918,0.989,0.01111,
150919,0.984,0.01587,
150920,0.963,0.03705,
150921,0.967,0.03333,
150922,0.9917,0.00833,
150923,0.9443,0.05554,
150924,0.8613,0.1389,
150925,0.9956,0.004536,
150926,0.987,0.01323,
150927,0.8887,0.1111,
150928,0.972,0.0193,0.00877
150929,0.9536,0.0463,
150930,0.778,0.2222,
150931,0.211,0.5225,0.2666
150932,0.4333,,0.567
150933,0.749,0.02376,0.2272
150934,0.8896,0.04614,0.0641
150935,0.9595,0.04074,
150936,0.976,0.0238,
150937,0.907,0.0926,
150938,0.967,0.03333,
150939,0.9985,0.001683,
150940,0.9844,0.01569,
150941,0.778,0.2222,
150942,0.8867,0.07446,0.03888
150943,0.9165,0.05832,0.025
150944,0.961,0.03888,
150945,0.9834,0.01666,
150946,0.9834,0.01666,
150947,0.9443,0.05554,
150948,0.9946,0.005207,
150949,0.979,0.02083,
150950,0.972,0.02777,
150951,0.9863,0.013885,
150952,0.983,0.01729,
