T,C,D,L
150333,0.9556,0.04443,
150334,0.96,0.04,
150335,0.9834,0.01666,
150336,0.9946,0.00529,
150337,0.984,0.01624,
150338,0.9165,0.0833,
150339,0.979,0.02083,
150340,1.0,,
150341,0.992,0.007935,
150342,1.0,,
150343,0.9956,0.004505,
150344,0.9937,0.006535,
150345,0.9927,0.00741,
150346,0.9834,0.01666,
150347,0.989,0.01111,
150348,0.9795,0.02063,
150349,0.9814,0.01852,
150350,0.9907,0.00926,
150351,0.8887,0.1111,
150352,0.92,0.06445,0.01556
150353,0.9556,0.04443,
150354,0.9814,0.01852,
150355,0.995,0.00505,
150356,1.0,,
150357,0.989,0.01111,
150358,1.0,,
150359,0.963,0.03705,
150360,0.988,0.012344,
150361,0.976,0.0238,
150362,0.961,0.03888,
150363,0.9775,0.02063,0.001587
150364,0.984,0.01587,
150365,0.9443,0.05554,
150366,0.844,0.1555,
150367,0.9736,0.02644,
150368,0.9844,0.01482,0.0007405
150369,0.9976,0.002415,
150370,1.0,,
150371,0.967,0.03333,
150372,0.99,0.00926,0.0003703
150373,1.0,,
150374,1.0,,
150375,0.989,0.01111,
150376,0.9897,0.0101,
150377,0.981,0.01587,0.003174
150378,0.9863,0.013885,
150379,0.974,0.02592,
150380,0.9863,0.013885,
150381,0.9907,0.00926,
150382,1.0,,
150383,0.9775,0.02222,
150384,0.85,0.15,
150385,0.9863,0.013885,
150386,0.999,0.001111,
150387,0.994,0.005924,
150388,0.984,0.01605,
150389,1.0,,
150390,1.0,,
150391,1.0,,
150392,0.9863,0.013885,
150393,0.9946,0.005554,
150394,0.968,0.0321,
150395,0.991,0.007248,0.00145
150396,0.9995,0.0003366,
150397,0.9897,0.010414,
150398,0.9946,0.005207,
150399,0.998,0.002058,
150400,0.9956,0.004444,
150401,1.0,,
150402,0.9834,0.01666,
150403,0.9907,0.00926,
150404,0.8887,0.07776,0.03333
150405,0.8804,0.1028,0.01666
150406,0.933,0.06665,
150407,0.979,0.02083,
150408,0.939,0.0611,
150409,0.927,0.0733,
150410,0.8,0.1389,0.0611
150411,0.9517,0.04816,
150412,0.8335,0.1333,0.03333
150413,0.4333,0.4778,0.08887
150414,0.4443,0.1444,0.4111
150415,0.8926,0.0647,0.04248
150416,0.973,0.02222,0.004444
150417,0.989,0.01111,
150418,1.0,,
150419,0.9556,0.04,0.004444
150420,1.0,,
150421,1.0,,
150422,1.0,,
150423,0.9956,0.00463,
150424,0.997,0.003086,
150425,0.996,0.003704,
150426,0.9907,0.00926,
150427,1.0,,
150428,0.8335,0.1333,0.03333
150429,0.9,0.0861,0.013885
150430,0.9873,0.01282,
150431,0.972,0.01111,0.01666
150432,0.984,0.01587,
150433,0.993,0.006943,
150434,1.0,,
150435,1.0,,
150436,0.9966,0.003546,
150437,0.9956,0.00463,
150438,0.948,0.05185,
150439,0.9595,0.04074,
150440,1.0,,
150441,0.9937,0.006172,
150442,0.989,0.01111,
150443,0.9966,0.003471,
150444,0.997,0.002777,
150445,0.993,0.006943,
150446,1.0,,
150447,0.9624,0.0375,
150448,0.9814,0.01852,
150449,0.9443,0.05554,
150450,0.9956,0.004272,
150451,1.0,,
150452,1.0,,
150453,0.8887,0.1111,
150454,0.934,0.06573,
150455,0.988,0.01226,
150456,0.998,0.002058,
150457,0.9863,0.013885,
150458,0.993,0.006733,
150459,0.991,0.008545,
150460,0.972,0.02777,
150461,1.0,,
150462,0.998,0.001501,0.0003004
150463,1.0,,
150464,0.972,0.02777,
150465,0.9443,0.05554,
150466,0.9834,0.01666,
150467,0.9937,0.006172,
150468,0.9775,0.01852,0.003704
150469,0.976,0.0238,
150470,1.0,,
150471,0.9683,0.03174,
150472,0.967,0.03333,
150473,1.0,,
150474,0.979,0.02112,
150475,0.972,0.02777,
150476,0.9814,0.01852,
150477,0.9907,0.00926,
150478,1.0,,
150479,0.993,0.006943,
150480,0.9985,0.001389,
150481,0.975,0.02469,
150482,0.9443,0.05554,
150483,0.925,0.075,
150484,0.9,0.0852,0.01482
150485,0.903,0.0972,
150486,0.971,0.02888,
150487,0.981,0.01587,0.003174
150488,0.995,0.00483,
150489,1.0,,
150490,0.963,0.03705,
150491,0.9814,0.01852,
150492,0.911,0.0722,0.01666
150493,1.0,,
150494,0.995,0.00505,
150495,0.994,0.005848,
150496,0.989,0.01111,
150497,0.938,0.06223,
150498,0.9775,0.02222,
150499,0.9775,0.004444,0.01778
150500,0.9443,0.05554,
150501,0.9272,0.07275,
150502,0.8706,0.1296,
150503,0.9443,0.03888,0.01666
150504,0.9834,0.01666,
150505,1.0,,
150506,1.0,,
150507,0.9775,0.01852,0.003704
150508,1.0,,
150509,0.989,0.01111,
150510,0.997,0.002731,
150511,0.972,0.01111,0.01666
150512,0.972,0.02777,
150513,0.9863,0.013885,
150514,1.0,,
150515,0.989,0.01111,
150516,1.0,,
150517,0.967,0.03333,
150518,0.995,0.00505,
150519,0.989,0.006943,0.004166
150520,0.997,0.002924,
150521,0.995,0.00483,
150522,0.989,0.01111,
150523,0.9937,0.006172,
150524,0.972,0.02777,
150525,1.0,,
150526,0.989,0.01111,
150527,0.99,0.007935,0.001587
150528,0.9756,0.02444,
150529,0.9834,0.013885,0.002777
150530,0.926,0.0741,
150531,0.9604,0.0358,0.003704
150532,0.9897,0.008545,0.001709
150533,1.0,,
150534,1.0,,
150535,0.961,0.02222,0.01666
150536,0.9814,0.00926,0.00926
150537,1.0,,
150538,0.989,0.01111,
150539,1.0,,
150540,0.9385,0.058,0.003704
150541,0.8555,0.1333,0.01111
150542,0.9526,0.04584,0.001736
150543,0.9897,0.01003,
150544,0.972,0.02777,
150545,0.9946,0.005554,
150546,0.8887,0.1111,
150547,0.7725,0.2,0.02777
150548,0.898,0.10187,
150549,0.951,0.04224,0.006668
150550,0.9814,0.01852,
150551,1.0,,
150552,0.972,0.02777,
150553,1.0,,
150554,0.969,0.03055,
150555,0.9604,0.03967,
150556,0.9976,0.002645,
150557,0.9946,0.003967,0.001587
150558,0.963,0.03705,
150559,0.989,0.01111,
150560,0.9985,0.001501,
150561,0.9775,0.02222,
150562,1.0,,
150563,0.986,0.01349,0.0007935
150564,0.9556,0.04443,
150565,0.8887,0.1111,
150566,0.5557,0.3445,0.1
150567,0.818,0.10223,0.08
150568,0.951,0.04224,0.006668
150569,0.989,0.01111,
150570,0.9897,0.0101,
150571,1.0,,
150572,1.0,,
150573,0.993,0.006943,
150574,0.9897,0.0101,
150575,1.0,,
150576,1.0,,
150577,0.8335,0.1333,0.03333
150578,0.864,0.1278,0.00833
150579,0.9937,0.006172,
150580,0.96,0.04,
150581,0.9746,0.02525,
150582,1.0,,
150583,0.9556,0.04443,
150584,0.979,0.02083,
150585,0.995,0.00505,
150586,0.9897,0.0101,
150587,0.967,0.03333,
150588,0.967,0.03333,
150589,0.9927,0.00741,
150590,1.0,,
150591,0.989,0.00926,0.001852
150592,0.968,0.0321,
150593,0.9746,0.0238,0.001587
150594,1.0,,
150595,0.997,0.002924,
150596,1.0,,
150597,1.0,,
150598,0.9766,0.02,0.003334
150599,0.9775,0.02222,
150600,0.9985,0.001634,
150601,0.993,0.006943,
150602,0.98,0.01666,0.003334
150603,0.998,0.001425,0.000285
150604,0.9775,0.02222,
150605,0.9937,0.006172,
150606,0.987,0.01111,0.002222
150607,0.9937,0.006172,
150608,1.0,,
150609,1.0,,
150610,0.9976,0.00238,
150611,0.95,0.05,
150612,0.9966,0.003174,
150613,1.0,,
150614,0.8887,0.1111,
150615,0.915,0.07654,0.008644
150616,0.99,0.0098,
150617,1.0,,
150618,0.984,0.01587,
150619,0.996,0.004116,
150620,0.993,0.005554,0.001111
150621,0.9814,0.01852,
150622,0.997,0.003086,
150623,0.9814,0.01852,
150624,0.942,0.05832,
150625,0.963,0.03705,
150626,0.985,0.0101,0.00505
150627,0.8667,0.07776,0.05554
150628,0.972,0.01482,0.01296
150629,0.8555,0.1444,
150630,0.9526,0.03888,0.00833
150631,0.995,0.004444,0.0004444
150632,0.9897,0.00926,0.000926
150633,0.989,0.010414,0.0006943
150634,1.0,,
150635,0.9814,0.01852,
150636,0.988,0.012344,
150637,0.972,0.02777,
150638,0.9917,0.00833,
150639,0.9775,0.01852,0.003704
150640,0.995,,0.00505
150641,0.97,0.02777,0.001852
150642,0.9556,0.04443,
150643,0.996,0.003267,0.0006537
150644,0.8887,0.0944,0.01666
150645,1.0,,
150646,0.996,0.003967,
150647,1.0,,
150648,0.979,0.02083,
150649,0.946,0.05396,
150650,0.6113,0.3555,0.03333
150651,0.8535,0.12445,0.02222
150652,0.872,0.10834,0.01944
150653,0.9834,0.01666,
150654,0.96,0.04,
150655,0.9873,0.01282,
150656,0.995,0.00505,
150657,0.963,0.03705,
150658,0.9556,0.04443,
150659,1.0,,
150660,0.9937,0.00598,0.000285
150661,1.0,,
150662,0.9966,0.003174,
150663,0.963,0.03705,
150664,0.992,0.007935,
150665,0.993,0.006943,
150666,0.8887,0.07776,0.03333
150667,0.9224,0.0722,0.005554
150668,0.9487,0.05112,
150669,1.0,,
150670,0.995,0.0049,
150671,0.9814,0.01852,
150672,1.0,,
150673,0.972,0.02777,
150674,0.972,0.02777,
150675,0.991,0.008545,
150676,0.994,0.00595,
150677,1.0,,
150678,0.9907,0.00926,
150679,0.9814,0.01852,
150680,0.972,0.013885,0.013885
150681,1.0,,
150682,0.9966,0.003267,
150683,1.0,,
150684,0.9907,0.00926,
150685,0.911,0.06665,0.02222
150686,0.6445,0.3,0.05554
150687,0.8086,0.1516,0.03967
150688,0.533,0.4443,0.02222
150689,0.775,0.175,0.05
150690,0.8555,0.126,0.01852
150691,0.8945,0.0972,0.00833
150692,0.935,0.0648,
150693,0.991,0.008545,
150694,1.0,,
150695,0.9863,0.013885,
150696,0.9834,0.01666,
150697,0.9443,0.05554,
150698,1.0,,
150699,0.9907,0.00926,
150700,1.0,,
150701,0.8887,0.1111,
150702,0.9126,0.0822,0.005
150703,0.9907,0.00711,0.002222
150704,0.9443,0.03888,0.01666
150705,1.0,,
150706,0.967,0.03333,
150707,0.9556,0.04443,
150708,0.906,0.0944,
150709,0.953,0.04443,0.00247
150710,0.9814,0.01852,
150711,0.9814,0.01852,
150712,0.988,0.012344,
150713,0.9937,0.006172,
150714,1.0,,
150715,0.878,0.1055,0.01666
150716,0.995,0.00505,
150717,0.998,0.002058,
150718,0.9937,0.006535,
150719,0.9863,0.013885,
150720,0.9443,0.05554,
150721,0.9814,0.01852,
150722,1.0,,
150723,0.8335,0.1333,0.03333
150724,0.8955,0.0933,0.01111
150725,0.9927,0.007248,
150726,0.9985,0.001323,
150727,0.989,0.01111,
150728,1.0,,
150729,0.997,0.003086,
150730,1.0,,
150731,1.0,,
150732,0.9585,0.04166,
150733,0.984,0.01587,
150734,0.9897,0.0101,
150735,0.996,0.003704,
150736,0.976,0.0238,
150737,0.999,0.000926,
150738,0.878,0.1222,
150739,0.9893,0.01058,
150740,0.994,0.00483,0.000966
150741,0.9946,0.005554,
150742,1.0,,
150743,0.997,0.002924,
150744,0.9814,0.01852,
150745,0.9443,0.05554,
150746,0.9814,0.01852,
150747,0.9966,0.003471,
150748,0.972,0.01111,0.01666
150749,0.996,0.003086,0.0006175
150750,0.9956,0.004272,
150751,0.972,0.02777,
150752,0.963,0.03705,
150753,0.963,0.02777,0.00926
150754,1.0,,
150755,0.9907,0.00926,
150756,1.0,,
150757,0.995,0.00505,
150758,0.9814,0.01852,
150759,1.0,,
150760,0.995,0.00505,
150761,0.972,0.02777,
150762,1.0,,
150763,0.997,0.002924,
150764,0.9443,0.02222,0.03333
150765,0.926,0.0741,
150766,0.9863,0.013885,
150767,1.0,,
150768,0.993,0.006943,
150769,0.9907,0.00926,
150770,1.0,,
150771,0.989,0.01111,
150772,1.0,,
150773,0.989,0.01111,
150774,0.9834,0.01611,0.0005555
150775,0.9927,0.007248,
150776,0.8223,0.1777,
150777,0.689,0.2389,0.0722
150778,0.8594,0.1222,0.01852
150779,0.939,0.04443,0.01666
150780,0.9556,0.04443,
150781,0.8887,0.1111,
150782,0.896,0.095,0.009094
150783,0.953,0.0432,0.003704
150784,1.0,,
150785,0.9814,0.01852,
150786,1.0,,
150787,0.9556,0.04443,
150788,0.984,0.01587,
150789,0.9937,0.006172,
150790,1.0,,
150791,0.9946,0.005554,
150792,1.0,,
150793,0.9907,0.00926,
150794,0.976,0.0238,
150795,0.9946,0.005554,
150796,1.0,,
150797,0.9907,0.00926,
150798,1.0,,
150799,0.9985,0.001634,
150800,0.9443,0.05554,
150801,0.9883,0.0119,
150802,0.963,0.03705,
150803,0.9897,0.0101,
150804,1.0,,
150805,0.963,0.03705,
150806,0.998,0.001792,
150807,0.967,0.03333,
150808,0.9927,0.00741,
150809,0.9834,0.01666,
150810,1.0,,
150811,0.9907,0.00926,
150812,1.0,,
150813,0.993,0.006943,
150814,1.0,,
150815,0.9917,0.00833,
150816,1.0,,
150817,1.0,,
150818,0.9995,0.0005445,
150819,0.9956,0.00463,
150820,0.967,0.03333,
150821,1.0,,
150822,0.9995,,0.0005293
150823,0.989,0.01111,
150824,0.992,0.007935,
150825,1.0,,
150826,1.0,,
150827,0.988,0.012344,
150828,0.9814,0.01852,
150829,1.0,,
150830,1.0,,
150831,0.8667,0.1,0.03333
150832,0.8223,0.1389,0.03888
150833,0.9956,0.004444,
150834,0.9443,0.05554,
150835,0.963,0.03705,
150836,0.9873,0.01282,
150837,1.0,,
150838,0.975,0.02469,
150839,0.9863,0.013885,
150840,0.9937,0.006535,
150841,0.9937,0.006172,
150842,0.9937,0.006172,
150843,1.0,,
150844,0.9443,0.05554,
150845,0.9946,0.00483,0.000483
150846,0.9946,0.005554,
150847,1.0,,
150848,0.993,0.006943,
150849,1.0,,
150850,0.9966,0.003267,
150851,0.994,0.00483,0.000966
150852,0.99,0.0098,
150853,0.9956,0.004272,
150854,0.998,0.001736,
150855,1.0,,
150856,0.993,0.006668,
150857,0.972,0.02777,
150858,0.9897,0.0088,0.001389
150859,1.0,,
150860,0.9927,0.005924,0.001481
150861,0.9985,0.001587,
150862,1.0,,
150863,0.967,0.03333,
150864,0.8887,0.0944,0.01666
150865,0.993,0.006943,
150866,0.8335,0.1333,0.03333
150867,0.7407,0.2185,0.04074
150868,0.8867,0.0987,0.01438
150869,0.9814,0.01778,0.0007405
150870,0.9966,0.003584,
150871,0.9946,0.005554,
150872,0.988,0.01111,0.001111
150873,0.942,0.05832,
150874,0.985,0.01515,
150875,0.9907,0.00926,
150876,1.0,,
150877,0.9907,0.00926,
150878,0.9907,0.00926,
150879,0.996,0.002924,0.001169
150880,0.996,0.003967,
150881,0.8887,0.07776,0.03333
150882,0.914,0.06946,0.01666
150883,0.9165,0.06665,0.01666
150884,0.9946,0.005554,
150885,0.972,0.02777,
150886,0.973,0.02222,0.004444
150887,1.0,0.0001984,
150888,0.9487,0.05112,
150889,0.9976,0.002316,
150890,0.9966,0.003471,
150891,0.993,0.00575,0.001149
150892,0.9937,0.006172,
150893,0.971,0.0238,0.00476
150894,0.979,0.02083,
150895,0.996,0.004116,
150896,0.992,0.007935,
150897,1.0,,
150898,0.993,0.005554,0.001111
150899,0.942,0.05832,
150900,0.911,0.0822,0.006668
150901,0.952,0.0453,0.002563
150902,0.9795,0.01813,0.002338
150903,0.9814,0.01852,
150904,0.975,0.02469,
150905,1.0,,
150906,1.0,,
150907,0.9814,0.01852,
150908,0.94,0.06,
150909,0.9517,0.0463,0.001852
150910,0.9443,0.05554,
150911,0.9937,0.006172,
150912,0.9883,0.0098,0.00196
150913,0.98,0.0202,
150914,1.0,,
150915,0.971,0.02888,
150916,0.9775,0.01852,0.003704
150917,1.0,,
150918,0.999,0.0007405,
150919,0.992,0.007935,
150920,1.0,,
150921,0.991,0.008545,
150922,0.9814,0.01852,
150923,0.9775,0.02222,
150924,0.9937,0.006172,
150925,0.9443,0.05554,
150926,1.0,,
150927,0.9995,0.0006614,
150928,0.963,0.03705,
150929,0.9556,0.04074,0.003704
150930,0.8833,0.1,0.01666
150931,0.9863,0.013885,
150932,0.9966,0.003471,
150933,0.996,0.003267,0.0006537
150934,0.989,0.01111,
150935,0.9604,0.03174,0.007935
150936,1.0,,
150937,0.988,0.012344,
150938,0.963,0.03705,
150939,0.9927,0.00741,
150940,0.8887,0.07776,0.03333
150941,0.9443,0.05554,
150942,0.9863,0.013885,
150943,0.9956,0.004272,
150944,0.8887,0.1111,
150945,0.851,0.1289,0.02
150946,0.9834,0.01666,
150947,0.9863,0.013885,
150948,0.9863,0.013885,
150949,0.9224,0.07776,
150950,0.9263,0.06946,0.004166
150951,0.9834,0.01428,0.00238
150952,0.9814,0.01852,
150953,1.0,,
150954,0.8887,0.05554,0.05554
150955,0.9224,0.07776,
150956,0.9883,0.010185,0.001389
150957,1.0,,
150958,0.972,0.02777,
150959,0.972,0.02777,
150960,1.0,,
150961,0.994,0.00582,
150962,0.8887,0.02222,0.08887
150963,0.9224,0.05554,0.02222
150964,0.9443,0.05554,
150965,0.9556,0.04443,
150966,0.967,0.03333,
150967,1.0,,
150968,0.9814,0.01852,
150969,0.8887,0.1111,
150970,0.8975,0.09906,0.003704
150971,0.941,0.05554,0.003704
150972,0.993,0.006943,
150973,1.0,,
150974,0.963,0.03705,
150975,1.0,,
150976,0.9946,0.005554,
150977,0.9863,0.013885,
150978,0.9443,0.03888,0.01666
150979,0.8335,0.1333,0.03333
150980,0.92,0.0738,0.006348
150981,0.9937,0.005207,0.001041
150982,0.9976,0.002525,
150983,0.9946,0.005554,
150984,0.9814,0.01852,
150985,0.9834,0.01666,
150986,0.9814,0.01852,
150987,0.9985,0.001501,
150988,0.972,0.02777,
150989,0.9956,0.00463,
150990,0.998,0.002136,
150991,0.9834,0.013885,0.002777
150992,0.998,0.002136,
150993,1.0,,
150994,0.9165,0.0833,
150995,1.0,,
150996,0.989,0.01111,
150997,0.9443,0.05554,
150998,0.9814,0.01852,
150999,0.9863,0.013725,
151000,0.8887,0.1111,
151001,0.844,0.1555,
151002,0.881,0.10474,0.01428
151003,0.9756,0.0192,0.00505
151004,0.989,0.01111,
151005,0.969,0.03055,
151006,0.9556,0.03705,0.00741
151007,1.0,,
151008,1.0,,
151009,1.0,,
151010,0.878,0.08887,0.03333
151011,0.778,0.1222,0.1
151012,0.9785,0.02014,0.001389
151013,0.9966,0.003471,
151014,0.9443,0.04443,0.01111
151015,0.973,0.02667,
151016,1.0,,
151017,1.0,,
151018,1.0,,
151019,0.9697,0.0303,
151020,0.9834,0.01666,
151021,0.967,0.03333,
151022,1.0,,
151023,0.9946,0.00529,
151024,0.9956,0.00463,
151025,0.9937,0.006172,
151026,1.0,,
151027,1.0,,
151028,1.0,,
151029,0.991,0.00877,
151030,0.9834,0.013885,0.002777
151031,0.991,0.008545,
151032,0.9897,0.0101,
151033,1.0,,
151034,1.0,,
151035,0.968,0.0321,
151036,1.0,,
151037,0.9873,0.01282,
151038,1.0,,
151039,0.9927,0.00741,
151040,0.996,0.003967,
151041,1.0,,
151042,0.9956,0.004444,
151043,0.9937,0.006172,
151044,1.0,,
151045,0.997,0.002777,
