T,C,D,L
50164,0.8027,0.0972,0.1
50165,0.8223,0.0611,0.11664
50166,0.886,0.03888,0.075
50167,1.0,,
50168,0.967,0.03333,
50169,0.8823,0.03778,0.08
50170,0.9556,0.00889,0.03555
50171,0.9917,0.003704,0.004528
50172,0.992,0.003174,0.00476
50173,0.9805,0.013336,0.00622
50174,0.9624,0.013336,0.02444
50175,0.971,0.01556,0.013336
50176,0.9487,0.02083,0.03055
50177,0.992,,0.007935
50178,0.9976,0.0006804,0.001587
50179,0.988,0.003555,0.00889
50180,0.9956,0.001916,0.002298
50181,0.9937,0.002338,0.004093
50182,0.935,0.02222,0.0426
50183,0.844,0.06665,0.08887
50184,0.8696,0.03888,0.0917
50185,0.998,0.001149,0.0007663
50186,0.9556,0.02,0.02444
50187,0.8887,0.01111,0.1
50188,0.9653,0.01666,0.01778
50189,0.977,0.00833,0.01482
50190,1.0,,
50191,0.9937,0.002615,0.00392
50192,0.963,0.02222,0.01482
50193,1.0,,
50194,0.988,0.004444,0.00778
50195,1.0,,
50196,0.914,0.03888,0.0472
50197,0.9907,0.003418,0.00598
50198,0.9775,0.00889,0.013336
50199,0.9907,,0.00926
50200,0.967,0.007072,0.02626
50201,0.994,0.002703,0.003304
50202,0.9287,0.04,0.03111
50203,0.9756,0.01111,0.013336
50204,0.975,0.00988,0.01482
50205,0.9795,0.00611,0.01444
50206,0.976,0.003967,0.01984
50207,0.9805,0.012344,0.00741
50208,0.991,0.004272,0.004272
50209,1.0,,
50210,0.9766,0.00877,0.01462
50211,0.992,0.001587,0.006348
50212,0.954,0.00952,0.0365
50213,0.9385,0.05432,0.00741
50214,0.811,0.05832,0.1306
50215,0.8555,0.07776,0.06665
50216,0.539,0.15,0.311
50217,0.959,0.01863,0.02222
50218,0.972,0.013885,0.013885
50219,0.984,0.006348,0.00952
50220,1.0,,
50221,0.984,0.006348,0.00952
50222,0.9775,0.00889,0.013336
50223,0.8613,0.05554,0.0833
50224,0.8887,0.04443,0.06665
50225,0.885,0.07086,0.04443
50226,0.9585,0.013885,0.02777
50227,1.0,,
50228,0.8887,0.04443,0.06665
50229,0.8887,0.04074,0.0704
50230,0.9624,0.01282,0.02478
50231,0.852,0.0704,0.07776
50232,0.972,0.00833,0.01944
50233,0.948,0.04074,0.01111
50234,0.9487,0.01444,0.03665
50235,0.974,0.015274,0.010414
50236,0.933,0.02856,0.0381
50237,0.8555,0.1,0.04443
50238,0.8667,0.0714,0.0619
50239,0.9507,0.02222,0.02727
50240,0.999,0.0005846,0.0005846
50241,0.971,0.01204,0.01666
50242,0.9937,0.002941,0.003595
50243,1.0,,
50244,0.9604,0.01428,0.02539
50245,0.967,0.01111,0.02222
50246,0.994,0.002924,0.002924
50247,0.9893,0.003864,0.006763
50248,0.7944,0.08887,0.11664
50249,0.844,0.07556,0.08
50250,0.915,0.03087,0.05432
50251,0.989,,0.01111
50252,0.985,0.00404,0.01111
50253,1.0,,
50254,1.0,,
50255,0.984,0.00714,0.00873
50256,0.906,0.04443,0.05
50257,0.9277,0.01805,0.05417
50258,1.0,,
50259,0.9937,0.002615,0.00392
50260,0.995,0.001932,0.0029
50261,1.0,,
50262,0.996,0.001587,0.00238
50263,0.979,0.009026,0.0118
50264,1.0,,
50265,1.0,,
50266,0.9937,0.001646,0.00494
50267,0.995,0.001515,0.003536
50268,0.9844,0.00463,0.01111
50269,1.0,,
50270,0.9556,0.03333,0.01111
50271,0.963,0.01666,0.02037
50272,0.972,0.00833,0.01944
50273,1.0,,
50274,0.972,0.005554,0.02222
50275,0.9556,0.02,0.02444
50276,1.0,,
50277,0.9443,0.02222,0.03333
50278,0.952,0.02063,0.02698
50279,0.9478,0.03076,0.02136
50280,0.969,0.01349,0.01746
50281,1.0,,
50282,0.844,0.0611,0.0944
50283,0.8857,0.0902,0.02419
50284,0.7275,0.1,0.1722
50285,0.789,0.1055,0.1055
50286,0.8345,0.0828,0.0828
50287,0.8403,0.0875,0.0722
50288,0.928,0.05554,0.01611
50289,0.9375,0.04504,0.01755
50290,0.921,0.02556,0.05334
50291,0.8887,0.03333,0.07776
50292,0.886,0.05832,0.05554
50293,0.9614,0.0293,0.009094
50294,0.9634,0.01556,0.02112
50295,1.0,,
50296,0.993,0.002777,0.004166
50297,0.9556,0.01482,0.02963
50298,0.878,0.0639,0.05832
50299,0.9575,0.02777,0.01482
50300,0.9946,0.001389,0.004166
50301,1.0,,
50302,0.9644,0.02444,0.01111
50303,0.9277,0.04584,0.02638
50304,0.778,0.1,0.1222
50305,0.761,0.08887,0.15
50306,0.9155,0.0489,0.03555
50307,0.9165,0.02222,0.0611
50308,0.9224,0.02667,0.05112
50309,1.0,,
50310,1.0,,
50311,0.9907,0.003704,0.005554
50312,0.988,0.006172,0.006172
50313,0.9165,0.0361,0.0472
50314,0.9775,0.00889,0.013336
50315,0.933,0.02888,0.03778
50316,1.0,,
50317,1.0,,
50318,0.9365,0.02856,0.0349
50319,0.997,0.0006175,0.00247
50320,1.0,,
50321,0.972,0.005554,0.02222
50322,0.988,0.003704,0.008644
50323,0.9775,0.006668,0.01556
50324,0.9736,0.01634,0.0098
50325,0.911,0.05554,0.03333
50326,0.975,0.00889,0.01611
50327,0.976,0.01037,0.013336
50328,0.9224,0.01666,0.0611
50329,1.0,,
50330,1.0,,
50331,0.9575,0.02777,0.01482
50332,1.0,,
50333,0.8887,0.05,0.0611
50334,0.98,0.0101,0.0101
50335,0.8613,0.05554,0.0833
50336,0.9,0.06805,0.03195
50337,0.8,0.1,0.1
50338,0.879,0.09674,0.02419
50339,0.925,0.05905,0.01608
50340,0.8955,0.06,0.04443
50341,0.967,0.01634,0.017
50342,0.948,0.02963,0.02222
50343,0.981,0.012695,0.006348
50344,0.974,0.010254,0.01538
50345,0.9956,0.001709,0.002563
50346,1.0,,
50347,1.0,,
50348,1.0,,
50349,0.9766,0.01053,0.01286
50350,0.9897,0.002083,0.00833
50351,0.9443,0.03333,0.02222
50352,0.9917,0.002525,0.00581
50353,0.963,0.01605,0.02098
50354,0.952,0.03333,0.01428
50355,0.961,0.02222,0.01666
50356,0.951,0.04584,0.002777
50357,0.993,0.001587,0.005398
50358,0.9507,0.0303,0.0192
50359,0.9775,0.006668,0.01556
50360,0.967,0.01556,0.01778
50361,0.972,0.00972,0.01805
50362,1.0,,
50363,0.9863,0.005554,0.00833
50364,1.0,,
50365,0.9443,0.04443,0.01111
50366,0.965,0.01111,0.02408
50367,0.9824,0.01111,0.00625
50368,0.8965,0.04074,0.063
50369,1.0,,
50370,0.9863,,0.013885
50371,0.963,0.01111,0.02592
50372,0.9194,0.03888,0.04166
50373,1.0,,
50374,0.8335,0.08887,0.07776
50375,0.8535,0.07965,0.06665
50376,0.876,0.0825,0.04126
50377,0.963,0.012344,0.02469
50378,1.0,,
50379,1.0,,
50380,0.939,0.02222,0.03888
50381,0.8555,0.1,0.04443
50382,0.9385,0.01538,0.04614
50383,0.9937,0.001634,0.004574
50384,0.972,0.013885,0.013885
50385,0.9697,0.01587,0.01428
50386,0.996,0.001709,0.002136
50387,0.9756,0.00606,0.01819
50388,0.8887,0.05554,0.05554
50389,0.7,0.1055,0.1945
50390,0.861,0.09393,0.04544
50391,0.903,0.07074,0.02632
50392,0.9824,0.008,0.00978
50393,0.98,0.006668,0.013336
50394,1.0,,
50395,0.99,0.00392,0.005882
50396,1.0,,
50397,0.972,0.005554,0.02222
50398,0.9297,0.03333,0.03705
50399,0.9814,0.006943,0.0118
50400,1.0,,
50401,0.8887,0.06665,0.04443
50402,0.6387,0.1888,0.1722
50403,0.7915,0.10126,0.1074
50404,0.833,0.1122,0.05502
50405,0.818,0.134,0.04816
50406,0.711,0.1611,0.1278
50407,0.753,0.11237,0.1345
50408,0.8726,0.07275,0.05453
50409,0.902,0.0641,0.03418
50410,0.8887,0.05927,0.05185
50411,0.985,0.00483,0.01015
50412,1.0,,
50413,1.0,,
50414,0.979,0.01482,0.006172
50415,0.971,0.00926,0.01944
50416,1.0,,
50417,0.9556,0.04443,
50418,0.945,0.0472,0.00778
50419,0.9453,0.014145,0.0404
50420,0.9443,0.02037,0.0352
50421,0.9556,0.02904,0.01541
50422,0.7666,0.08887,0.1444
50423,0.88,0.0594,0.0609
50424,0.6665,0.2,0.1333
50425,0.7915,0.07697,0.1317
50426,0.8223,0.06665,0.1111
50427,0.8,0.0815,0.1185
50428,0.844,0.06805,0.0875
50429,0.94,0.03714,0.02304
50430,0.9707,0.007072,0.02222
50431,0.9546,0.01222,0.03333
50432,1.0,,
50433,0.963,0.01111,0.02592
50434,0.99,0.002777,0.006943
50435,0.9775,0.00741,0.01482
50436,0.9775,0.006668,0.01556
50437,0.994,0.001149,0.004597
50438,1.0,,
50439,0.9443,0.04443,0.01111
50440,0.851,0.02888,0.12
50441,0.9224,0.02222,0.05554
50442,0.9824,0.005924,0.01185
50443,1.0,,
50444,1.0,,
50445,0.9443,0.01666,0.03888
50446,0.9717,0.01482,0.013336
50447,0.926,0.04074,0.03333
50448,0.996,0.001646,0.002058
50449,1.0,,
50450,0.964,0.00926,0.02686
50451,0.9863,0.004166,0.00972
50452,1.0,,
50453,0.9194,0.04166,0.03888
50454,1.0,,
50455,0.9897,0.003704,0.00648
50456,0.973,0.013336,0.013336
50457,0.9556,0.00988,0.03458
50458,0.9443,0.02222,0.03333
50459,0.7666,0.0611,0.1722
50460,0.973,0.01458,0.0125
50461,0.996,0.0005293,0.003174
50462,0.965,0.007935,0.02698
50463,1.0,,
50464,0.9814,0.00494,0.01358
50465,0.9556,0.01556,0.02888
50466,0.8887,0.02888,0.0822
50467,0.9414,0.0365,0.02222
50468,0.778,0.05554,0.1666
50469,0.964,0.0245,0.0114
50470,0.908,0.01666,0.075
50471,0.9224,0.02777,0.05
50472,0.9844,0.002222,0.013336
50473,0.998,0.000285,0.001425
50474,1.0,,
50475,1.0,,
50476,0.8975,0.03333,0.06946
50477,0.9224,0.01111,0.06665
50478,0.7554,0.1111,0.1333
50479,0.8833,0.0594,0.05725
50480,0.9604,0.00988,0.02963
50481,0.9907,0.003418,0.00598
50482,0.967,0.01736,0.01598
50483,0.9644,0.00741,0.0284
50484,0.9863,0.004166,0.00972
50485,0.9795,0.00648,0.013885
50486,1.0,,
50487,0.8667,0.04443,0.08887
50488,0.9727,0.012344,0.01482
50489,0.9854,0.0125,0.00238
50490,0.972,0.00926,0.01852
50491,0.8887,0.03333,0.07776
50492,0.973,0.02222,0.004677
50493,0.9653,0.00889,0.02556
50494,1.0,,
50495,0.8887,0.04443,0.06665
50496,0.8677,0.04074,0.0914
50497,0.837,0.04816,0.1148
50498,0.9873,0.0025,0.01
50499,0.971,0.00889,0.02
50500,0.969,0.013885,0.01666
50501,1.0,,
50502,0.9863,,0.013885
50503,1.0,,
50504,0.9277,0.0125,0.05972
50505,1.0,,
50506,0.9946,0.002222,0.003334
50507,1.0,,
50508,0.997,0.001202,0.0018015
50509,0.963,0.01482,0.02222
50510,1.0,,
50511,0.986,0.00483,0.00918
50512,0.989,0.01111,
50513,0.9834,0.002777,0.013885
50514,0.9966,0.001076,0.002508
50515,0.98,0.01339,0.006554
50516,0.96,0.0282,0.01196
50517,0.9585,0.00833,0.03333
50518,0.9814,,0.01852
50519,1.0,,
50520,0.9185,0.02777,0.0537
50521,0.8335,0.04443,0.1222
50522,0.943,0.01904,0.0381
50523,1.0,,
50524,0.9443,0.01111,0.04443
50525,0.953,0.02116,0.02592
50526,1.0,,
50527,1.0,,
50528,1.0,,
50529,0.9165,0.03333,0.05
50530,0.972,0.009026,0.01875
50531,1.0,,
50532,1.0,,
50533,0.994,0.001709,0.004272
50534,0.9824,0.00714,0.010315
50535,1.0,,
50536,0.991,0.003418,0.005127
50537,1.0,,
50538,0.983,0.00598,0.01111
50539,0.9297,0.03705,0.03333
50540,0.9775,0.00741,0.01523
50541,0.8955,0.0489,0.05554
50542,0.9746,0.01746,0.007935
50543,0.9185,0.04816,0.03333
50544,0.909,0.0313,0.0596
50545,0.9604,0.01111,0.02856
50546,1.0,,
50547,0.9556,0.00889,0.03555
50548,0.8667,0.03888,0.0944
50549,0.9946,0.0007935,0.004498
50550,0.9775,0.006668,0.01556
50551,1.0,,
50552,0.8887,0.04443,0.06665
50553,0.7666,0.05276,0.1805
50554,0.8257,0.04074,0.1333
50555,0.9473,0.02106,0.0316
50556,0.948,0.02037,0.0315
50557,0.9,0.03888,0.0611
50558,0.9863,0.006943,0.006943
50559,0.9556,0.01778,0.02667
50560,0.9224,0.03888,0.03888
50561,0.915,0.01482,0.0704
50562,0.927,0.03555,0.03778
50563,0.9683,0.012695,0.01904
50564,0.9854,0.012596,0.001852
50565,0.9956,0.001169,0.003216
50566,0.9814,0.00741,0.01111
50567,0.9917,0.002962,0.005184
50568,0.911,0.03333,0.05554
50569,0.933,0.01666,0.05
50570,0.9766,0.00611,0.01723
50571,0.9556,0.02222,0.02222
50572,0.7554,0.1888,0.05554
50573,0.6665,0.1555,0.1777
50574,0.4888,0.2666,0.2444
50575,0.7817,0.0944,0.1236
50576,0.8677,0.05554,0.07654
50577,0.8726,0.09406,0.03333
50578,0.9316,0.03183,0.03638
50579,0.8945,0.01666,0.08887
50580,0.972,0.01111,0.01666
50581,0.9707,0.01819,0.01111
50582,0.999,,0.0009747
50583,0.963,0.02592,0.01111
50584,0.975,0.008644,0.01605
50585,1.0,,
50586,0.8667,0.07776,0.05554
50587,0.6113,0.2333,0.1555
50588,0.8,0.1278,0.0722
50589,0.9165,0.03705,0.0463
50590,0.984,0.006878,0.008995
50591,1.0,,
50592,1.0,,
50593,0.993,,0.006943
50594,1.0,,
50595,0.906,0.02222,0.0722
50596,0.987,0.005554,0.00778
50597,0.9897,0.004093,0.00614
50598,0.967,0.01556,0.01778
50599,0.9937,,0.006172
50600,0.927,0.03778,0.03555
50601,0.9854,0.00528,0.009445
50602,0.9897,0.004547,0.005554
50603,0.9907,0.003704,0.005554
50604,1.0,,
50605,0.933,0.04166,0.025
50606,0.961,0.01111,0.02777
50607,0.9863,,0.013885
50608,0.9946,0.00244,0.002981
50609,1.0,,
50610,0.9883,0.005264,0.00643
50611,1.0,,
50612,0.8887,0.07776,0.03333
50613,0.925,0.05063,0.02469
50614,0.85,0.0537,0.0963
50615,1.0,,
50616,0.9556,0.03333,0.01111
50617,0.849,0.0711,0.08
50618,0.98,0.0101,0.0101
50619,1.0,,
50620,0.75,0.1,0.15
50621,0.7446,0.1111,0.1444
50622,0.798,0.10443,0.0978
50623,0.717,0.1111,0.1722
50624,0.872,0.0646,0.0632
50625,0.748,0.1,0.1519
50626,0.8926,0.0704,0.03705
50627,0.9043,0.05777,0.03778
50628,0.951,0.0341,0.01482
50629,0.9844,0.00598,0.00983
50630,0.9917,0.003292,0.00494
50631,0.9443,0.025,0.03055
50632,0.988,0.00494,0.00741
50633,0.972,0.01111,0.01666
50634,0.98,0.00858,0.01162
50635,1.0,,
50636,0.9165,0.03888,0.04443
50637,1.0,,
50638,1.0,,
50639,0.984,0.006348,0.00952
50640,1.0,,
50641,0.8555,0.06665,0.07776
50642,0.8667,0.08887,0.04443
50643,0.815,0.0815,0.1037
50644,0.9863,0.005554,0.00833
50645,0.915,0.0352,0.05
50646,0.993,0.002777,0.004013
50647,0.965,0.02222,0.01282
50648,0.993,0.001389,0.005554
50649,0.993,0.002083,0.00486
50650,0.9863,0.004166,0.00972
50651,0.9775,0.00889,0.013336
50652,0.986,0.0047,0.0094
50653,1.0,,
50654,1.0,,
50655,0.926,0.02963,0.04443
50656,1.0,,
50657,0.972,0.0125,0.015274
50658,0.991,0.003418,0.005127
50659,0.951,0.02222,0.02667
50660,0.9863,0.005554,0.00833
50661,0.996,0.00119,0.002777
50662,0.9,0.02222,0.07776
50663,0.811,0.1111,0.07776
50664,0.9395,0.01875,0.04166
50665,0.926,0.02963,0.04443
50666,1.0,,
50667,1.0,,
50668,0.933,0.01111,0.05554
50669,0.97,0.01111,0.01889
50670,0.974,0.01852,0.00741
50671,0.926,0.03333,0.04074
50672,0.8584,0.03333,0.10834
50673,0.9536,0.0202,0.02626
50674,0.994,0.001755,0.004093
50675,0.926,0.02963,0.04443
50676,0.981,0.01222,0.006668
50677,0.9272,0.02716,0.0457
50678,1.0,,
50679,0.995,0.001389,0.003334
50680,0.9873,0.005127,0.00769
50681,0.963,0.01482,0.02222
50682,0.953,0.02888,0.01778
50683,0.9585,0.013885,0.02777
50684,1.0,,
50685,0.996,0.001481,0.002592
50686,0.9775,0.01111,0.01111
50687,0.9443,0.04443,0.01111
50688,0.8887,0.04816,0.063
50689,0.977,0.00868,0.01424
50690,1.0,,
50691,0.8887,0.04443,0.06665
50692,0.9473,0.0315,0.0213
50693,0.972,0.01111,0.01666
50694,1.0,,
50695,0.9595,0.01746,0.02301
50696,0.972,0.00833,0.01944
50697,0.9805,0.00915,0.01046
50698,0.977,0.00833,0.01482
50699,0.9443,0.01111,0.04443
50700,0.9883,0.00357,0.00833
50701,0.9814,0.013794,0.004597
50702,0.863,0.05554,0.0815
50703,0.9507,0.02098,0.0284
50704,0.9443,0.03333,0.02222
50705,0.961,0.01408,0.02519
50706,1.0,,
50707,0.907,0.0463,0.0463
50708,0.898,0.04443,0.0574
50709,0.886,0.05,0.0639
50710,0.99,0.002941,0.006863
50711,1.0,,
50712,0.988,0.00494,0.00741
50713,1.0,,
50714,0.972,0.01666,0.01111
50715,0.9893,0.00476,0.00582
50716,1.0,,
50717,0.852,0.06665,0.0815
50718,0.963,0.0287,0.00833
50719,0.9224,0.04443,0.03333
50720,0.8936,0.0476,0.05872
50721,0.9937,0.001852,0.004322
50722,0.9844,0.005554,0.00992
50723,0.996,0.001984,0.001984
50724,1.0,,
50725,0.9595,0.01482,0.02592
50726,0.8887,0.03705,0.0741
50727,0.985,0.00833,0.006943
50728,0.9478,0.03445,0.01778
50729,0.9775,0.00778,0.01444
50730,0.991,0.003778,0.00511
50731,1.0,,
50732,0.933,0.0489,0.01778
50733,0.977,0.0094,0.01367
50734,0.9956,0.002136,0.002136
50735,1.0,,
50736,0.9717,0.02324,0.00505
50737,0.9785,0.00966,0.0116
50738,1.0,,
50739,0.9307,0.03195,0.0375
50740,0.8667,0.0611,0.0722
50741,0.9785,0.003418,0.01794
50742,0.983,0.00769,0.0094
50743,1.0,,
50744,0.972,0.0118,0.01598
50745,0.994,0.002338,0.00351
50746,0.9775,0.00889,0.013336
50747,1.0,,
50748,1.0,,
50749,0.9,0.03888,0.0611
50750,0.8335,0.1222,0.04443
50751,0.8203,0.09814,0.0815
50752,0.9453,0.02,0.03445
50753,0.933,0.02667,0.04
50754,0.9863,0.00505,0.00858
50755,0.984,0.005554,0.010315
50756,0.989,,0.01111
50757,1.0,,
50758,0.9224,0.01111,0.06665
50759,0.9897,0.003086,0.00741
50760,0.952,0.01904,0.02856
50761,1.0,,
50762,1.0,,
50763,1.0,,
50764,0.9585,0.013885,0.02777
50765,0.8887,0.06665,0.04443
50766,0.916,0.05554,0.02856
50767,0.933,0.03333,0.03333
50768,0.984,0.00476,0.01111
50769,0.984,0.00494,0.01111
50770,1.0,,
50771,0.97,0.01729,0.012344
50772,0.911,0.04224,0.04666
50773,0.996,,0.003967
50774,0.952,0.0349,0.012695
50775,0.918,0.02222,0.06
50776,0.963,0.01852,0.01852
50777,0.9775,0.00889,0.013336
50778,0.8887,0.04816,0.063
50779,0.9775,0.006836,0.01538
50780,0.9604,0.0238,0.01587
50781,0.722,0.2222,0.05554
50782,0.6147,0.1444,0.2407
50783,0.7334,0.1148,0.1519
50784,0.88,0.03778,0.0822
50785,1.0,,
50786,0.926,0.03333,0.04074
50787,0.907,0.0426,0.05
50788,0.778,0.1555,0.06665
50789,0.845,0.0958,0.0588
50790,0.9814,0.006348,0.0123
50791,0.9556,0.01111,0.03333
50792,0.9443,0.02222,0.03333
50793,0.9683,0.01587,0.01587
50794,0.989,0.01111,
50795,0.937,0.01852,0.04443
50796,0.963,0.01111,0.02592
50797,0.9443,0.02222,0.03333
50798,0.8755,0.0489,0.07556
50799,0.8853,0.04443,0.0704
50800,0.8267,0.0822,0.0911
50801,0.9775,0.00799,0.01458
50802,0.9443,0.02222,0.03333
50803,0.972,0.010185,0.0176
50804,0.989,0.003334,0.00778
50805,0.992,0.003174,0.00476
50806,0.957,0.01805,0.025
50807,0.9697,0.02814,0.002363
50808,0.8057,0.0944,0.1
50809,0.8257,0.0926,0.0815
50810,0.92,0.04816,0.0321
50811,0.9443,0.02408,0.0315
50812,0.983,0.00769,0.0094
50813,1.0,,
50814,0.9946,,0.005554
50815,1.0,,
50816,0.989,0.004116,0.006996
50817,0.9927,0.002867,0.004303
50818,0.9956,0.001778,0.002666
50819,1.0,,
50820,0.9946,0.002222,0.003334
50821,0.9443,0.003704,0.05185
50822,0.9277,0.02963,0.0426
50823,0.9653,0.01444,0.02
50824,1.0,,
50825,1.0,,
50826,1.0,,
50827,0.9736,0.007935,0.01825
50828,0.9165,0.0472,0.0361
50829,0.989,0.003334,0.00778
50830,0.967,0.02592,0.00741
50831,0.9443,0.04443,0.01111
50832,0.9443,0.025,0.03055
50833,0.911,0.03888,0.05
50834,1.0,,
50835,1.0,,
50836,0.988,0.003704,0.008644
50837,0.976,0.006348,0.01746
50838,0.988,0.006172,0.006172
50839,0.982,0.007072,0.01111
50840,0.9443,0.01666,0.03888
50841,0.952,0.02063,0.02698
50842,0.9907,0.004,0.005333
50843,0.972,,0.02777
50844,0.9907,0.003418,0.00598
50845,1.0,,
50846,0.9,0.03333,0.06665
50847,0.962,0.02539,0.012695
50848,0.906,0.04443,0.05
50849,0.9033,0.04602,0.05078
50850,0.971,0.01648,0.01226
50851,0.9976,0.0003583,0.002151
50852,0.991,0.003418,0.005127
50853,1.0,,
50854,1.0,,
50855,0.9805,0.00847,0.01111
50856,0.961,0.013885,0.025
50857,0.8335,0.1444,0.02222
50858,0.8047,0.1381,0.05713
50859,0.892,0.05298,0.0547
50860,0.9165,0.08,0.003334
50861,0.9014,0.05417,0.04443
50862,0.789,0.0963,0.1148
50863,0.8936,0.03778,0.0689
50864,0.7812,0.063,0.1555
50865,0.9746,0.005554,0.01984
50866,0.996,0.001533,0.002298
50867,1.0,,
50868,0.9126,0.03174,0.05554
50869,0.926,0.02592,0.04816
50870,0.972,,0.02777
50871,1.0,,
50872,0.993,0.000483,0.00628
50873,0.9907,,0.00926
50874,0.9814,0.00833,0.010185
