T,C,D,L
150108,0.988,0.01212,
150109,0.99,0.0098,
150110,0.9946,0.005375,
150111,0.9775,0.02222,
150112,0.993,0.006943,
150113,1.0,,
150114,1.0,,
150115,0.999,0.00114,
150116,1.0,,
150117,0.9966,0.003267,
150118,0.9443,0.05554,
150119,0.9907,0.00926,
150120,0.9443,0.05554,
150121,0.9604,0.03967,
150122,0.972,0.02777,
150123,1.0,,
150124,0.9985,0.001389,
150125,0.9907,0.00926,
150126,0.984,0.01587,
150127,0.933,0.06665,
150128,0.993,0.006943,
150129,1.0,,
150130,0.9775,0.02222,
150131,0.989,0.01111,
150132,0.9995,0.0007124,
150133,0.967,0.03333,
150134,0.989,0.01111,
150135,0.9814,0.01852,
150136,0.991,0.00889,
150137,1.0,,
150138,1.0,,
150139,0.993,0.006943,
150140,0.9956,0.004272,
150141,0.9917,0.00823,
150142,0.984,0.01587,
150143,0.9937,0.006535,
150144,0.988,0.012344,
150145,0.975,0.02469,
150146,1.0,,
150147,0.9897,0.0101,
150148,0.7666,0.2222,0.01111
150149,0.753,0.2139,0.03333
150150,0.789,0.2,0.01111
150151,0.8887,0.1111,
150152,0.8667,0.1333,
150153,0.9277,0.0722,
150154,0.995,0.00483,
150155,0.9443,0.05554,
150156,0.9883,0.009445,0.002222
150157,0.979,0.02083,
150158,0.963,0.03705,
150159,0.995,0.00505,
150160,0.9814,0.01852,
150161,0.9775,0.02222,
150162,0.998,0.001736,
150163,1.0,,
150164,0.9443,0.05554,
150165,0.8887,0.1111,
150166,0.948,0.05185,
150167,0.9814,0.01852,
150168,0.9814,0.01852,
150169,1.0,,
150170,0.9165,0.0833,
150171,0.9443,0.05554,
150172,0.997,0.003086,
150173,0.9443,0.05554,
150174,1.0,,
150175,0.9863,0.013885,
150176,0.965,0.0349,
150177,0.7554,0.2444,
150178,0.3555,0.622,0.02222
150179,0.9326,0.06323,0.004272
150180,0.996,0.004116,
150181,1.0,,
150182,0.996,0.004116,
150183,0.9976,0.002338,
150184,1.0,,
150185,1.0,,
150186,0.9165,0.0833,
150187,0.999,0.0009108,
150188,0.973,0.02698,
150189,0.9937,0.006535,
150190,1.0,,
150191,1.0,,
150192,0.995,0.00505,
150193,0.992,0.007935,
150194,1.0,,
150195,0.8335,0.1333,0.03333
150196,0.8257,0.1593,0.01482
150197,0.963,0.03705,
150198,0.995,0.0049,
150199,0.9946,0.005554,
150200,0.948,0.05185,
150201,0.656,0.3445,
150202,0.859,0.1333,0.00769
150203,0.4556,0.533,0.01111
150204,0.8335,0.1389,0.02777
150205,0.8945,0.0972,0.00833
150206,0.993,0.006943,
150207,0.971,0.02888,
150208,0.926,0.0741,
150209,0.9907,0.00926,
150210,0.989,0.01111,
150211,0.9775,0.02222,
150212,0.9775,0.02222,
150213,0.9775,0.02222,
150214,0.9927,0.00741,
150215,0.992,0.007935,
150216,0.9814,0.01852,
150217,0.998,0.001852,
150218,0.9946,0.005554,
150219,0.8887,0.1111,
150220,0.8584,0.1417,
150221,0.975,0.02469,
150222,0.96,0.04,
150223,0.9966,0.003584,
150224,0.988,0.012344,
150225,0.9956,0.00463,
150226,0.9863,0.013885,
150227,1.0,,
150228,0.998,0.001852,
150229,1.0,,
150230,0.9775,0.02222,
150231,1.0,,
150232,0.963,0.03705,
150233,0.993,0.006943,
150234,1.0,,
150235,0.9814,0.01852,
150236,0.9775,0.02222,
150237,0.9814,0.01852,
150238,0.9907,0.00926,
150239,1.0,,
150240,1.0,,
150241,0.9956,0.004272,
150242,0.963,0.03705,
150243,0.991,0.008545,
150244,0.9883,0.0119,
150245,0.8223,0.1777,
150246,0.9204,0.07947,
150247,0.9365,0.06366,
150248,0.9595,0.04074,
150249,0.9927,0.007248,
150250,1.0,,
150251,1.0,,
150252,1.0,,
150253,0.985,0.01515,
150254,1.0,,
150255,0.907,0.0926,
150256,0.8887,0.1111,
150257,0.9517,0.04816,
150258,0.8613,0.1389,
150259,0.9536,0.0463,
150260,0.9907,0.00926,
150261,0.9956,0.004272,
150262,0.9956,0.00463,
150263,1.0,,
150264,0.989,0.01111,
150265,0.9985,0.001355,
150266,0.9956,0.004444,
150267,1.0,,
150268,0.972,0.02777,
150269,0.9775,0.02222,
150270,1.0,,
150271,1.0,,
150272,0.993,0.006668,
150273,1.0,,
150274,0.9536,0.0463,
150275,0.8887,0.1111,
150276,0.656,0.3445,
150277,0.6387,0.3167,0.04443
150278,0.886,0.1065,0.00741
150279,0.9795,0.02046,
150280,0.989,0.01111,
150281,0.9976,0.002268,
150282,0.989,0.01111,
150283,1.0,,
150284,1.0,,
150285,0.997,0.002777,
150286,0.9897,0.0101,
150287,0.9863,0.013885,
150288,0.9443,0.05554,
150289,0.85,0.15,
150290,0.9814,0.01852,
150291,0.9956,0.00463,
150292,0.9966,0.003584,
150293,0.972,0.02777,
150294,0.9775,0.02222,
150295,0.948,0.05185,
150296,0.9897,0.0101,
150297,0.9775,0.02222,
150298,0.995,0.00505,
150299,1.0,,
150300,0.9863,0.013885,
150301,0.992,0.007935,
150302,0.972,0.02777,
150303,1.0,,
150304,0.993,0.006943,
150305,0.989,0.01111,
150306,0.9224,0.07776,
150307,0.979,0.02092,
150308,0.9775,0.02222,
150309,0.9165,0.0833,
150310,0.999,0.001089,
150311,1.0,,
150312,0.972,0.02777,
150313,0.9937,0.006172,
150314,1.0,,
150315,0.9443,0.05554,
150316,1.0,,
150317,0.997,0.003086,
150318,0.992,0.007935,
150319,1.0,,
150320,0.984,0.01587,
150321,1.0,,
150322,1.0,,
150323,1.0,,
150324,0.989,0.01111,
150325,0.973,0.02698,
150326,0.8335,0.1666,
150327,0.9443,0.05554,
150328,0.9683,0.03174,
150329,0.9966,0.003267,
150330,0.9897,0.0101,
150331,0.9976,0.002584,
150332,1.0,,
150333,0.992,0.007935,
150334,1.0,,
150335,0.8887,0.1111,
150336,0.8887,0.1111,
150337,0.9165,0.0833,
150338,0.9927,0.007248,
150339,1.0,,
150340,0.9956,0.004272,
150341,0.963,0.03705,
150342,0.9937,0.006172,
150343,1.0,,
150344,1.0,,
150345,0.972,0.02777,
150346,0.972,0.02777,
150347,1.0,,
150348,0.9775,0.02222,
150349,0.9976,0.002316,
150350,0.989,0.01111,
150351,0.8667,0.1333,
150352,0.533,0.4666,
150353,0.8335,0.1603,0.006348
150354,0.511,0.4888,
150355,0.8833,0.1119,0.00476
150356,0.8887,0.1111,
150357,0.9297,0.0704,
150358,0.8887,0.1111,
150359,0.9907,0.00926,
150360,1.0,,
150361,0.9775,0.02222,
150362,1.0,,
150363,1.0,,
150364,0.979,0.02083,
150365,0.9775,0.02222,
150366,1.0,,
150367,0.9897,0.0101,
150368,1.0,,
150369,0.993,0.006943,
150370,0.984,0.01587,
150371,0.996,0.003704,
150372,0.9683,0.03174,
150373,0.992,0.007935,
150374,0.963,0.03705,
150375,0.963,0.03705,
150376,0.9443,0.05554,
150377,0.991,0.00877,
150378,0.9443,0.05554,
150379,1.0,,
150380,1.0,,
150381,0.979,0.02083,
150382,0.9966,0.003471,
150383,0.9946,0.005554,
150384,0.778,0.2222,
150385,0.811,0.1888,
150386,0.9233,0.0765,
150387,0.85,0.15,
150388,0.948,0.05185,
150389,0.975,0.02469,
150390,0.9937,0.006172,
150391,0.991,0.008545,
150392,0.9956,0.003334,0.001111
150393,0.984,0.01587,
150394,0.967,0.03333,
150395,0.996,0.003967,
150396,0.9814,0.01852,
150397,0.9956,0.004272,
150398,0.9814,0.01852,
150399,0.9775,0.02222,
150400,0.998,0.001792,
150401,0.9907,0.00926,
150402,1.0,,
150403,1.0,,
150404,0.972,0.02777,
150405,1.0,,
150406,0.9443,0.05554,
150407,0.9883,0.0119,
150408,1.0,,
150409,1.0,,
150410,1.0,,
150411,1.0,,
150412,0.972,0.02777,
150413,1.0,,
150414,1.0,,
150415,1.0,,
150416,0.9443,0.05554,
150417,0.878,0.1222,
150418,0.988,0.012344,
150419,0.9814,0.01852,
150420,0.9644,0.03555,
150421,0.9956,0.00463,
150422,0.989,0.01111,
150423,0.9443,0.05554,
150424,0.967,0.03333,
150425,0.9966,0.003366,
150426,0.991,0.00889,
150427,1.0,,
150428,0.98,0.0202,
150429,1.0,,
150430,0.9834,0.01666,
150431,1.0,,
150432,0.9873,0.01282,
150433,0.972,0.02777,
150434,1.0,,
150435,1.0,,
150436,0.9907,0.00926,
150437,1.0,,
150438,1.0,,
150439,1.0,,
150440,0.9956,0.004444,
150441,1.0,,
150442,1.0,,
150443,0.997,0.002777,
150444,0.972,0.02777,
150445,1.0,,
150446,0.984,0.01587,
150447,0.9966,0.003267,
150448,0.8335,0.1666,
150449,0.8354,0.1644,
150450,0.898,0.10187,
150451,0.903,0.0972,
150452,0.9443,0.05554,
150453,0.8916,0.10834,
150454,0.9165,0.0833,
150455,0.967,0.03333,
150456,0.9907,0.00926,
150457,0.992,0.007935,
150458,0.9937,0.006172,
150459,1.0,,
150460,1.0,,
150461,0.9443,0.05554,
150462,0.9556,0.04443,
150463,0.8335,0.1666,
150464,0.7275,0.2722,
150465,0.864,0.1361,
150466,0.8804,0.11945,
150467,0.9316,0.06854,
150468,0.926,0.0741,
150469,0.979,0.02083,
150470,1.0,,
150471,0.972,0.02777,
150472,0.906,0.0944,
150473,0.9917,0.00833,
150474,1.0,,
150475,1.0,,
150476,0.8335,0.1666,
150477,0.785,0.2148,
150478,0.85,0.15,
150479,0.9536,0.0463,
150480,0.976,0.0238,
150481,0.9775,0.02222,
150482,0.991,0.008545,
150483,0.9443,0.05554,
150484,0.911,0.08887,
150485,1.0,,
150486,0.9443,0.05554,
150487,0.993,0.006943,
150488,1.0,,
150489,0.948,0.05185,
150490,0.995,0.00483,
150491,0.9595,0.04074,
150492,0.9814,0.01852,
150493,0.991,0.00889,
150494,0.998,0.002136,
150495,0.933,0.06665,
150496,0.957,0.04285,
150497,0.9937,0.006172,
150498,0.965,0.0349,
150499,0.993,0.006943,
150500,0.972,0.02777,
150501,0.9443,0.05554,
150502,1.0,,
150503,1.0,,
150504,0.972,0.02777,
150505,0.99,0.0098,
150506,0.997,0.002777,
150507,0.9946,0.005554,
150508,0.8335,0.1666,
150509,0.761,0.2389,
150510,0.789,0.211,
150511,0.9863,0.013885,
150512,0.967,0.03333,
150513,0.996,0.003704,
150514,0.9224,0.07776,
150515,0.972,0.02777,
150516,0.9907,0.00926,
150517,0.989,0.01111,
150518,1.0,,
150519,0.9814,0.01852,
150520,0.984,0.01587,
150521,1.0,,
150522,0.9775,0.02222,
150523,1.0,,
150524,0.8667,0.1333,
150525,0.914,0.0857,
150526,0.994,0.006004,
150527,0.9927,0.00741,
150528,0.722,0.2778,
150529,0.858,0.1422,
150530,0.9424,0.0576,
150531,1.0,,
150532,0.9443,0.05554,
150533,0.92,0.08,
150534,0.9917,0.00823,
150535,0.983,0.01709,
150536,0.979,0.02083,
150537,1.0,,
150538,0.969,0.03055,
150539,0.988,0.012344,
150540,1.0,,
150541,0.9976,0.002525,
150542,0.8887,0.1111,
150543,0.995,0.00483,
150544,0.9937,0.00641,
150545,0.967,0.03333,
150546,0.9863,0.013885,
150547,1.0,,
150548,0.995,0.00505,
150549,0.993,0.006836,
150550,0.995,0.0049,
150551,0.99,0.0098,
150552,0.8887,0.1111,
150553,0.9673,0.0326,
150554,0.976,0.0238,
150555,1.0,,
150556,0.9995,0.0004444,
150557,0.963,0.03705,
150558,0.9907,0.00926,
150559,0.989,0.01111,
150560,1.0,,
150561,0.9976,0.002645,
150562,0.9863,0.013885,
150563,0.9907,0.00926,
150564,0.989,0.01111,
150565,0.9443,0.05554,
150566,0.985,0.01515,
150567,0.9966,0.003267,
150568,1.0,,
150569,0.778,0.2222,
150570,0.838,0.1522,0.01
150571,0.9165,0.0833,
150572,0.9863,0.013885,
150573,0.9956,0.00463,
150574,0.8335,0.1666,
150575,0.8696,0.1306,
150576,0.778,0.2222,
150577,0.99,0.00988,
150578,1.0,,
150579,0.878,0.1222,
150580,0.9556,0.04443,
150581,0.9897,0.010254,
150582,0.9985,0.001634,
150583,1.0,,
150584,1.0,,
150585,1.0,,
150586,0.9814,0.01852,
150587,0.9907,0.00926,
150588,1.0,,
150589,0.999,0.001182,
150590,1.0,,
150591,1.0,,
150592,0.993,0.006943,
150593,0.988,0.012344,
150594,0.9814,0.01852,
150595,0.996,0.003967,
150596,1.0,,
150597,0.976,0.0238,
150598,1.0,,
150599,1.0,,
150600,0.9907,0.00926,
150601,0.963,0.03705,
150602,0.995,0.00505,
150603,0.9946,0.005554,
150604,0.99,0.0098,
150605,0.99,0.00966,
150606,0.778,0.2222,
150607,0.9897,0.00679,0.003704
150608,0.9956,0.00463,
150609,0.9946,0.005554,
150610,0.996,0.004116,
150611,0.972,0.02777,
150612,0.9937,0.006172,
150613,1.0,,
150614,0.9443,0.05554,
150615,0.995,0.00505,
150616,0.9443,0.05554,
150617,0.9863,0.013885,
150618,0.9907,0.00926,
150619,0.996,0.003704,
150620,1.0,,
150621,0.98,0.0202,
150622,1.0,,
150623,0.9443,0.05554,
150624,0.968,0.0324,
150625,0.9775,0.01852,0.003704
150626,1.0,,
150627,1.0,,
150628,0.9956,0.00463,
150629,0.993,0.006943,
150630,0.9443,0.05554,
150631,0.9854,0.01462,
150632,0.976,0.0238,
150633,0.999,0.001048,
150634,1.0,,
150635,0.9556,0.04443,
150636,0.985,0.01515,
150637,0.9775,0.02222,
150638,0.96,0.04,
150639,0.989,0.01111,
150640,0.971,0.02888,
150641,0.983,0.01709,
150642,0.995,0.00505,
150643,0.811,0.1888,
150644,0.817,0.1694,0.013885
150645,0.9136,0.08,0.006668
150646,0.8613,0.1389,
150647,0.9863,0.013885,
150648,0.778,0.2222,
150649,0.785,0.163,0.05185
150650,0.75,0.2389,0.01111
150651,0.8926,0.0963,0.01111
150652,0.99,0.00966,
150653,0.989,0.01111,
150654,1.0,,
150655,1.0,,
150656,1.0,,
150657,0.933,0.06665,
150658,0.9956,0.004272,
150659,0.995,0.00505,
150660,0.9956,0.004505,
150661,0.9956,0.004272,
150662,0.998,0.001984,
150663,0.9946,0.00529,
150664,1.0,,
150665,0.998,0.001916,
150666,0.8887,0.1111,
150667,0.9644,0.03543,
150668,0.996,0.004066,
150669,0.992,0.007935,
150670,0.972,0.02777,
150671,0.992,0.007935,
150672,0.961,0.03888,
150673,0.963,0.03705,
150674,0.9863,0.013885,
150675,0.933,0.06665,
150676,0.9443,0.05554,
150677,0.8335,0.1666,
150678,0.9233,0.0768,
150679,0.9507,0.04938,
150680,0.9585,0.04166,
150681,1.0,,
150682,0.995,0.00505,
150683,0.9814,0.01852,
150684,0.8887,0.1111,
150685,0.9067,0.0931,
150686,0.979,0.02121,
150687,1.0,,
150688,1.0,,
150689,0.967,0.03333,
150690,0.9443,0.05554,
150691,1.0,,
150692,1.0,,
150693,0.8887,0.1111,
150694,0.977,0.01904,0.003967
150695,0.9814,0.01852,
150696,0.9814,0.01852,
150697,1.0,,
150698,0.967,0.03333,
150699,0.972,0.02777,
150700,0.9966,0.003471,
150701,0.991,0.008545,
150702,0.9595,0.04074,
150703,0.9424,0.05777,
150704,0.8667,0.1333,
150705,0.9043,0.0957,
150706,0.689,0.311,
150707,0.846,0.1539,
150708,0.8223,0.1777,
150709,0.9863,0.01152,0.002058
150710,1.0,,
150711,1.0,,
150712,0.9443,0.05554,
150713,1.0,,
150714,0.972,0.02777,
150715,0.9897,0.0101,
150716,1.0,,
150717,0.992,0.007935,
150718,0.9863,0.013885,
150719,0.972,0.02777,
150720,0.9937,0.006172,
150721,0.995,0.00483,
150722,0.999,0.001207,
150723,0.8335,0.1666,
150724,0.533,0.4443,0.02222
150725,0.8726,0.12445,0.002777
150726,0.9365,0.06366,
150727,0.989,0.01111,
150728,0.9814,0.01852,
150729,0.96,0.04,
150730,0.983,0.01709,
150731,0.9907,0.00926,
150732,0.8887,0.1111,
150733,0.9,0.1,
150734,0.972,0.02777,
150735,0.9863,0.013885,
150736,1.0,,
150737,0.972,0.02777,
150738,0.9834,0.01666,
150739,0.8335,0.1666,
150740,0.6333,0.3667,
150741,0.722,0.2222,0.05554
150742,0.422,0.5557,0.02222
150743,0.9404,0.05164,0.00784
150744,0.983,0.01723,
150745,1.0,,
150746,0.995,0.00505,
150747,0.9443,0.05554,
150748,0.9937,0.006172,
150749,1.0,,
150750,0.984,0.01587,
150751,0.992,0.007935,
150752,1.0,,
150753,0.9443,0.05554,
150754,1.0,,
150755,1.0,,
150756,0.996,0.003967,
150757,0.9937,0.006172,
150758,1.0,,
150759,0.878,0.1222,
150760,0.972,0.02777,
150761,1.0,,
150762,0.9814,0.01852,
150763,0.963,0.03705,
150764,0.988,0.012344,
150765,1.0,,
150766,0.993,0.006943,
150767,0.972,0.02777,
150768,0.9946,0.005554,
150769,1.0,,
150770,0.9946,0.00529,
150771,0.9814,0.01852,
150772,0.972,0.02777,
150773,0.9956,0.004272,
150774,1.0,,
150775,1.0,,
150776,1.0,,
150777,0.972,0.02777,
150778,0.979,0.02083,
150779,0.9814,0.01852,
150780,0.988,0.012344,
150781,0.9897,0.0101,
150782,0.9863,0.013885,
150783,0.989,0.01111,
150784,0.9775,0.02222,
150785,0.9893,0.01056,
150786,0.953,0.04666,
150787,0.963,0.03705,
150788,0.972,0.02777,
150789,1.0,,
150790,0.9775,0.02222,
150791,1.0,,
150792,0.993,0.006943,
150793,1.0,,
150794,0.9966,0.003584,
150795,0.997,0.002777,
150796,1.0,,
150797,0.9907,0.00926,
150798,0.9946,0.004677,0.0005846
150799,0.963,0.03705,
150800,0.984,0.01587,
150801,0.9863,0.013885,
150802,1.0,,
150803,0.9814,0.01852,
150804,0.9443,0.05554,
150805,0.92,0.08,
150806,0.911,0.08887,
150807,0.967,0.03333,
150808,0.996,0.003967,
150809,0.9443,0.05554,
150810,0.9443,0.05554,
150811,0.6665,0.311,0.02222
150812,0.8125,0.165,0.02222
150813,0.852,0.1482,
150814,0.974,0.02592,
150815,0.8887,0.08887,0.02222
150816,0.946,0.05408,
150817,0.965,0.0349,
150818,0.972,0.02777,
150819,0.9956,0.004272,
150820,0.9985,0.001634,
150821,1.0,,
150822,0.9443,0.05554,
150823,1.0,,
150824,0.9946,0.005554,
150825,0.9224,0.07776,
150826,0.9917,0.00847,
150827,0.911,0.08887,
150828,0.9775,0.02222,
150829,0.9814,0.01852,
150830,1.0,,
150831,1.0,,
150832,0.9897,0.010414,
150833,0.995,0.00505,
150834,1.0,,
150835,0.9956,0.004272,
150836,0.998,0.001736,
150837,1.0,,
150838,1.0,,
150839,0.9976,0.002222,
150840,0.992,0.007935,
150841,0.999,0.001158,
150842,1.0,,
150843,0.9956,0.004272,
150844,0.8335,0.1666,
150845,0.739,0.2389,0.02222
150846,0.8853,0.1111,0.003704
150847,0.9297,0.0704,
150848,0.9536,0.0463,
150849,0.9834,0.01666,
150850,1.0,,
150851,0.9863,0.013885,
150852,0.9976,0.002525,
150853,0.9814,0.01852,
150854,0.9775,0.02222,
150855,1.0,,
150856,0.96,0.04,
150857,0.997,0.002924,
150858,0.9443,0.05554,
150859,0.997,0.00285,
150860,1.0,,
150861,0.8887,0.1111,
150862,0.8667,0.1148,0.01852
150863,0.863,0.1371,
150864,0.996,0.004066,
150865,0.972,0.02777,
150866,0.972,0.02777,
150867,0.984,0.01587,
150868,0.9165,0.0833,
150869,1.0,,
150870,0.997,0.002777,
150871,0.9775,0.02222,
150872,0.979,0.02083,
150873,1.0,,
150874,1.0,,
150875,0.983,0.01709,
150876,0.9443,0.05554,
150877,1.0,,
150878,0.9775,0.02222,
150879,0.9937,0.006535,
150880,1.0,,
150881,0.9956,0.00463,
150882,0.9443,0.05554,
150883,0.9795,0.02037,
150884,0.993,0.006943,
150885,0.972,0.02777,
150886,0.9897,0.0101,
150887,0.994,0.005848,
150888,0.9927,0.00741,
150889,1.0,,
150890,0.878,0.1222,
150891,0.935,0.0648,
150892,0.9897,0.00919,0.001149
150893,1.0,,
150894,1.0,,
150895,0.9863,0.013885,
150896,1.0,,
150897,0.9956,0.00463,
150898,0.9297,0.0704,
150899,0.9927,0.00741,
150900,0.8335,0.1666,
150901,0.8,0.1926,0.00741
150902,0.946,0.05432,
150903,0.995,0.00505,
150904,0.9946,0.005554,
150905,0.967,0.03333,
150906,0.961,0.03888,
150907,0.972,0.02777,
150908,0.9814,0.01852,
150909,0.9443,0.05554,
150910,0.996,0.003704,
150911,0.9863,0.013885,
150912,0.9956,0.004444,
150913,0.9966,0.003267,
150914,0.9976,0.002222,
150915,0.9937,0.006172,
150916,0.9897,0.0101,
150917,0.9814,0.01852,
150918,0.9863,0.013885,
150919,0.9946,0.00529,
150920,0.9443,0.05554,
150921,0.9443,0.05554,
150922,0.983,0.01709,
150923,0.989,0.01111,
150924,0.9863,0.013885,
150925,0.997,0.002777,
150926,1.0,,
150927,0.9976,0.002645,
150928,0.992,0.007935,
150929,0.989,,0.01111
150930,0.9775,0.02222,
150931,0.997,0.002777,
150932,0.9814,0.01852,
150933,0.9814,0.01852,
150934,0.9775,0.02222,
150935,0.9585,0.04166,
150936,1.0,,
150937,0.9873,0.01282,
150938,0.9956,0.00463,
150939,0.8887,0.1111,
150940,0.8335,0.1666,
150941,0.878,0.1222,
150942,0.9814,0.01852,
150943,0.9165,0.0833,
150944,0.927,0.0733,
150945,0.995,0.00476,
150946,0.972,0.02777,
150947,0.933,0.06665,
150948,0.992,0.007935,
150949,0.9814,0.01852,
150950,0.778,0.2222,
150951,0.808,0.1875,0.004166
150952,0.8535,0.1422,0.004444
150953,0.9746,0.0255,
150954,0.9863,0.013885,
150955,1.0,,
150956,1.0,,
150957,0.995,0.00505,
150958,1.0,,
150959,0.967,0.03333,
150960,0.9556,0.04443,
150961,0.9443,0.05554,
150962,0.998,0.001916,
150963,0.9814,0.01852,
150964,0.878,0.1111,0.01111
150965,0.872,0.1,0.02777
150966,1.0,,
150967,0.906,0.0944,
150968,0.9863,0.013885,
150969,0.9966,0.003471,
150970,1.0,,
150971,0.957,0.04285,
150972,0.8667,0.1333,
150973,0.4666,0.533,
150974,0.8325,0.1595,0.00808
150975,0.7334,0.2666,
150976,0.907,0.0909,0.00202
150977,0.981,0.01778,0.001111
150978,1.0,,
150979,0.976,0.0238,
150980,0.9165,0.0833,
150981,1.0,,
150982,1.0,,
150983,0.9443,0.05554,
150984,0.989,0.01111,
150985,0.9976,0.002316,
150986,0.984,0.01587,
150987,0.9946,0.005554,
150988,0.989,0.01111,
150989,0.9443,0.05554,
150990,0.976,0.0238,
150991,0.989,0.01111,
150992,0.984,0.01587,
150993,0.9526,0.0472,
150994,0.907,0.0926,
150995,0.9946,0.00529,
150996,1.0,,
150997,0.997,0.002777,
150998,0.994,0.00606,
150999,0.9443,0.05554,
151000,1.0,,
151001,1.0,,
151002,0.967,0.03333,
151003,0.9443,0.05554,
151004,0.997,0.003086,
151005,0.989,0.01111,
151006,0.9966,0.003267,
151007,0.997,0.002924,
151008,0.997,0.003086,
151009,0.995,0.00505,
151010,0.9688,0.03111,
151011,1.0,,
151012,1.0,,
151013,0.8335,0.1666,
151014,0.8706,0.1236,0.005554
151015,0.986,0.011696,0.002338
151016,1.0,,
151017,0.9863,0.013885,
151018,0.997,0.0029,
151019,0.99,0.0098,
151020,0.933,0.06665,
151021,0.9697,0.0303,
151022,0.979,0.02083,
151023,0.998,0.002058,
151024,0.9927,0.00741,
151025,1.0,,
151026,0.995,0.00505,
151027,0.8887,0.1111,
151028,0.984,0.01587,
151029,0.9443,0.05554,
151030,0.913,0.08704,
151031,0.992,0.007576,
151032,0.9976,0.002415,
151033,0.997,0.002924,
151034,0.977,0.02315,
151035,0.9443,0.05554,
151036,0.904,0.0963,
151037,0.9814,0.01852,
151038,0.998,0.001852,
151039,0.979,0.02083,
151040,0.9883,0.0119,
151041,0.998,0.002058,
151042,0.994,0.00595,
151043,0.9985,0.001683,
151044,1.0,,
151045,0.995,0.00505,
151046,1.0,,
151047,0.9976,0.002316,
151048,0.989,0.01111,
151049,0.975,0.02469,
151050,0.997,0.002777,
151051,1.0,,
151052,1.0,,
151053,0.972,0.02777,
151054,1.0,,
151055,1.0,,
151056,1.0,,
151057,0.995,0.00505,
151058,0.985,0.01515,
151059,0.9814,0.01852,
151060,0.995,0.00505,
151061,1.0,,
151062,1.0,,
151063,0.8887,0.1111,
151064,0.95,0.04614,0.003418
151065,0.9814,0.01852,
151066,0.9937,0.006172,
151067,0.933,0.06665,
151068,0.9834,0.01666,
151069,0.9907,0.00926,
151070,0.972,0.02777,
151071,0.941,0.05927,
151072,0.989,0.01111,
151073,0.998,0.001347,0.0006733
151074,0.9897,0.010414,
151075,1.0,,
151076,0.989,0.01111,
151077,0.9946,0.005554,
151078,0.96,0.04,
151079,0.9863,0.013885,
151080,0.9966,0.003584,
151081,1.0,,
151082,0.9517,0.03705,0.01111
151083,0.9673,0.02905,0.003418
151084,0.9814,0.01852,
151085,1.0,,
151086,0.9517,0.04352,0.00463
151087,0.9443,0.05554,
151088,1.0,,
151089,0.9863,0.013885,
