T,C,D,L
63105,0.993,0.006943,
63106,1.0,,
63107,0.988,0.01111,0.001235
63108,0.9746,0.0238,0.001587
63109,0.9443,0.04443,0.01111
63110,0.9556,0.0426,0.001852
63111,0.967,0.02667,0.006668
63112,0.967,0.02777,0.005554
63113,1.0,,
63114,0.976,0.0238,
63115,0.997,0.003086,
63116,0.963,0.02963,0.00741
63117,0.993,0.005554,0.001389
63118,0.995,0.00483,
63119,0.992,0.007935,
63120,0.993,0.006943,
63121,0.989,0.00889,0.002222
63122,1.0,,
63123,0.9946,0.004444,0.001111
63124,0.9946,0.005554,
63125,0.995,0.00202,0.00303
63126,0.9946,0.005,0.0005555
63127,0.99,0.00915,0.0006537
63128,0.8887,0.1,0.01111
63129,0.8823,0.00988,0.10785
63130,0.9126,0.02545,0.06174
63131,0.7695,0.00741,0.2229
63132,0.932,0.02916,0.03888
63133,0.9775,0.02,0.002222
63134,0.9946,0.00523,
63135,0.996,0.00311,0.000889
63136,0.998,0.0007663,0.001149
63137,0.9644,0.03111,0.004444
63138,0.9443,0.05554,
63139,0.722,0.1555,0.1222
63140,0.869,0.01264,0.1184
63141,0.994,0.005184,0.0007405
63142,1.0,,
63143,0.9585,0.03888,0.002777
63144,0.9775,0.02112,0.001111
63145,1.0,,
63146,1.0,,
63147,1.0,,
63148,0.996,0.001587,0.00238
63149,1.0,,
63150,0.947,0.01689,0.03644
63151,0.939,0.03333,0.02777
63152,0.937,0.01852,0.04443
63153,0.998,0.001533,0.0003831
63154,0.9937,0.00476,0.001587
63155,0.998,0.001515,0.000505
63156,0.8335,0.1,0.06665
63157,0.65,0.02222,0.328
63158,0.681,0.0349,0.2842
63159,0.8135,0.009315,0.177
63160,0.9224,0.03111,0.04666
63161,0.935,0.02408,0.04074
63162,0.993,0.00643,0.0005846
63163,0.939,0.03888,0.02222
63164,0.9873,0.01111,0.001587
63165,0.9966,0.002083,0.001389
63166,1.0,,
63167,0.9443,0.013245,0.0423
63168,0.8887,0.0101,0.101
63169,0.966,0.02051,0.01367
63170,0.8335,0.1111,0.05554
63171,0.705,0.01709,0.2778
63172,0.8057,0.0861,0.10834
63173,0.9946,0.003174,0.002117
63174,0.8335,0.07776,0.08887
63175,0.6665,0.06665,0.2666
63176,0.7153,0.0375,0.2472
63177,0.6704,0.1407,0.1888
63178,0.4507,0.0361,0.513
63179,0.6,0.06946,0.3306
63180,0.813,0.01285,0.1743
63181,0.9604,0.0246,0.015076
63182,0.9414,0.012695,0.04602
63183,0.975,0.01482,0.00988
63184,0.967,0.02444,0.00889
63185,0.9443,,0.05554
63186,0.9487,0.02083,0.03055
63187,0.9927,0.005184,0.002222
63188,0.967,0.01556,0.01778
63189,1.0,,
63190,0.9976,0.002222,
63191,0.9443,0.02963,0.02592
63192,0.99,0.00889,0.001111
63193,0.983,0.01453,0.002563
63194,0.9927,0.00741,
63195,0.9966,0.002693,0.0006733
63196,1.0,,
63197,0.9766,0.01358,0.00988
63198,0.983,0.01538,0.001709
63199,0.9863,0.013885,
63200,0.99,0.0085,0.0013075
63201,0.988,0.00988,0.00247
63202,0.9814,0.01482,0.003704
63203,0.8887,0.01111,0.1
63204,0.876,0.00935,0.1146
63205,0.9536,0.02525,0.02121
63206,0.989,0.01111,
63207,0.9863,0.005554,0.00833
63208,0.967,0.02777,0.005554
63209,1.0,,
63210,0.994,0.00463,0.001389
63211,1.0,,
63212,1.0,,
63213,0.989,0.00833,0.002777
63214,0.9775,0.01852,0.003704
63215,1.0,,
63216,0.8833,0.02777,0.08887
63217,0.968,0.02164,0.01053
63218,0.9556,0.02626,0.01819
63219,1.0,,
63220,0.995,0.00404,0.00101
63221,0.9946,0.004166,0.001389
63222,0.993,0.004166,0.002777
63223,0.9443,0.005184,0.05038
63224,0.988,0.010185,0.001852
63225,0.9966,0.003418,
63226,0.8887,0.1,0.01111
63227,0.9517,0.03705,0.01111
63228,1.0,,
63229,0.9766,0.01805,0.005554
63230,0.9834,0.01222,0.004444
63231,0.97,0.02592,0.003704
63232,0.97,0.02592,0.003704
63233,1.0,,
63234,0.989,0.00889,0.002222
63235,0.9976,0.001587,0.001059
63236,0.9443,0.04443,0.01111
63237,0.926,0.063,0.01111
63238,0.963,0.03333,0.003704
63239,0.967,0.02222,0.01111
63240,0.9814,0.01666,0.001852
63241,0.9443,0.01111,0.04443
63242,0.897,0.01587,0.0873
63243,0.722,0.1555,0.1222
63244,0.757,0.01944,0.2236
63245,0.773,0.0357,0.1913
63246,0.964,0.01666,0.01944
63247,0.9985,0.000926,0.0003088
63248,1.0,,
63249,0.992,0.00476,0.003174
63250,0.97,0.02592,0.003704
63251,1.0,,
63252,0.9956,0.004272,
63253,1.0,,
63254,0.9946,0.00489,0.0004444
63255,0.996,0.003967,
63256,0.9863,0.002777,0.01111
63257,1.0,,
63258,0.9946,0.005554,
63259,1.0,,
63260,1.0,,
63261,0.9814,0.01666,0.001852
63262,1.0,,
63263,0.992,0.006763,0.000966
63264,0.989,0.00889,0.002222
63265,0.998,0.001646,0.0004115
63266,0.9927,0.006668,0.0007405
63267,1.0,,
63268,0.915,0.05185,0.03333
63269,1.0,,
63270,0.8887,0.03333,0.07776
63271,0.9443,0.04816,0.00741
63272,0.991,0.00769,0.0008545
63273,0.9854,0.01296,0.001852
63274,0.8887,0.04443,0.06665
63275,0.811,0.02916,0.1597
63276,0.689,0.05927,0.252
63277,0.851,0.05112,0.0978
63278,0.995,0.004322,0.0006175
63279,0.9775,0.01482,0.00741
63280,0.9927,0.00741,
63281,0.9946,0.001111,0.004444
63282,1.0,,
63283,0.992,0.006348,0.001587
63284,0.963,0.02592,0.01111
63285,0.9976,0.002222,
63286,1.0,,
63287,1.0,,
63288,0.989,0.01111,
63289,0.9775,0.02222,
63290,0.9995,0.0003967,
63291,0.9814,0.01482,0.003704
63292,0.9814,0.01852,
63293,0.972,0.005554,0.02222
63294,0.995,0.004322,0.0006175
63295,1.0,,
63296,0.8555,0.06665,0.07776
63297,0.8315,0.007935,0.1603
63298,0.778,0.013885,0.2084
63299,0.8877,0.02963,0.0827
63300,0.9824,0.00643,0.01111
63301,1.0,,
63302,0.8335,0.08887,0.07776
63303,0.752,0.02222,0.226
63304,0.828,0.00535,0.1666
63305,0.9155,0.03778,0.04666
63306,0.9834,0.01222,0.004444
63307,0.99,0.007248,0.002415
63308,0.936,0.03333,0.03055
63309,0.9927,0.003967,0.003174
63310,0.9956,0.004166,0.000463
63311,0.967,0.00741,0.02592
63312,0.948,0.03333,0.01852
63313,0.997,0.002924,
63314,0.951,0.02667,0.02222
63315,0.9526,0.0361,0.01111
63316,0.994,0.005184,0.0007405
63317,0.9814,0.01111,0.00741
63318,0.9443,0.02963,0.02592
63319,0.8833,0.006836,0.1098
63320,0.976,0.01296,0.01111
63321,0.9834,0.002777,0.013885
63322,0.9194,0.05,0.03055
63323,0.8887,0.06665,0.04443
63324,0.9624,0.03,0.00778
63325,1.0,,
63326,1.0,,
63327,1.0,,
63328,0.995,0.00494,
63329,0.8335,0.07776,0.08887
63330,0.849,0.05078,0.1
63331,0.8335,0.1333,0.03333
63332,0.778,0.07776,0.1444
63333,0.8706,0.0463,0.0833
63334,0.917,0.03778,0.0452
63335,0.8223,0.1555,0.02222
63336,0.878,0.02374,0.0985
63337,0.911,0.02222,0.06665
63338,0.939,0.02112,0.04
63339,0.998,0.001389,0.0003471
63340,1.0,,
63341,0.8887,0.04443,0.06665
63342,0.9346,0.007526,0.0577
63343,0.9443,0.03333,0.02222
63344,1.0,,
63345,0.987,0.01046,0.002615
63346,1.0,,
63347,1.0,,
63348,0.9883,0.01111,0.0007935
63349,1.0,,
63350,1.0,,
63351,1.0,,
63352,0.9956,0.004272,
63353,0.997,0.002338,0.0005846
63354,1.0,,
63355,0.939,0.04443,0.01666
63356,0.9956,0.00463,
63357,1.0,,
63358,0.9937,0.006172,
63359,1.0,,
63360,0.9443,0.01111,0.04443
63361,0.8335,0.08887,0.07776
63362,0.4888,0.2333,0.2778
63363,0.6,0.1222,0.2778
63364,0.797,0.0603,0.1428
63365,0.8857,0.01605,0.09814
63366,0.948,0.0358,0.01605
63367,0.985,0.009094,0.00606
63368,0.996,0.00238,0.001587
63369,0.995,0.003704,0.001235
63370,1.0,,
63371,0.9863,0.01204,0.001852
63372,0.9966,0.00303,0.0003366
63373,1.0,,
63374,0.9946,0.004444,0.001111
63375,1.0,,
63376,0.9937,0.00523,0.0013075
63377,0.972,0.02777,
63378,0.9814,0.01482,0.003704
63379,0.986,0.01111,0.003174
63380,1.0,,
63381,0.9775,0.01556,0.006668
63382,0.992,0.006348,0.001587
63383,0.933,0.0611,0.005554
63384,1.0,,
63385,0.9897,0.00972,0.0006943
63386,0.991,0.008545,
63387,0.9956,0.004272,
63388,0.989,0.01,0.001111
63389,0.972,0.02222,0.005554
63390,1.0,,
63391,0.998,0.0009747,0.0009747
63392,1.0,,
63393,1.0,,
63394,0.9775,0.02222,
63395,0.984,0.01111,0.00476
63396,0.967,0.02777,0.005554
63397,0.9473,0.03333,0.01944
63398,0.979,0.01976,0.001235
63399,0.9956,0.003704,0.000926
63400,0.9956,0.003704,0.000926
63401,0.984,0.015076,0.0007935
63402,0.9976,0.00202,0.000505
63403,0.995,0.00303,0.00202
63404,0.8887,0.08887,0.02222
63405,0.8657,0.05554,0.0789
63406,0.983,0.01015,0.006763
63407,0.9976,0.001852,0.000463
63408,1.0,,
63409,1.0,,
63410,1.0,,
63411,0.9956,0.00463,
63412,0.9814,0.0176,0.000926
63413,1.0,,
63414,0.9907,0.00926,
63415,0.926,0.04816,0.02592
63416,0.9136,0.05444,0.03223
63417,0.9683,0.01805,0.013885
63418,0.993,0.005333,0.001333
63419,0.933,0.0611,0.005554
63420,0.9883,0.01111,0.0006175
63421,1.0,,
63422,0.998,0.002058,
63423,0.996,0.003967,
63424,0.972,0.01666,0.01111
63425,0.985,0.01313,0.00202
63426,0.996,0.004116,
63427,1.0,,
63428,0.967,0.02222,0.01111
63429,0.967,0.03333,
63430,0.9946,0.005554,
63431,0.9966,0.003471,
63432,1.0,,
63433,1.0,,
63434,1.0,,
63435,1.0,,
63436,0.995,0.00505,
63437,0.992,0.006348,0.001587
63438,0.9966,0.002083,0.001389
63439,0.9863,0.002777,0.01111
63440,0.9937,0.00494,0.001235
63441,0.993,0.006943,
63442,0.984,0.012695,0.003174
63443,0.989,0.00889,0.002222
63444,0.989,0.01111,
63445,1.0,,
63446,0.9946,0.004166,0.001389
63447,1.0,,
63448,0.9814,0.003704,0.01482
63449,0.9443,0.04816,0.00741
63450,0.9946,0.004444,0.001111
63451,1.0,,
63452,0.9443,0.01111,0.04443
63453,0.9927,0.00648,0.000926
63454,1.0,,
63455,0.995,0.004,0.000889
63456,1.0,,
63457,0.9443,0.04443,0.01111
63458,0.9863,0.0125,0.001389
63459,0.939,0.04443,0.01666
63460,0.996,0.003395,0.0003088
63461,0.989,0.01,0.001111
63462,0.9443,0.02222,0.03333
63463,0.9814,0.01482,0.003704
63464,1.0,,
63465,0.9775,0.02222,
63466,0.9814,0.01482,0.003704
63467,0.992,0.006348,0.001587
63468,0.995,0.004677,
63469,0.9863,0.01204,0.001852
63470,0.9863,0.013885,
63471,0.9443,0.04443,0.01111
63472,0.9863,0.0125,0.001389
63473,1.0,,
63474,0.9536,0.04443,0.001852
63475,0.9946,0.005554,
63476,0.9,0.0833,0.01666
63477,0.979,0.01944,0.001389
63478,1.0,,
63479,0.999,0.0007405,0.0001851
63480,1.0,,
63481,0.9897,0.009094,0.00101
63482,0.9976,0.001515,0.00101
63483,0.9966,0.002615,0.0006537
63484,1.0,,
63485,0.9814,0.01111,0.00741
63486,1.0,,
63487,0.9946,0.003418,0.001709
63488,1.0,,
63489,0.9443,0.04443,0.01111
63490,0.976,0.02,0.003704
63491,0.9897,0.009026,0.001389
63492,1.0,,
63493,0.9956,0.004272,
63494,0.963,0.03333,0.003704
63495,1.0,,
63496,0.979,0.02083,
63497,1.0,,
63498,1.0,,
63499,0.972,0.01852,0.00926
63500,0.992,0.007935,
63501,0.9946,0.003334,0.002222
63502,0.995,0.00505,
63503,0.9443,0.03333,0.02222
63504,0.9863,0.01196,0.001709
63505,0.906,0.0833,0.01111
63506,0.9814,0.01852,
63507,0.989,0.00926,0.001852
63508,1.0,,
63509,0.999,0.000889,0.0002222
63510,1.0,,
63511,0.9814,0.01852,
63512,0.9443,0.03333,0.02222
63513,0.9917,0.00598,0.002136
63514,0.9927,0.005554,0.001852
63515,0.992,0.00476,0.003174
63516,0.9907,0.005554,0.003704
63517,0.989,0.00889,0.002222
63518,0.99,0.008644,0.001235
63519,0.995,0.00404,0.00101
63520,0.998,0.001389,0.0003471
63521,1.0,,
63522,0.9946,0.004166,0.001389
63523,1.0,,
63524,1.0,,
63525,0.967,0.02777,0.005554
63526,1.0,,
63527,1.0,,
63528,1.0,,
63529,0.9814,0.01666,0.001852
63530,0.984,0.012695,0.003174
63531,0.972,0.025,0.002777
63532,0.991,0.00889,
63533,0.996,0.003456,0.000247
63534,0.911,0.07776,0.01111
63535,0.996,0.00324,0.000463
63536,0.991,0.00598,0.002563
63537,0.778,0.1333,0.08887
63538,0.9805,0.01257,0.006725
63539,0.9956,0.003845,0.0004272
63540,0.995,0.00303,0.00202
63541,1.0,,
63542,0.9443,0.05,0.005554
63543,0.995,0.00505,
63544,0.994,0.004677,0.001169
63545,0.9976,0.00145,0.000966
63546,0.99,0.00714,0.00238
63547,1.0,,
63548,1.0,,
63549,0.9966,0.002777,0.0006943
63550,0.939,0.04443,0.01666
63551,0.995,0.003536,0.001515
63552,0.8335,0.1222,0.04443
63553,0.589,0.2444,0.1666
63554,0.4778,0.2778,0.2444
63555,0.567,0.2778,0.1555
63556,0.8696,0.0717,0.0586
63557,0.9517,0.02808,0.02046
63558,0.9556,0.02963,0.01482
63559,0.997,0.002169,0.000542
63560,0.974,0.02592,
63561,0.933,0.03705,0.02963
63562,0.988,0.005554,0.006668
63563,0.9863,0.01111,0.002777
63564,1.0,,
63565,0.9805,0.01605,0.003704
63566,0.998,0.001282,0.0008545
63567,0.976,0.02063,0.003174
63568,0.9443,0.04443,0.01111
63569,0.997,0.002338,0.0005846
63570,0.9775,0.02,0.002222
63571,0.9946,0.004444,0.001111
63572,1.0,,
63573,0.9165,0.0722,0.01111
63574,0.993,0.002777,0.004166
63575,0.9937,0.00476,0.001587
63576,0.8887,0.06665,0.04443
63577,0.9746,0.01984,0.005554
63578,0.9834,0.013336,0.003334
63579,0.995,0.00101,0.00404
63580,0.989,0.006668,0.004444
63581,0.9946,0.003334,0.002222
63582,0.933,0.0472,0.01944
63583,0.911,0.08057,0.00833
63584,0.995,0.0029,0.001932
63585,0.911,0.03333,0.05554
63586,0.953,0.03333,0.013336
63587,0.9688,0.02592,0.005554
63588,0.993,0.004166,0.002777
63589,0.9165,0.07776,0.005554
63590,1.0,,
63591,0.995,0.00404,0.0006733
63592,0.9917,0.002924,0.005264
63593,1.0,,
63594,0.9917,0.006943,0.001389
63595,1.0,,
63596,1.0,,
63597,0.998,0.001389,0.000463
63598,0.997,0.00247,0.0006175
63599,0.992,0.005127,0.002563
63600,0.972,0.02222,0.005554
63601,0.968,0.02222,0.00988
63602,0.987,0.011765,0.0013075
63603,0.9966,0.00196,0.0013075
63604,0.9644,0.02444,0.01111
63605,1.0,,
63606,1.0,,
63607,0.9956,,0.00463
63608,0.984,0.01111,0.00476
63609,0.9814,0.01852,
63610,0.9443,0.04443,0.01111
63611,0.938,0.0489,0.013336
63612,0.988,0.01111,0.001235
63613,0.989,0.01111,
63614,0.9863,0.01111,0.002777
63615,0.996,0.00324,0.000463
63616,1.0,,
63617,0.998,0.001515,0.000505
63618,0.967,0.01666,0.01666
63619,0.997,0.002777,
63620,0.9976,0.001059,0.001587
63621,1.0,,
63622,0.973,0.02667,
63623,0.991,0.00889,
63624,1.0,,
63625,1.0,,
63626,0.9863,0.01111,0.002777
63627,1.0,,
63628,0.963,0.0315,0.005554
63629,0.984,0.012695,0.003174
63630,0.9946,0.003334,0.002222
63631,0.9814,0.01482,0.003704
63632,1.0,,
63633,0.992,0.007935,
63634,1.0,,
63635,1.0,,
63636,0.8335,0.1333,0.03333
63637,0.7666,0.1888,0.04443
63638,0.9907,0.00833,0.000926
63639,0.972,0.02222,0.005554
63640,0.985,0.01313,0.00202
63641,0.963,0.02469,0.012344
63642,1.0,,
63643,0.9814,0.01111,0.00741
63644,1.0,,
63645,0.9863,0.01111,0.002777
63646,0.9814,0.00741,0.01111
63647,1.0,,
63648,0.9595,0.03333,0.00741
63649,0.992,0.00476,0.003174
63650,0.9927,0.0058,0.00145
63651,1.0,,
63652,0.9443,0.05554,
63653,0.9873,0.01111,0.001709
63654,0.999,0.0003366,0.000505
63655,0.9165,0.0722,0.01111
63656,0.993,0.006943,
63657,1.0,,
63658,0.997,0.001852,0.001235
63659,0.9165,0.0722,0.01111
63660,1.0,,
63661,0.8887,0.0944,0.01666
63662,0.939,0.0611,
63663,1.0,,
63664,1.0,,
63665,0.8335,0.1333,0.03333
63666,0.97,0.02222,0.00741
63667,0.972,0.01852,0.00926
63668,0.9775,0.013336,0.00889
63669,0.998,0.000823,0.001235
63670,1.0,,
63671,1.0,,
63672,0.9966,0.002777,0.0003967
63673,0.991,0.00598,0.002563
63674,1.0,,
63675,0.9946,0.004444,0.001111
63676,0.9443,0.02222,0.03333
63677,0.9854,0.00963,0.005184
63678,1.0,,
63679,0.9897,0.010254,
63680,0.8335,0.1333,0.03333
63681,0.762,0.1311,0.1067
63682,0.8555,0.1222,0.02222
63683,0.9854,0.01222,0.002222
63684,1.0,,
63685,0.996,0.002592,0.001111
63686,1.0,,
63687,1.0,,
63688,0.9834,0.01444,0.002222
63689,1.0,,
63690,0.993,0.006733,
63691,1.0,,
63692,0.9956,0.003418,0.0008545
63693,0.997,0.002338,0.0005846
63694,0.926,0.0741,
63695,0.9946,0.005016,0.0003583
63696,0.9927,0.00741,
63697,1.0,,
63698,0.963,0.03705,
63699,0.9863,0.01111,0.002777
63700,0.9775,0.02222,
63701,0.8335,0.1555,0.01111
63702,0.871,0.0978,0.03111
63703,0.9814,0.01482,0.003704
63704,1.0,,
63705,0.947,0.02888,0.02444
63706,0.98,0.01717,0.00303
63707,0.963,0.03705,
63708,1.0,,
63709,1.0,,
63710,0.9443,0.03888,0.01666
63711,1.0,,
63712,1.0,,
63713,0.9985,0.00098,0.0006537
63714,0.992,0.007935,
63715,0.984,0.01428,0.001587
63716,0.9976,0.00202,0.000505
63717,0.973,0.02222,0.004444
63718,0.8335,0.1111,0.05554
63719,0.9136,0.0711,0.01556
63720,0.997,0.002338,0.0005846
63721,0.9165,0.0722,0.01111
63722,0.6665,0.2556,0.07776
63723,0.7847,0.1202,0.095
63724,0.9224,0.05,0.02777
63725,0.933,0.05554,0.01111
63726,0.996,0.002962,0.0007405
63727,1.0,,
63728,0.995,0.00505,
63729,1.0,,
63730,1.0,,
63731,0.993,0.00625,0.0006943
63732,0.9443,0.02222,0.03333
63733,0.9946,0.005554,
63734,1.0,,
63735,1.0,,
63736,0.9443,0.04443,0.01111
63737,0.9946,0.002222,0.003334
63738,0.996,0.002222,0.001481
63739,1.0,,
63740,0.9873,0.01111,0.001587
63741,0.9443,0.04443,0.01111
63742,0.991,0.0084,0.000542
63743,0.9814,0.01666,0.001852
63744,1.0,,
63745,0.9966,0.002941,0.0003269
63746,0.979,0.01944,0.001389
63747,0.997,0.002338,0.0005846
63748,0.9907,0.005554,0.003704
63749,0.961,0.03333,0.005554
63750,0.972,0.01666,0.01111
63751,0.9863,0.00833,0.005554
63752,0.963,0.03333,0.003704
63753,0.9956,0.003704,0.000926
63754,1.0,,
63755,0.9956,0.001852,0.002777
63756,0.9863,0.0125,0.001389
63757,1.0,,
63758,0.972,0.02222,0.005554
63759,0.981,0.01746,0.001587
63760,0.9946,0.00476,0.0005293
63761,0.9814,0.01605,0.00247
63762,0.996,0.003967,
63763,0.9443,0.04443,0.01111
63764,0.988,0.00988,0.00247
63765,0.972,0.02222,0.005554
63766,0.9937,0.003704,0.00247
63767,0.8887,0.07776,0.03333
63768,0.9463,0.04816,0.005554
63769,0.972,0.02037,0.00741
63770,1.0,,
63771,0.995,0.00494,
63772,0.963,0.02963,0.00741
63773,0.9956,0.003704,0.000926
63774,1.0,,
63775,0.998,0.002136,
63776,0.967,0.03333,
63777,0.99,0.00778,0.002222
63778,0.9897,0.009094,0.00101
63779,1.0,,
63780,1.0,,
63781,0.9946,0.005,0.0005555
63782,1.0,,
63783,0.9956,0.00463,
63784,0.9165,0.07776,0.005554
63785,1.0,,
63786,0.9976,0.002645,
63787,1.0,,
63788,0.9907,0.00741,0.001852
63789,1.0,,
63790,1.0,,
63791,0.995,0.00435,0.000483
63792,0.9814,0.01482,0.003704
63793,1.0,,
63794,1.0,,
63795,0.9976,0.001333,0.000889
63796,0.9585,0.03888,0.002777
63797,1.0,,
63798,0.9966,0.00243,0.001041
63799,0.9863,0.013885,
63800,1.0,,
63801,0.972,0.01944,0.00833
63802,0.993,0.006943,
63803,1.0,,
63804,0.994,0.005848,
63805,0.9585,0.03888,0.002777
63806,0.9814,0.01852,
63807,0.9976,0.001891,0.0004728
63808,0.996,0.003174,0.0007935
63809,0.972,0.02222,0.005554
63810,1.0,,
63811,1.0,,
63812,0.989,0.01111,
63813,0.9946,0.003334,0.002222
63814,0.9814,0.01852,
63815,0.996,0.003536,0.000505
63816,0.778,0.211,0.01111
63817,0.892,0.06824,0.03967
63818,1.0,,
63819,1.0,,
63820,1.0,,
63821,1.0,,
63822,0.989,0.00889,0.002222
63823,1.0,,
63824,1.0,,
63825,0.9863,0.01111,0.002777
63826,0.9834,0.01556,0.001111
63827,1.0,,
63828,0.9443,0.04443,0.01111
63829,0.8613,0.1389,
63830,0.989,0.00889,0.002222
63831,0.933,0.06665,
63832,0.997,0.00247,0.0006175
63833,0.997,0.002777,
63834,0.993,0.006943,
63835,0.9814,0.00741,0.01111
63836,0.992,0.007935,
63837,0.992,0.00714,0.0007935
63838,0.9946,0.00529,
63839,1.0,,
63840,0.985,0.014145,0.00101
63841,0.9946,0.005554,
63842,0.9814,0.01482,0.003704
63843,1.0,,
63844,0.9907,0.00926,
63845,1.0,,
63846,0.972,0.02777,
63847,0.9834,0.013885,0.002777
63848,0.9907,0.00833,0.000926
63849,0.9443,0.05554,
63850,1.0,,
63851,0.9863,0.01296,0.000926
63852,0.9956,0.003418,0.0008545
63853,0.9985,0.001587,
63854,0.9946,0.004444,0.001111
63855,0.993,0.006943,
63856,0.997,0.003086,
63857,1.0,,
63858,1.0,,
63859,0.937,0.04816,0.01482
63860,0.9683,0.03015,0.001587
63861,0.994,0.005848,
63862,0.9937,0.003704,0.00247
63863,0.9863,0.01204,0.001852
63864,0.9956,0.003418,0.0008545
63865,0.996,0.003704,
63866,0.9946,0.00463,0.000926
63867,1.0,,
63868,1.0,,
63869,0.9443,0.05554,
63870,0.9307,0.0639,0.005554
63871,0.9863,0.013885,
63872,0.989,0.01111,
63873,1.0,,
63874,0.9443,0.05554,
63875,0.972,0.02777,
63876,0.9937,0.006172,
63877,0.9907,0.00926,
63878,0.963,0.03705,
63879,0.995,0.00505,
63880,0.967,0.03333,
63881,0.9834,0.01556,0.001111
63882,0.9966,0.00351,
63883,0.9956,0.00463,
63884,1.0,,
63885,0.9937,0.006535,
63886,0.9956,0.003704,0.000926
63887,1.0,,
63888,1.0,,
63889,1.0,,
63890,0.9907,0.00926,
63891,1.0,,
63892,0.9443,0.04443,0.01111
63893,0.9556,0.04443,
63894,0.9814,0.01852,
63895,0.9937,0.00494,0.001235
63896,1.0,,
63897,0.972,0.025,0.002777
63898,1.0,,
63899,0.9814,0.01666,0.001852
63900,1.0,,
63901,0.9814,0.01666,0.001852
63902,0.998,0.002058,
63903,0.9946,0.004444,0.001111
63904,0.992,0.006348,0.001587
63905,0.998,0.001852,
63906,1.0,,
63907,0.9814,0.0176,0.000926
63908,0.9814,0.01852,
63909,1.0,,
63910,0.8887,0.1111,
63911,0.844,0.1444,0.01111
63912,1.0,,
63913,1.0,,
63914,0.967,0.03333,
63915,0.996,0.00357,0.0003967
63916,1.0,,
63917,0.9907,0.00741,0.001852
63918,0.8887,0.1,0.01111
63919,0.992,0.00778,0.0002778
63920,0.999,0.000966,0.0002415
63921,0.998,0.001852,
63922,0.9897,0.0101,
63923,0.9863,0.013885,
63924,0.972,0.025,0.002777
63925,0.992,0.006348,0.001587
63926,0.9917,0.00833,
63927,0.9907,0.00741,0.001852
63928,0.988,0.01173,0.0006175
63929,1.0,,
63930,1.0,,
63931,0.9814,0.01852,
63932,0.9443,0.05554,
63933,0.903,0.0972,
63934,0.8335,0.1222,0.04443
63935,0.913,0.0815,0.005554
63936,0.9814,0.01852,
63937,0.9443,0.05554,
63938,0.989,0.01,0.001111
63939,1.0,,
63940,1.0,,
63941,0.9854,0.01408,0.0007405
63942,0.9946,0.005554,
63943,1.0,,
63944,0.9985,0.0006175,0.000926
63945,0.963,0.0352,0.001852
63946,0.9966,0.001389,0.002083
63947,0.9907,0.00926,
63948,0.993,0.00622,0.0004444
63949,0.9595,0.02963,0.01111
63950,1.0,,
63951,1.0,,
63952,0.9443,0.05554,
63953,0.9805,0.01944,
63954,0.8335,0.1444,0.02222
63955,0.9805,0.015205,0.004093
63956,0.972,0.02222,0.005554
63957,1.0,,
63958,0.9907,0.00741,0.001852
63959,0.9966,0.003366,
63960,0.8335,0.1555,0.01111
63961,0.837,0.1333,0.02963
63962,1.0,,
63963,1.0,,
63964,0.7666,0.2222,0.01111
63965,0.8716,0.1061,0.02222
63966,0.989,0.01022,0.000889
63967,0.979,0.02083,
63968,0.9976,0.001515,0.00101
63969,0.9863,0.01111,0.002777
63970,0.9956,0.00463,
63971,0.963,0.03705,
63972,0.998,0.002136,
63973,1.0,,
63974,0.972,0.02777,
63975,0.9937,0.004322,0.001852
63976,1.0,,
63977,0.989,0.01111,
63978,1.0,,
63979,0.997,0.003086,
63980,1.0,,
63981,0.998,0.002136,
63982,1.0,,
63983,0.972,0.02222,0.005554
63984,0.9956,0.004013,0.0006175
63985,0.9585,0.03888,0.002777
63986,0.9585,0.04166,
63987,0.9863,0.013885,
63988,1.0,,
63989,0.992,0.006348,0.001587
63990,0.995,0.00435,0.000483
63991,0.985,0.014145,0.00101
63992,1.0,,
63993,0.967,0.02888,0.004444
63994,0.963,0.03333,0.003704
63995,0.9863,0.01111,0.002777
63996,0.933,0.05554,0.01111
63997,0.984,0.012695,0.003174
63998,0.999,0.000709,0.0004728
63999,0.963,0.03705,
64000,0.972,0.02777,
64001,0.996,0.00238,0.001587
64002,0.9863,0.00833,0.005554
64003,1.0,,
64004,0.9897,0.010414,
64005,0.9976,0.001587,0.001059
64006,1.0,,
64007,0.972,0.01666,0.01111
64008,0.972,0.02222,0.005554
64009,0.963,0.03333,0.003704
64010,0.9443,0.05554,
64011,1.0,,
64012,0.9165,0.07776,0.005554
64013,0.904,0.0815,0.01482
64014,0.972,0.025,0.002777
64015,1.0,,
64016,0.996,0.003967,
64017,0.9985,,0.001263
64018,0.993,0.006943,
64019,0.9854,0.01482,
64020,0.972,0.02408,0.003704
64021,0.878,0.1111,0.01111
64022,0.9517,0.0363,0.01185
64023,1.0,,
64024,0.988,0.01111,0.001235
64025,1.0,,
64026,0.9937,0.003704,0.00247
64027,0.9956,0.004215,0.0003831
64028,0.9556,0.04166,0.002777
64029,0.9966,0.002615,0.0006537
64030,0.9873,0.01196,0.0008545
64031,1.0,,
64032,0.994,0.00595,
64033,0.963,0.02963,0.00741
64034,0.9966,0.002083,0.001389
64035,1.0,,
64036,1.0,,
64037,0.9956,0.004505,
64038,1.0,,
