T,C,D,L
150112,0.722,0.2778,
150113,0.8867,0.0803,0.03284
150114,0.6445,0.3223,0.03333
150115,0.808,0.1741,0.0177
150116,0.5776,0.4,0.02222
150117,0.2556,0.4888,0.2556
150118,0.311,0.2556,0.4333
150119,0.945,0.0365,0.01865
150120,0.95,0.02777,0.02222
150121,0.966,0.01709,0.01709
150122,0.8335,0.1666,
150123,0.8203,0.1389,0.04074
150124,0.567,0.2722,0.1611
150125,0.6807,0.2361,0.0833
150126,0.918,0.03888,0.04306
150127,0.907,0.05554,0.03705
150128,0.9443,0.03333,0.02222
150129,0.6665,0.1666,0.1666
150130,0.4443,0.4111,0.1444
150131,0.9585,0.02817,0.01309
150132,0.9443,0.03333,0.02222
150133,0.991,0.004272,0.004272
150134,0.8975,0.0611,0.04166
150135,0.8887,0.05554,0.05554
150136,0.9893,0.00641,0.004272
150137,0.9224,0.05,0.02777
150138,0.5054,0.2666,0.2278
150139,0.8306,0.125,0.04443
150140,0.99,0.00435,0.005314
150141,0.975,0.012344,0.012344
150142,0.8887,0.05554,0.05554
150143,0.9443,0.0303,0.02525
150144,0.9443,0.03174,0.0238
150145,0.75,0.1389,0.1111
150146,0.873,0.0861,0.04074
150147,0.9175,0.03827,0.04443
150148,0.9595,0.0202,0.0202
150149,0.966,0.01709,0.01709
150150,0.911,0.04443,0.04443
150151,0.972,0.013885,0.013885
150152,0.905,0.0476,0.0476
150153,0.976,0.01323,0.01058
150154,0.972,0.01587,0.0119
150155,0.9653,0.01736,0.01736
150156,0.963,0.01852,0.01852
150157,0.9443,0.05554,
150158,0.533,0.4666,
150159,0.8037,0.1654,0.03087
150160,0.823,0.1278,0.04907
150161,0.8877,0.0956,0.01666
150162,0.567,0.4111,0.02222
150163,0.6646,0.2378,0.0978
150164,0.901,0.0611,0.03796
150165,0.9834,0.00741,0.00912
150166,0.8667,0.1222,0.01111
150167,0.792,0.1301,0.07776
150168,0.8813,0.06665,0.05185
150169,0.9883,0.005653,0.005848
150170,0.9873,0.007168,0.005375
150171,0.9536,0.02777,0.01852
150172,0.9385,0.03087,0.03087
150173,0.9365,0.03174,0.03174
150174,0.911,0.04443,0.04443
150175,0.961,0.03253,0.006348
150176,0.923,0.04816,0.02888
150177,0.94,0.0299,0.0299
150178,0.9766,0.011696,0.011696
150179,0.972,0.01852,0.00926
150180,0.9507,0.02345,0.02592
150181,0.9854,0.00877,0.005848
150182,0.972,0.013885,0.013885
150183,0.988,0.007248,0.00483
150184,0.993,0.003967,0.002645
150185,0.8613,0.06946,0.06946
150186,0.9536,0.02777,0.01852
150187,0.977,0.013885,0.00926
150188,0.972,0.015434,0.012344
150189,0.9443,0.03087,0.02469
150190,0.7944,0.1111,0.0944
150191,0.968,0.02115,0.01111
150192,0.9614,0.02136,0.01709
150193,0.953,0.02888,0.01778
150194,0.8335,0.07776,0.08887
150195,0.9795,0.011696,0.00877
150196,0.9443,0.03333,0.02222
150197,0.933,0.03333,0.03333
150198,0.974,0.01282,0.01282
150199,0.9443,0.02777,0.02777
150200,0.9736,0.01307,0.01307
150201,0.979,0.01058,0.01058
150202,0.9443,0.03967,0.01587
150203,0.993,0.003334,0.003334
150204,0.6665,0.1666,0.1666
150205,0.7534,0.1622,0.0845
150206,0.8906,0.0574,0.05185
150207,0.622,0.1945,0.1833
150208,0.92,0.04816,0.03186
150209,0.778,0.1111,0.1111
150210,0.8706,0.0914,0.03827
150211,0.951,0.02777,0.02083
150212,0.8335,0.0833,0.0833
150213,0.8843,0.07446,0.0411
150214,0.8335,0.0926,0.0741
150215,0.9736,0.01242,0.013725
150216,0.9287,0.03967,0.03174
150217,0.984,0.00926,0.006943
150218,0.9546,0.03665,0.00889
150219,0.847,0.0833,0.06946
150220,0.8887,0.05554,0.05554
150221,0.903,0.0486,0.0486
150222,0.9536,0.02315,0.02315
150223,0.973,0.013336,0.013336
150224,0.972,0.013885,0.013885
150225,0.983,0.008545,0.008545
150226,0.976,0.01428,0.00952
150227,0.722,0.1389,0.1389
150228,0.4055,0.4443,0.15
150229,0.967,0.02744,0.005554
150230,0.8613,0.0833,0.05554
150231,0.9478,0.03403,0.01805
150232,0.875,0.06946,0.05554
150233,0.8613,0.0833,0.05554
150234,0.9326,0.04364,0.0238
150235,0.957,0.02469,0.01852
150236,0.972,0.02222,0.005554
150237,0.9087,0.06223,0.02888
150238,0.9395,0.02963,0.03087
150239,0.972,0.02777,
150240,0.778,0.2222,
150241,0.809,0.1426,0.04816
150242,0.8926,0.0741,0.03333
150243,0.8887,0.06665,0.04443
150244,0.992,0.00582,0.002117
150245,0.907,0.0463,0.0463
150246,0.9165,0.05554,0.02777
150247,0.94,0.0324,0.02777
150248,0.935,0.03705,0.02777
150249,0.9883,0.005848,0.005848
150250,0.9805,0.00966,0.00966
150251,0.778,0.2222,
150252,0.5776,0.2666,0.1555
150253,0.8315,0.1148,0.0537
150254,0.852,0.0741,0.0741
150255,0.9736,0.01307,0.01307
150256,0.981,0.009575,0.009575
150257,0.8887,0.05554,0.05554
150258,0.9487,0.04224,0.00889
150259,0.872,0.06665,0.0611
150260,0.9917,0.004505,0.003754
150261,0.9443,0.03333,0.02222
150262,0.926,0.03705,0.03705
150263,0.8613,0.0833,0.05554
150264,0.4722,0.3057,0.2222
150265,0.9253,0.05554,0.01926
150266,0.976,0.0119,0.0119
150267,0.984,0.0098,0.006535
150268,0.9775,0.01111,0.01111
150269,0.97,0.01482,0.01482
150270,0.6113,0.389,
150271,0.6875,0.25,0.0625
150272,0.9224,0.04153,0.03625
150273,0.9,0.0611,0.03888
150274,0.9614,0.02136,0.01709
150275,0.9287,0.03967,0.03174
150276,0.972,0.01852,0.00926
150277,0.942,0.04028,0.01805
150278,0.9756,0.013336,0.01111
150279,0.906,0.05832,0.0361
150280,0.6943,0.1666,0.1389
150281,0.8813,0.07965,0.03888
150282,0.935,0.04352,0.0213
150283,0.968,0.01755,0.01462
150284,0.9087,0.06223,0.02888
150285,0.9478,0.02614,0.02614
150286,0.935,0.03705,0.02777
150287,0.875,0.06946,0.05554
150288,0.974,0.012695,0.01323
150289,0.988,0.00823,0.004116
150290,0.8335,0.1666,
150291,0.6665,0.2278,0.1055
150292,0.84,0.10315,0.05713
150293,0.5557,0.4443,
150294,0.73,0.1777,0.09204
150295,0.926,0.04593,0.02815
150296,0.978,0.01179,0.0101
150297,0.8706,0.0741,0.05554
150298,0.9443,0.02777,0.02777
150299,0.778,0.2222,
150300,0.869,0.08887,0.04205
150301,0.6113,0.389,
150302,0.839,0.1482,0.013016
150303,0.88,0.09705,0.02296
150304,0.913,0.06757,0.01944
150305,0.8833,0.0741,0.0426
150306,0.952,0.0238,0.0238
150307,0.985,0.007576,0.007576
150308,0.9365,0.03174,0.03174
150309,0.8887,0.0833,0.02777
150310,0.4778,0.2722,0.25
150311,0.875,0.1139,0.01111
150312,0.8887,0.0741,0.03705
150313,0.961,0.02222,0.01666
150314,0.976,0.0119,0.0119
150315,0.9707,0.01462,0.01462
150316,0.989,0.00567,0.00567
150317,0.722,0.2778,
150318,0.761,0.1655,0.0733
150319,0.8047,0.11554,0.08
150320,0.6777,0.3223,
150321,0.6167,0.2666,0.11664
150322,0.8457,0.11914,0.0352
150323,0.884,0.06174,0.05432
150324,0.967,0.01852,0.01482
150325,0.9404,0.04117,0.0183
150326,0.916,0.0505,0.03333
150327,0.7554,0.1333,0.1111
150328,0.4612,0.35,0.1888
150329,0.8696,0.10693,0.0236
150330,0.8887,0.05554,0.05554
150331,0.9165,0.05554,0.02777
150332,0.9795,0.01067,0.0098
150333,0.6113,0.389,
150334,0.7617,0.1698,0.06824
150335,0.6187,0.2185,0.163
150336,0.4778,0.2722,0.25
150337,0.871,0.08777,0.0411
150338,0.9307,0.03473,0.03473
150339,0.9443,0.02777,0.02777
150340,0.811,0.1888,
150341,0.8013,0.16,0.03888
150342,0.4333,0.567,
150343,0.6777,0.211,0.1111
150344,0.6387,0.2444,0.11664
150345,0.2778,0.7,0.02222
150346,0.6665,0.126,0.2074
150347,0.9,0.0711,0.02888
150348,0.9443,0.03174,0.0238
150349,0.9683,0.0238,0.007935
150350,0.8057,0.1111,0.0833
150351,0.873,0.0825,0.04443
150352,0.907,0.0463,0.0463
150353,0.9863,0.006943,0.006943
150354,0.722,0.1389,0.1389
150355,0.9385,0.0477,0.013725
150356,0.98,0.0101,0.0101
150357,0.972,0.013885,0.013885
150358,0.9937,0.003086,0.003086
150359,0.8335,0.1666,
150360,0.9526,0.0246,0.02261
150361,0.904,0.05185,0.04443
150362,0.9277,0.0472,0.025
150363,0.9673,0.01666,0.01587
150364,0.778,0.2222,
150365,0.842,0.09814,0.06018
150366,0.848,0.0815,0.0704
150367,0.9287,0.03967,0.03174
150368,0.9365,0.03174,0.03174
150369,0.9297,0.0463,0.02408
150370,0.9224,0.03888,0.03888
150371,0.9536,0.02315,0.02315
150372,0.969,0.01852,0.012344
150373,0.906,0.05832,0.0361
150374,0.8755,0.0733,0.05112
150375,0.928,0.0642,0.00741
150376,0.8423,0.0956,0.06223
150377,0.976,0.012886,0.01111
150378,0.9443,0.05554,
150379,0.711,0.2888,
150380,0.8516,0.1139,0.03473
150381,0.974,0.014145,0.01179
150382,0.9,0.0611,0.03888
150383,0.8755,0.0815,0.0432
150384,0.875,0.06946,0.05554
150385,0.982,0.00992,0.007935
150386,0.9946,0.002604,0.002604
150387,0.9,0.05554,0.04443
150388,0.864,0.06665,0.06946
150389,0.98,0.0101,0.0101
150390,0.9556,0.02222,0.02222
150391,0.983,0.00966,0.007248
150392,0.8335,0.1666,
150393,0.8706,0.1204,0.00904
150394,0.561,0.2612,0.1777
150395,0.5483,0.3445,0.1074
150396,0.661,0.2444,0.0944
150397,0.8184,0.1309,0.05063
150398,0.8887,0.06946,0.04166
150399,0.9663,0.016,0.01778
150400,0.9165,0.04166,0.04166
150401,0.975,0.013885,0.01111
150402,0.847,0.0833,0.06946
150403,0.9536,0.02315,0.02315
150404,0.9883,0.006615,0.00529
150405,0.815,0.0926,0.0926
150406,0.7554,0.1333,0.1111
150407,0.976,0.01482,0.00915
150408,0.959,0.02046,0.02046
150409,0.967,0.01852,0.01482
150410,0.996,0.00238,0.001587
150411,0.8057,0.1111,0.0833
150412,0.942,0.03705,0.02116
150413,0.9683,0.01587,0.01587
150414,0.988,0.012344,
150415,0.972,0.013885,0.013885
150416,0.722,0.2778,
150417,0.625,0.25,0.125
150418,0.8286,0.1173,0.05432
150419,0.9663,0.0176,0.0162
150420,0.8276,0.1111,0.0611
150421,0.7305,0.1583,0.1111
150422,0.971,0.01404,0.01462
150423,0.9375,0.03473,0.02777
150424,0.9556,0.02222,0.02222
150425,0.975,0.012344,0.012344
150426,0.9834,0.00833,0.00833
150427,0.939,0.04166,0.01944
150428,0.8984,0.0722,0.02916
150429,0.8525,0.1028,0.04443
150430,0.9697,0.01515,0.01515
150431,0.722,0.1389,0.1389
150432,0.4834,0.422,0.0944
150433,0.878,0.0919,0.0303
150434,0.7964,0.1111,0.0926
150435,0.8335,0.1111,0.05554
150436,0.9414,0.03595,0.02287
150437,0.9443,0.02777,0.02777
150438,0.8887,0.0833,0.02777
150439,0.778,0.1111,0.1111
150440,0.9824,0.00877,0.00877
150441,0.951,0.02777,0.02083
150442,0.8,0.1111,0.08887
150443,0.974,0.02083,0.005207
150444,0.983,0.008545,0.008545
150445,0.9507,0.02469,0.02469
150446,0.9873,0.006348,0.006348
150447,0.6665,0.3333,
150448,0.575,0.297,0.1278
150449,0.788,0.197,0.01482
150450,0.737,0.1686,0.0944
150451,0.89,0.06775,0.04224
150452,0.873,0.0635,0.0635
150453,0.989,0.01111,
150454,0.9824,0.00868,0.00868
150455,0.9873,0.006313,0.006313
150456,0.914,0.05417,0.03195
150457,0.992,0.00476,0.003174
150458,0.8887,0.06946,0.04166
150459,0.972,0.013885,0.013885
150460,0.976,0.0119,0.0119
150461,0.967,0.01746,0.01587
150462,0.9917,0.005787,0.002316
150463,0.8706,0.0741,0.05554
150464,0.976,0.01323,0.01058
150465,0.907,0.0463,0.0463
150466,0.9897,0.00517,0.00517
150467,0.778,0.2222,
150468,0.511,0.328,0.1611
150469,0.3223,0.4055,0.2722
150470,0.888,0.08704,0.025
150471,0.963,0.01852,0.01852
150472,0.6665,0.1666,0.1666
150473,0.9326,0.05624,0.01111
150474,0.6113,0.1945,0.1945
150475,0.924,0.05203,0.02397
150476,0.722,0.1389,0.1389
150477,0.936,0.0461,0.01778
150478,0.9165,0.04166,0.04166
150479,0.966,0.01709,0.01709
150480,0.9556,0.02222,0.02222
150481,0.778,0.1111,0.1111
150482,0.981,0.01221,0.00674
150483,0.847,0.0833,0.06946
150484,0.976,0.01147,0.01254
150485,0.722,0.2778,
150486,0.727,0.2308,0.04196
150487,0.4556,0.5,0.04443
150488,0.849,0.07684,0.0741
150489,0.842,0.0833,0.075
150490,0.9766,0.0116,0.01208
150491,0.9863,0.006943,0.006943
150492,0.9365,0.03174,0.03174
150493,0.921,0.05417,0.025
150494,0.8057,0.1111,0.0833
150495,0.88,0.0697,0.0505
150496,0.722,0.1389,0.1389
150497,0.899,0.0741,0.02686
150498,0.926,0.05554,0.01852
150499,0.9707,0.01587,0.01323
150500,0.935,0.03705,0.02777
150501,0.722,0.2778,
150502,0.83,0.1528,0.01686
150503,0.7935,0.1508,0.05554
150504,0.9136,0.05383,0.03247
150505,0.891,0.05334,0.05554
150506,0.983,0.008545,0.008545
150507,0.6943,0.1666,0.1389
150508,0.811,0.1301,0.05872
150509,0.9307,0.03473,0.03473
150510,0.722,0.1389,0.1389
150511,0.717,0.2056,0.07776
150512,0.963,0.02469,0.012344
150513,0.9307,0.03473,0.03473
150514,0.9775,0.01111,0.01111
150515,0.8887,0.05554,0.05554
150516,0.778,0.2222,
150517,0.75,0.1917,0.05832
150518,0.8203,0.1202,0.0596
150519,0.9814,0.01058,0.007935
150520,0.971,0.02556,0.003334
150521,0.811,0.1111,0.07776
150522,0.3223,0.656,0.02222
150523,0.8506,0.1371,0.012054
150524,0.794,0.1444,0.06174
150525,0.8057,0.1148,0.07965
150526,0.8613,0.08887,0.05
150527,0.7,0.1963,0.1037
150528,0.8076,0.1074,0.0852
150529,0.9365,0.04544,0.01819
150530,0.9683,0.01666,0.01515
150531,0.9863,0.007935,0.00595
150532,0.992,0.003967,0.003967
150533,0.9824,0.00877,0.00877
150534,0.903,0.05554,0.04166
150535,0.991,0.004272,0.004272
150536,0.9673,0.01634,0.01634
150537,0.952,0.03174,0.01587
150538,0.975,0.012344,0.012344
150539,0.9507,0.02469,0.02469
150540,0.878,0.06665,0.05554
150541,0.6665,0.1666,0.1666
150542,0.8735,0.0859,0.0404
150543,0.976,0.0119,0.0119
150544,0.966,0.01709,0.01709
150545,0.7554,0.1389,0.1055
150546,0.908,0.0648,0.02686
150547,0.9443,0.03333,0.02222
150548,0.9365,0.04126,0.02222
150549,0.9644,0.01984,0.01587
150550,0.985,0.008545,0.00641
150551,0.852,0.0741,0.0741
150552,0.778,0.1111,0.1111
150553,0.539,0.361,0.1
150554,0.4277,0.3667,0.2056
150555,0.88,0.0879,0.03232
150556,0.9443,0.02777,0.02777
150557,0.942,0.04028,0.01805
150558,0.7593,0.1296,0.1111
150559,0.984,0.007935,0.007935
150560,0.984,0.007935,0.007935
150561,0.8335,0.0833,0.0833
150562,0.7666,0.164,0.06946
150563,0.9517,0.03827,0.00988
150564,0.906,0.05832,0.0361
150565,0.98,0.01263,0.007576
150566,0.9956,0.002563,0.001709
150567,0.9604,0.01984,0.01984
150568,0.722,0.2778,
150569,0.7124,0.1973,0.0903
150570,0.5557,0.389,0.05554
150571,0.835,0.1205,0.04443
150572,0.8516,0.0944,0.05417
150573,0.894,0.0741,0.0321
150574,0.8887,0.06665,0.04443
150575,0.8955,0.05554,0.0489
150576,0.9976,0.001235,0.001235
150577,0.9556,0.02222,0.02222
150578,0.989,0.01111,
150579,0.993,0.00463,0.002316
150580,0.963,0.01852,0.01852
150581,0.9653,0.03111,0.003334
150582,0.9585,0.02315,0.01852
150583,0.8887,0.05554,0.05554
150584,0.9814,0.00926,0.00926
150585,0.9395,0.02963,0.03087
150586,0.872,0.063,0.0648
150587,0.778,0.2222,
150588,0.4,0.6,
150589,0.8975,0.08606,0.01653
150590,0.843,0.07776,0.07935
150591,0.978,0.01208,0.00966
150592,0.9165,0.04166,0.04166
150593,0.8613,0.0833,0.05554
150594,0.691,0.1533,0.1555
150595,0.8887,0.05554,0.05554
150596,0.778,0.1111,0.1111
150597,0.901,0.0711,0.02815
150598,0.778,0.1389,0.0833
150599,0.979,0.01253,0.008484
150600,0.984,0.007935,0.007935
150601,0.926,0.03705,0.03705
150602,0.7964,0.1111,0.0926
150603,0.9854,0.011696,0.002924
150604,0.9443,0.05554,
150605,0.6704,0.163,0.1666
150606,0.722,0.2778,
150607,0.816,0.1733,0.01074
150608,0.737,0.1741,0.08887
150609,0.912,0.06204,0.02592
150610,0.9546,0.02222,0.02315
150611,0.9595,0.0202,0.0202
150612,0.9644,0.01984,0.01587
150613,0.8335,0.0833,0.0833
150614,0.8335,0.0926,0.0741
150615,0.9814,0.012344,0.006172
150616,0.6665,0.311,0.02222
150617,0.797,0.16,0.04333
150618,0.883,0.0913,0.0261
150619,0.786,0.1333,0.08057
150620,0.9224,0.05157,0.02618
150621,0.881,0.0635,0.05554
150622,0.9844,0.00926,0.006172
150623,0.8335,0.1666,
150624,0.78,0.1926,0.02777
150625,0.4888,0.4888,0.02222
150626,0.4167,0.2944,0.2888
150627,0.5835,0.2888,0.1278
150628,0.985,0.00813,0.006775
150629,0.952,0.04285,0.00476
150630,0.921,0.05334,0.02556
150631,0.993,0.003967,0.002645
150632,0.8706,0.0741,0.05554
150633,0.811,0.1055,0.0833
150634,0.9263,0.04575,0.0281
150635,0.9766,0.01179,0.01179
150636,0.9814,0.012344,0.006172
150637,0.9883,0.007935,0.003967
150638,1.0,,
150639,0.9443,0.02777,0.02777
150640,0.8667,0.06665,0.06665
150641,0.926,0.03705,0.03705
150642,0.9443,0.05554,
150643,0.9204,0.05554,0.02408
150644,0.8887,0.06665,0.04443
150645,0.8335,0.1666,
150646,0.3777,0.622,
150647,0.8066,0.1422,0.05112
150648,0.9165,0.05554,0.02777
150649,0.761,0.1444,0.0944
150650,0.959,0.02798,0.01317
150651,0.972,0.013885,0.013885
150652,0.9697,0.01515,0.01515
150653,0.9233,0.0606,0.01616
150654,0.711,0.1666,0.1222
150655,0.7944,0.1407,0.0648
150656,0.9443,0.03705,0.01852
150657,0.979,0.010414,0.010414
150658,0.986,0.007168,0.007168
150659,0.8706,0.0741,0.05554
150660,0.9204,0.03967,0.03967
150661,0.903,0.05554,0.04166
150662,0.8706,0.0741,0.05554
150663,0.9775,0.01111,0.01111
150664,0.815,0.0926,0.0926
150665,0.951,0.0243,0.0243
150666,0.9956,0.004272,
150667,0.9736,0.01307,0.01307
150668,0.898,0.05554,0.0463
150669,0.964,0.0196,0.01634
150670,0.9604,0.01984,0.01984
150671,0.8335,0.0833,0.0833
150672,0.948,0.04074,0.01111
150673,0.9873,0.00641,0.00641
150674,0.9883,0.006615,0.00529
150675,0.993,0.006943,
150676,0.963,0.01852,0.01852
150677,0.9536,0.03427,0.01204
150678,0.778,0.1111,0.1111
150679,0.9683,0.0238,0.007935
150680,0.9224,0.07776,
150681,0.946,0.02626,0.02777
150682,0.8887,0.1111,
150683,0.6187,0.2037,0.1777
150684,0.778,0.1111,0.1111
150685,0.868,0.0903,0.04166
150686,0.963,0.02469,0.012344
150687,0.9956,0.002316,0.002316
150688,0.968,0.01755,0.01462
150689,0.8887,0.05554,0.05554
150690,0.982,0.00896,0.00896
150691,0.8696,0.0722,0.05832
150692,0.968,0.01852,0.013885
150693,0.8613,0.06946,0.06946
150694,0.778,0.1111,0.1111
150695,0.989,0.005554,0.005554
150696,0.972,0.01587,0.0119
150697,0.8926,0.05185,0.05554
150698,0.778,0.2222,
150699,0.747,0.1833,0.06946
150700,0.915,0.0547,0.03033
150701,0.837,0.1055,0.0574
150702,0.9854,0.007935,0.006615
150703,0.963,0.01852,0.01852
150704,0.975,0.012344,0.012344
150705,0.971,0.02556,0.003334
150706,0.911,0.04584,0.04306
150707,0.907,0.04074,0.05185
150708,0.85,0.0833,0.06665
150709,0.906,0.05832,0.0361
150710,0.942,0.04166,0.01666
150711,0.9155,0.0589,0.02556
150712,0.8926,0.0648,0.0426
150713,0.968,0.0202,0.01212
150714,1.0,,
150715,0.8887,0.05554,0.05554
150716,0.9814,0.01852,
150717,0.7,0.3,
150718,0.485,0.3853,0.1296
150719,0.5557,0.2834,0.1611
150720,0.03333,0.8555,0.1111
150721,0.778,0.01111,0.211
150722,0.6943,0.1805,0.125
150723,0.992,0.004536,0.0034
150724,0.8706,0.0741,0.05554
150725,0.9443,0.02777,0.02777
150726,0.7036,0.1482,0.1482
150727,0.933,0.06665,
150728,0.857,0.0714,0.0714
150729,0.977,0.01263,0.0101
150730,0.778,0.1111,0.1111
150731,0.8667,0.1333,
150732,0.4,0.35,0.25
150733,0.361,0.4612,0.1777
150734,0.614,0.2834,0.1028
150735,0.7554,0.2444,
150736,0.8535,0.11035,0.0363
150737,0.891,0.07776,0.0313
150738,0.7036,0.1555,0.1407
150739,0.7554,0.1333,0.1111
150740,0.875,0.0917,0.03333
150741,0.9307,0.03473,0.03473
150742,0.9604,0.0238,0.01587
150743,0.985,0.008545,0.00641
150744,0.778,0.1111,0.1111
150745,0.725,0.1833,0.0917
150746,0.931,0.05112,0.01778
150747,0.8184,0.1074,0.0741
150748,0.972,0.01736,0.010414
150749,0.8335,0.0833,0.0833
150750,0.907,0.0463,0.0463
150751,0.9224,0.04443,0.03333
150752,0.97,0.01852,0.01111
150753,0.864,0.0861,0.05
150754,0.9224,0.04956,0.0282
150755,0.789,0.211,
150756,0.98,0.014244,0.00598
150757,0.907,0.05554,0.03705
150758,0.9775,0.01111,0.01111
150759,0.9507,0.03087,0.01852
150760,0.9375,0.03473,0.02777
150761,0.989,0.005554,0.005554
150762,0.778,0.2222,
150763,0.812,0.1322,0.05554
150764,0.5723,0.2222,0.2056
150765,0.9243,0.0605,0.015434
150766,0.9165,0.0463,0.03705
150767,0.965,0.0202,0.01515
150768,0.8887,0.1111,
150769,0.567,0.2612,0.1722
150770,0.709,0.2089,0.0822
150771,0.971,0.01367,0.01495
150772,0.852,0.0741,0.0741
150773,0.935,0.03705,0.02777
150774,0.962,0.02083,0.01736
150775,0.8667,0.1333,
150776,0.6665,0.1666,0.1666
150777,0.9443,0.02777,0.02777
150778,0.933,0.03333,0.03333
150779,0.817,0.1,0.0833
150780,0.3445,0.3667,0.2888
150781,0.3,0.5166,0.1833
150782,0.422,0.4944,0.0833
150783,0.561,0.3667,0.0722
150784,0.8,0.11554,0.0845
150785,0.9204,0.03967,0.03967
150786,0.778,0.1111,0.1111
150787,0.3389,0.4111,0.25
150788,0.8613,0.1111,0.02777
150789,0.98,0.0101,0.0101
150790,0.957,0.02469,0.01852
150791,0.9,0.0704,0.02963
150792,0.9165,0.04166,0.04166
150793,0.9653,0.01736,0.01736
150794,0.968,0.01852,0.013885
150795,0.9937,0.003174,0.003174
150796,0.979,0.013885,0.006943
150797,0.97,0.01482,0.01482
150798,0.974,0.01482,0.01111
150799,0.9487,0.03665,0.01444
150800,0.881,0.0635,0.05554
150801,0.8335,0.0926,0.0741
150802,0.8335,0.1666,
150803,0.8223,0.10474,0.073
150804,0.965,0.01755,0.01755
150805,0.9443,0.03087,0.02469
150806,0.9673,0.01634,0.01634
150807,0.9873,0.006348,0.006348
150808,0.9224,0.0381,0.03967
150809,0.8887,0.1111,
150810,0.914,0.0505,0.03534
150811,0.8613,0.06946,0.06946
150812,0.722,0.2778,
150813,0.5,0.4333,0.06665
150814,0.4111,0.3333,0.2556
150815,0.825,0.1317,0.04285
150816,0.6113,0.389,
150817,0.53,0.3074,0.163
