T,C,D,L
149,,,1.0
150,,,1.0
151,,0.005554,0.9946
152,,,1.0
153,,,1.0
154,,,1.0
155,,0.001852,0.998
156,,0.005554,0.9946
157,0.02222,,0.9775
158,0.02222,,0.9775
159,,,1.0
160,0.003174,0.00238,0.9946
161,,,1.0
162,,,1.0
163,0.02222,,0.9775
164,,,1.0
165,,,1.0
166,0.02222,,0.9775
167,0.02222,,0.9775
168,,0.01111,0.989
169,,,1.0
170,,,1.0
171,,,1.0
172,,,1.0
173,,,1.0
174,,,1.0
175,,,1.0
176,,,1.0
177,,,1.0
178,,,1.0
179,,,1.0
180,,,1.0
181,,0.0003703,0.9995
182,,,1.0
183,,,1.0
184,,,1.0
185,,,1.0
186,,,1.0
187,,0.002777,0.997
188,,,1.0
189,,,1.0
190,,,1.0
191,,,1.0
192,,,1.0
193,,,1.0
194,,,1.0
195,,,1.0
196,,,1.0
197,,0.0005846,0.9995
198,,,1.0
199,,,1.0
200,,,1.0
201,,,1.0
202,,,1.0
203,,,1.0
204,,,1.0
205,,,1.0
206,,,1.0
207,,,1.0
208,0.02222,,0.9775
209,0.02222,0.001587,0.976
210,0.02284,0.0006175,0.9766
211,0.02649,0.01367,0.96
212,0.02515,0.00994,0.965
213,0.0648,0.010185,0.925
214,0.0815,0.02222,0.8965
215,0.0257,,0.974
216,0.1179,0.001709,0.8804
217,0.1666,0.04443,0.789
218,0.1417,0.015274,0.8433
219,0.1459,0.03195,0.8223
220,0.1444,0.04166,0.814
221,0.1648,0.02037,0.815
222,0.1528,0.05,0.7974
223,0.1611,0.03055,0.808
224,0.1511,0.05222,0.797
225,0.1312,0.04156,0.827
226,0.1984,0.01666,0.785
227,0.1777,0.06665,0.7554
228,0.1833,0.03333,0.783
229,0.15,0.02777,0.8223
230,0.1903,0.02777,0.7817
231,0.1587,0.04602,0.7954
232,0.1666,0.01666,0.817
233,0.12244,0.02802,0.8496
234,0.08374,0.02307,0.893
235,0.0861,0.02777,0.886
236,0.1555,0.02888,0.8154
237,0.1681,0.02444,0.8076
238,0.1833,0.02777,0.789
239,0.1786,0.02618,0.7954
240,0.1777,0.04443,0.778
241,0.187,0.02037,0.7925
242,0.213,0.02408,0.763
243,0.1555,0.04443,0.8
244,0.1622,0.02888,0.809
245,0.173,0.01865,0.808
246,0.1737,0.00808,0.8184
247,0.1768,0.02626,0.797
248,0.1805,0.0213,0.7983
249,0.2084,0.04584,0.7456
250,0.1926,0.02777,0.78
251,0.2168,0.0215,0.7617
252,0.1777,0.03333,0.789
253,0.1852,0.04816,0.7666
254,0.1548,0.01185,0.8335
255,0.1555,0.04443,0.8
256,0.08887,0.03482,0.8765
257,0.0531,0.01605,0.9307
258,0.0833,0.01666,0.9
259,0.1091,0.02374,0.867
260,0.1862,0.0361,0.778
261,0.1875,0.025,0.7876
262,0.1555,0.03333,0.811
263,0.1,0.02301,0.877
264,0.1833,0.02777,0.789
265,0.1407,0.02592,0.8335
266,0.1222,0.02222,0.8555
267,0.0762,0.007935,0.916
268,0.1438,0.02222,0.834
269,0.1637,0.014145,0.8223
270,0.1936,0.03452,0.772
271,0.2,0.03333,0.7666
272,0.1711,0.03111,0.798
273,0.1333,0.007072,0.8594
274,0.12445,0.01556,0.86
275,0.1666,0.02222,0.811
276,0.1559,0.01704,0.827
277,0.1982,0.01794,0.7837
278,0.2444,0.02592,0.7295
279,0.1765,0.02716,0.7964
280,0.2491,0.02856,0.722
281,0.1888,0.04443,0.7666
282,0.1704,0.02963,0.8
283,0.2507,0.01729,0.732
284,0.2407,0.03705,0.722
285,0.1888,0.05554,0.7554
286,0.1844,0.03778,0.778
287,0.12317,0.03842,0.8384
288,0.1682,0.04205,0.7896
289,0.1666,0.02222,0.811
290,0.1777,0.03705,0.785
291,0.1405,0.01111,0.8486
292,0.1732,0.00606,0.821
293,0.2925,0.03983,0.6675
294,0.273,0.0984,0.6284
295,0.1862,0.0472,0.7666
296,0.0926,0.03333,0.874
297,0.05334,0.03778,0.9087
298,0.0341,0.01408,0.9517
299,0.0251,0.01852,0.9565
300,0.0013075,0.00719,0.9917
301,,,1.0
302,0.001059,0.001587,0.9976
303,0.02222,,0.9775
304,,0.004444,0.9956
305,,,1.0
306,,0.001587,0.9985
307,0.02222,0.01111,0.967
308,,,1.0
309,,0.01111,0.989
310,,0.001852,0.998
311,,,1.0
312,,,1.0
313,,,1.0
314,0.02222,,0.9775
315,,,1.0
316,,,1.0
317,,,1.0
318,0.02222,,0.9775
319,0.02222,0.00741,0.97
320,0.02444,0.00889,0.967
321,,,1.0
322,,0.001111,0.999
323,0.05554,0.01111,0.933
324,,,1.0
325,0.02222,0.01111,0.967
326,,0.002222,0.9976
327,,,1.0
328,0.01666,0.005554,0.9775
329,0.02222,0.001587,0.976
330,0.0003366,0.0003366,0.9995
331,0.03247,0.0008545,0.967
332,0.1,,0.9
333,0.1222,,0.878
334,0.06,0.02222,0.918
335,0.02222,0.005554,0.972
336,0.02222,,0.9775
337,0.04306,0.00972,0.9473
338,0.0684,0.00702,0.925
339,0.1229,0.02153,0.8555
340,0.08704,0.03333,0.8794
341,0.0963,0.01482,0.8887
342,0.0754,0.0119,0.9126
343,0.07776,0.01111,0.911
344,0.1222,0.01111,0.8667
345,0.1317,0.02301,0.845
346,0.1333,0.01482,0.852
347,0.1185,0.01111,0.8706
348,0.1,0.02222,0.878
349,0.03333,0.02222,0.9443
350,0.0881,,0.912
351,0.08,0.02222,0.898
352,0.1389,0.03888,0.8223
353,0.0733,0.02667,0.9
354,0.08057,0.00833,0.911
355,0.06494,0.010254,0.925
356,0.10297,0.02519,0.872
357,0.07825,0.01208,0.9097
358,0.07935,0.01746,0.9033
359,0.1111,0.02222,0.8667
360,0.0711,0.03333,0.8955
361,0.1222,0.01111,0.8667
362,0.0689,0.01444,0.9165
363,0.0716,0.01729,0.911
364,0.0944,0.02888,0.8765
365,0.1222,0.01666,0.8613
366,0.1815,0.03705,0.7812
367,0.1444,0.04443,0.811
368,0.11945,0.0375,0.8433
369,0.10046,0.01157,0.888
370,0.2023,0.03111,0.7666
371,0.0833,0.03,0.8867
372,0.1389,0.0463,0.815
373,0.0852,0.063,0.852
374,0.04443,0.01111,0.9443
375,0.02888,0.01778,0.953
376,0.001852,0.013885,0.9844
377,0.002777,0.002777,0.9946
378,0.05734,0.012,0.9307
379,0.04816,0.00741,0.9443
380,0.0485,0.00606,0.9453
381,0.06012,0.0196,0.9204
382,0.1888,0.05927,0.752
383,0.1222,0.02777,0.85
384,0.0933,0.012596,0.894
385,0.1555,0.03333,0.811
386,0.1183,0.03595,0.8457
387,0.1185,0.01482,0.8667
388,0.1365,0.03024,0.8335
389,0.1385,0.03072,0.8306
390,0.1777,0.06665,0.7554
391,0.1555,0.02222,0.8223
392,0.0603,0.03015,0.9097
393,0.1611,0.03705,0.802
394,0.164,0.0361,0.8
395,0.1333,0.04892,0.818
396,0.1475,0.0548,0.798
397,0.1187,0.0579,0.823
398,0.0936,0.03015,0.876
399,0.1327,0.02942,0.838
400,0.211,0.05554,0.7334
401,0.1472,0.03333,0.8193
402,0.1913,0.04126,0.7676
403,0.1777,0.0639,0.7583
404,0.2012,0.07556,0.723
405,0.1777,0.1,0.722
406,0.1844,0.05112,0.7646
407,0.2072,0.0804,0.7124
408,0.2272,0.03055,0.742
409,0.2275,0.08405,0.6885
410,0.1466,0.0709,0.7827
411,0.2556,0.04443,0.7
412,0.1533,0.05777,0.789
413,0.2019,0.0741,0.724
414,0.163,0.05832,0.779
415,0.2294,0.0381,0.7324
416,0.1978,0.07,0.7324
417,0.2556,0.06555,0.6787
418,0.2427,0.0906,0.6665
419,0.263,0.0815,0.656
420,0.2444,0.08057,0.675
421,0.292,0.0619,0.646
422,0.3,0.0722,0.628
423,0.3035,0.08716,0.6094
424,0.3518,0.0815,0.567
425,0.3218,0.09393,0.5845
426,0.3147,0.126,0.559
427,0.2632,0.115,0.6216
428,0.2903,0.1403,0.5693
429,0.3667,0.11554,0.5176
430,0.3,0.1373,0.5625
431,0.33,0.1412,0.529
432,0.211,0.2888,0.5
433,0.211,0.04443,0.7446
434,0.3152,0.1088,0.5757
435,0.338,0.0933,0.569
436,0.3389,0.1602,0.501
437,0.295,0.1293,0.5757
438,0.3325,0.1487,0.519
439,0.3372,0.1185,0.5444
440,0.2666,0.1222,0.6113
441,0.2966,0.1393,0.564
442,0.2666,0.1222,0.6113
443,0.3445,0.06665,0.589
444,0.2778,0.1333,0.589
445,0.2778,0.0698,0.6523
446,0.3777,0.08887,0.533
447,0.2556,0.1,0.6445
448,0.2556,0.05554,0.689
449,0.2705,0.07623,0.6533
450,0.3315,0.1142,0.554
451,0.2852,0.0815,0.6333
452,0.291,0.0798,0.6294
453,0.3022,0.1378,0.56
454,0.211,0.08887,0.7
455,0.1879,0.0808,0.7314
456,0.2427,0.07434,0.683
457,0.311,0.1074,0.5815
458,0.276,0.06854,0.656
459,0.2556,0.03888,0.7056
460,0.2722,0.05927,0.6685
461,0.311,0.07434,0.6147
462,0.2444,0.07776,0.6777
463,0.2778,0.09045,0.632
464,0.2917,0.0944,0.614
465,0.2399,0.0719,0.6885
466,0.2632,0.08887,0.648
467,0.2031,0.096,0.7007
468,0.2089,0.0922,0.6987
469,0.1249,0.0582,0.817
470,0.1444,0.102,0.7534
471,0.2087,0.0738,0.7173
472,0.1877,0.1089,0.703
473,0.1777,0.1139,0.7085
474,0.228,0.1079,0.664
475,0.2284,0.09064,0.6807
476,0.1993,0.10803,0.6924
477,0.1444,0.0875,0.768
478,0.1676,0.07544,0.757
479,0.1555,0.04443,0.8
480,0.1603,0.0773,0.762
481,0.2074,0.1,0.6924
482,0.2556,0.1278,0.6167
483,0.1672,0.0927,0.74
484,0.1888,0.08,0.731
485,0.3074,0.1111,0.5815
486,0.1508,0.0754,0.774
487,0.1053,0.1053,0.7896
488,0.1666,0.06665,0.7666
489,0.2778,0.1,0.622
490,0.1815,0.1185,0.7
491,0.2444,0.0926,0.663
492,0.1917,0.1,0.7085
493,0.1472,0.05417,0.799
494,0.12463,0.06232,0.813
495,0.1929,0.095,0.712
496,0.2056,0.1111,0.683
497,0.1888,0.1111,0.7
498,0.1714,0.0881,0.74
499,0.2019,0.1185,0.6797
500,0.2185,0.1148,0.6665
501,0.1958,0.0931,0.711
502,0.1411,0.0933,0.7656
503,0.1116,0.0831,0.805
504,0.1908,0.0833,0.726
505,0.2612,0.11664,0.622
506,0.2197,0.08887,0.6914
507,0.2042,0.10693,0.689
508,0.1945,0.1777,0.628
509,0.1816,0.0927,0.7256
510,0.2593,0.1741,0.567
511,0.2285,0.10846,0.663
512,0.252,0.1176,0.6304
513,0.2156,0.1311,0.6533
514,0.1555,0.10187,0.7427
515,0.1986,0.0639,0.7373
516,0.1309,0.07526,0.794
517,0.1351,0.0642,0.801
518,0.1472,0.08887,0.7637
519,0.0853,0.03812,0.8765
520,0.1444,0.0815,0.774
521,0.05826,0.02469,0.917
522,0.09045,0.0698,0.84
523,0.1666,0.08887,0.7446
524,0.0922,0.05222,0.8555
525,0.1222,0.1,0.778
526,0.0873,0.0365,0.876
527,0.1,0.07086,0.829
528,0.0374,0.01404,0.9487
529,0.1611,0.07776,0.761
530,0.11664,0.07556,0.8076
531,0.11664,0.05,0.8335
532,0.0948,0.02888,0.8765
533,0.0697,0.03433,0.896
534,0.08704,0.02686,0.886
535,0.1185,0.02963,0.852
536,0.1361,0.03055,0.8335
537,0.1444,0.01212,0.8433
538,0.1371,0.0704,0.7925
539,0.1032,0.0523,0.844
540,0.1055,0.04166,0.8525
541,0.08264,0.015274,0.902
542,0.0988,0.0351,0.866
543,0.1333,0.06223,0.8047
544,0.1089,0.02,0.871
545,0.163,0.03705,0.8
546,0.192,0.0246,0.783
547,0.2742,0.01852,0.7075
548,0.2888,0.005554,0.7056
549,0.3535,0.03433,0.6123
550,0.3472,0.03888,0.614
551,0.2666,0.03333,0.7
552,0.3777,0.0574,0.565
553,0.4373,0.03333,0.5293
554,0.211,0.01111,0.778
555,0.5146,0.04074,0.4443
556,0.511,0.05554,0.4333
557,0.564,0.05,0.3862
558,0.7046,0.0621,0.2333
559,0.787,0.04544,0.1677
560,0.711,0.04443,0.2444
561,0.8516,0.01944,0.1292
562,0.908,0.0216,0.0704
563,0.9424,0.01913,0.03827
564,0.906,0.02632,0.0678
565,0.8853,0.01482,0.1
566,0.911,0.005554,0.0833
567,0.9966,,0.003174
568,1.0,,
569,1.0,,
570,0.9224,,0.07776
571,0.975,0.01111,0.01358
572,0.972,,0.02777
573,1.0,,
574,0.9863,,0.013885
575,1.0,,
576,1.0,,
577,1.0,,
578,0.9443,,0.05554
579,1.0,,
580,0.996,,0.004116
581,1.0,,
582,0.878,,0.1222
583,0.988,,0.01228
584,1.0,,
585,0.972,,0.02777
586,0.989,,0.01111
587,0.988,,0.012344
588,0.9595,,0.04074
589,0.993,,0.006943
590,1.0,,
591,0.9863,,0.013885
592,0.9966,,0.003471
593,0.9956,,0.00463
594,1.0,,
595,0.997,,0.003086
596,0.9976,,0.002525
597,0.9443,,0.05554
598,0.994,,0.005848
599,0.9443,,0.05554
600,0.989,,0.01111
601,0.9937,,0.006172
602,0.9927,,0.00741
603,0.963,,0.03705
604,1.0,,
605,0.9946,,0.00529
606,1.0,,
607,1.0,,
608,0.989,,0.01111
609,0.998,,0.001852
610,1.0,,
611,0.9863,,0.013885
612,0.997,,0.00271
613,0.9966,,0.003471
614,0.9907,,0.00926
615,0.8887,,0.1111
616,0.991,,0.00877
617,0.9443,,0.05554
618,0.972,,0.02777
619,1.0,,
620,0.993,,0.006943
621,0.8555,,0.1444
622,0.9683,,0.03162
623,0.992,,0.007935
624,1.0,,
625,0.9443,,0.05554
626,0.998,,0.001916
627,0.972,,0.02777
628,1.0,,
629,1.0,,
630,0.9927,,0.00741
631,0.9956,,0.004272
632,0.9897,,0.010284
633,0.9443,,0.05554
634,0.972,,0.02777
635,1.0,,
636,1.0,,
637,0.992,,0.007935
638,0.993,,0.00679
639,0.992,,0.007935
640,0.9443,,0.05554
641,0.9814,,0.01852
642,1.0,,
643,0.9937,,0.006172
644,0.9863,,0.013885
645,0.9775,,0.02222
646,0.9946,,0.005554
647,0.7,,0.3
648,0.5,,0.5
649,0.907,,0.0926
650,0.9956,,0.00463
651,1.0,,
652,0.9897,,0.0101
653,0.9946,,0.005554
654,0.972,,0.02777
655,0.992,,0.007935
656,0.9443,,0.05554
657,0.992,,0.007935
658,0.991,,0.008545
659,0.995,,0.00505
660,0.989,,0.01111
661,0.939,,0.0611
662,0.9443,,0.05554
663,0.989,,0.01111
664,0.972,,0.02777
665,0.976,,0.0238
666,1.0,,
667,0.972,,0.02777
668,1.0,,
669,0.969,,0.03055
670,0.9946,,0.005554
671,1.0,,
672,0.9976,,0.002316
673,0.972,,0.02777
674,0.9814,,0.01852
675,1.0,,
676,0.9443,,0.05554
677,1.0,,
678,0.8887,,0.1111
679,0.975,,0.02469
680,0.963,,0.03705
681,0.963,,0.03705
682,0.9863,,0.01367
683,1.0,,
684,0.9937,,0.006172
685,0.911,,0.08887
686,0.9966,,0.003267
687,0.989,,0.01111
688,0.9766,,0.02333
689,0.997,,0.003086
690,1.0,,
691,0.9165,,0.0833
692,0.997,,0.00271
693,0.996,,0.003704
694,0.993,,0.006943
695,1.0,,
696,1.0,,
697,0.992,,0.007935
698,1.0,,
699,1.0,,
700,1.0,,
701,0.9897,,0.0101
702,1.0,,
703,0.9814,,0.01852
704,0.972,,0.02777
705,1.0,,
706,1.0,,
707,0.976,,0.0238
708,0.9443,,0.05554
709,0.778,,0.2222
710,0.9224,,0.07776
711,0.967,,0.03333
712,1.0,,
713,0.9443,,0.05554
714,0.9443,,0.05554
715,0.9814,,0.01852
716,0.989,,0.01111
717,0.9966,,0.003267
718,0.992,,0.007935
719,0.9927,,0.007248
720,0.963,,0.03705
721,1.0,,
722,0.9443,,0.05554
723,0.9937,,0.006172
724,0.9443,,0.05554
725,0.988,,0.012344
726,0.9585,,0.04166
727,1.0,,
728,1.0,,
729,0.989,,0.01111
730,0.972,,0.02777
731,0.972,,0.02777
732,0.9443,,0.05554
733,0.991,,0.00889
734,1.0,,
735,0.995,,0.00505
736,0.985,,0.01515
737,1.0,,
738,0.9814,,0.01852
739,0.991,,0.008545
740,1.0,,
741,0.9556,,0.04443
742,0.9937,,0.006172
743,0.9956,,0.00463
744,0.988,,0.012344
745,0.9443,,0.05554
746,0.963,,0.03705
747,0.996,,0.003832
748,0.9873,,0.01282
749,1.0,,
750,0.992,,0.007935
751,0.9956,,0.004272
752,0.9585,,0.04166
753,0.9907,,0.00926
754,0.9907,,0.00926
755,0.9946,,0.005554
756,0.9443,,0.05554
757,0.996,,0.003704
758,0.9937,,0.006172
759,0.995,,0.00505
760,1.0,,
761,0.9443,,0.05554
762,1.0,,
763,1.0,,
764,0.9966,,0.003471
765,0.963,,0.03705
766,0.9556,,0.04443
767,1.0,,
768,1.0,,
769,1.0,,
770,0.988,,0.012344
771,0.9966,,0.003267
772,1.0,,
773,0.989,,0.01111
774,0.9907,,0.00926
775,0.9863,,0.013885
776,0.9883,,0.0119
777,0.963,,0.03705
778,0.9443,,0.05554
779,0.9863,,0.013885
780,0.9834,,0.01666
781,0.8887,,0.1111
782,1.0,,
783,1.0,,
784,0.972,,0.02777
785,1.0,,
786,1.0,,
787,0.9883,,0.0119
788,0.984,,0.01587
789,0.9585,,0.04166
790,0.9814,,0.01852
791,0.985,,0.01515
792,0.9443,,0.05554
793,0.988,,0.012344
794,1.0,,
795,0.9883,,0.0119
796,0.992,,0.007935
797,0.996,,0.003967
798,0.992,,0.007935
799,0.8833,0.005554,0.1111
800,0.972,,0.02777
801,0.9224,,0.07776
802,0.9937,,0.006172
803,0.9443,,0.05554
804,0.9883,,0.0119
805,0.9814,,0.01852
806,0.998,,0.002058
807,0.9443,,0.05554
808,0.996,,0.004074
809,1.0,,
810,0.999,,0.0009747
811,1.0,,
812,0.9814,,0.01852
813,0.9937,,0.006172
814,0.9946,,0.005554
815,0.989,,0.01111
816,0.9893,,0.01068
817,0.9966,,0.003471
818,0.989,,0.01111
819,0.9814,,0.01852
820,0.963,,0.03705
821,0.9907,,0.00926
822,0.972,,0.02777
823,0.989,,0.01111
824,0.9897,,0.010414
825,0.8887,,0.1111
826,0.939,,0.0611
827,0.9443,,0.05554
828,0.976,,0.0238
829,0.9897,,0.010414
830,0.992,,0.007935
831,0.9585,,0.04166
832,0.9443,,0.05554
833,0.997,,0.002924
834,0.9814,,0.01852
835,1.0,,
836,0.9976,,0.002222
837,1.0,,
838,0.9956,,0.004444
839,0.9907,,0.00926
840,0.993,,0.006943
841,0.9863,,0.013885
842,0.9443,,0.05554
843,0.997,,0.002777
844,0.9824,,0.01746
845,0.9824,,0.01736
846,0.988,,0.012344
847,0.9814,,0.01852
848,0.8887,,0.1111
849,0.99,,0.0098
850,1.0,,
851,0.993,,0.006943
852,0.995,,0.00505
853,0.9985,,0.001389
854,1.0,,
855,0.998,,0.001984
856,1.0,,
857,0.98,,0.0202
858,0.963,,0.03705
859,0.9966,,0.003471
860,1.0,,
861,0.8,,0.2
862,0.9746,0.001111,0.02444
863,1.0,,
864,0.8613,,0.1389
865,0.9443,,0.05554
866,0.8,,0.2
867,0.9795,0.0007663,0.01993
868,0.994,,0.005848
869,1.0,,
870,0.976,,0.0238
871,0.979,,0.02083
872,0.9976,,0.00247
873,0.9585,,0.04166
874,0.963,,0.03705
875,0.997,,0.003086
876,0.9863,,0.013885
877,1.0,,
878,0.989,,0.01111
879,0.972,,0.02777
880,0.9966,,0.003366
881,1.0,,
882,0.972,,0.02777
883,0.9443,,0.05554
884,0.9937,,0.006172
885,1.0,,
886,1.0,,
887,0.996,,0.003967
888,1.0,,
889,0.8887,,0.1111
890,1.0,,
891,0.9946,,0.005554
892,1.0,,
893,0.9443,,0.05554
894,0.9956,,0.004444
895,0.995,,0.00505
896,0.9946,,0.005142
897,0.989,,0.01111
898,0.9907,,0.00926
899,1.0,,
900,0.997,,0.002924
901,1.0,,
902,1.0,,
903,0.9976,,0.002525
904,0.972,,0.02777
905,0.996,,0.003967
906,0.9443,,0.05554
907,1.0,,
908,0.9946,,0.005554
909,0.9907,,0.00926
910,0.9863,,0.013885
911,0.9966,,0.003471
912,0.985,,0.01515
913,1.0,,
914,0.9834,,0.01666
915,0.967,,0.03333
916,1.0,,
917,0.997,,0.002924
918,0.9863,,0.013885
919,0.9897,,0.0101
920,0.99,,0.0098
921,0.992,,0.007935
922,0.9907,,0.00926
923,0.993,,0.006943
924,0.967,0.01111,0.02222
925,0.993,,0.006943
926,0.9946,,0.00529
927,0.722,,0.2778
928,0.8,,0.2
929,1.0,,
930,1.0,,
931,0.9897,,0.010414
932,0.9976,,0.002268
933,0.993,,0.006943
934,0.9976,,0.002222
935,1.0,,
936,0.9956,,0.00463
937,1.0,,
938,0.972,,0.02777
939,0.989,,0.01111
940,0.9995,,0.0006857
941,1.0,,
942,1.0,,
943,0.9907,,0.00926
944,0.9985,,0.001323
945,1.0,,
946,0.9863,,0.013885
947,0.9976,,0.002316
948,1.0,,
949,0.9585,,0.04166
950,0.9946,,0.005554
951,0.9907,,0.00926
952,0.9907,,0.00926
953,1.0,,
954,0.988,,0.012344
955,0.9585,,0.04166
956,0.8,,0.2
957,0.9634,,0.03665
958,0.972,,0.02777
959,1.0,,
960,1.0,,
961,0.9917,,0.00833
962,0.9863,,0.013885
963,0.988,,0.012344
964,0.998,,0.001916
965,0.992,,0.007935
966,0.8887,,0.1111
967,0.878,,0.1222
968,0.984,,0.01587
969,0.9814,,0.01852
970,0.972,,0.02777
971,0.9443,,0.05554
972,0.999,,0.0007505
973,1.0,,
974,0.8887,,0.1111
975,0.9863,,0.013885
976,0.9863,,0.013885
977,0.967,,0.03333
978,0.991,,0.008545
979,0.972,,0.02777
980,1.0,,
981,0.963,,0.03705
982,0.996,,0.003967
983,1.0,,
984,0.972,,0.02777
985,0.991,,0.008545
986,1.0,,
987,0.989,,0.01111
988,0.9863,,0.013885
989,0.9956,,0.00463
990,0.8335,,0.1666
991,0.9634,,0.03665
992,1.0,,
993,0.9985,,0.001462
994,0.9775,,0.02222
995,0.9443,,0.05554
996,0.995,,0.00505
997,1.0,,
998,0.99,,0.0098
999,0.9927,,0.00741
1000,0.9443,,0.05554
1001,1.0,,
1002,0.984,,0.01587
1003,0.998,,0.001852
1004,0.9863,,0.013885
1005,0.989,0.01111,
1006,0.995,,0.00476
1007,0.9814,,0.01852
1008,0.997,,0.003086
1009,0.989,,0.01111
1010,0.994,,0.005848
1011,0.9897,,0.0101
1012,0.972,,0.02777
1013,0.8335,,0.1666
1014,0.984,,0.0163
1015,0.9956,,0.00463
1016,0.963,,0.03705
1017,1.0,,
1018,0.992,,0.007935
1019,1.0,,
1020,1.0,,
1021,0.972,,0.02777
1022,0.9585,,0.04166
1023,1.0,,
1024,1.0,,
1025,0.998,,0.001736
1026,1.0,,
1027,0.998,,0.002136
1028,1.0,,
1029,0.989,,0.01111
1030,0.9814,,0.01852
1031,1.0,,
1032,0.9937,,0.006172
1033,0.9907,,0.00926
1034,0.9956,,0.00463
1035,0.9946,,0.005554
1036,0.8555,,0.1444
1037,0.9814,,0.01852
1038,0.967,,0.03333
1039,0.9556,,0.04443
1040,0.9976,,0.002525
1041,1.0,,
1042,0.984,,0.01587
1043,1.0,,
1044,0.963,,0.03705
1045,0.9814,,0.01852
1046,0.9956,,0.00463
1047,0.9907,,0.00926
