T,C,D,L
50098,0.1761,0.01904,0.8047
50099,0.285,0.04147,0.674
50100,0.212,0.010185,0.778
50101,0.1642,0.01605,0.82
50102,0.1888,0.02716,0.784
50103,0.1917,0.01111,0.7974
50104,0.169,0.004444,0.8267
50105,0.1222,0.01111,0.8667
50106,0.1355,0.006668,0.858
50107,0.1222,0.02963,0.848
50108,0.1299,0.00769,0.8623
50109,0.2302,0.02284,0.747
50110,0.205,0.02963,0.7656
50111,0.1444,0.02222,0.8335
50112,0.1761,0.0238,0.8
50113,0.1666,0.00741,0.8257
50114,0.2268,0.02287,0.7505
50115,0.08795,0.01111,0.901
50116,0.1486,0.01944,0.832
50117,0.07776,0.005554,0.9165
50118,0.01944,0.002777,0.9775
50119,0.02222,0.01111,0.967
50120,0.082,0.006943,0.911
50121,0.1829,0.02121,0.796
50122,0.1472,0.02777,0.825
50123,0.1511,0.00889,0.84
50124,0.1879,0.0058,0.806
50125,0.1152,0.014145,0.8706
50126,0.1608,0.011696,0.8276
50127,0.1,0.02734,0.8726
50128,0.09045,0.015076,0.8945
50129,0.1148,0.02777,0.8574
50130,0.1647,0.01808,0.8174
50131,0.1815,0.03705,0.7812
50132,0.211,0.02478,0.764
50133,0.2861,0.03122,0.6826
50134,0.2148,0.02222,0.763
50135,0.173,0.02222,0.8047
50136,0.1357,0.03087,0.8335
50137,0.1222,0.02222,0.8555
50138,0.08057,0.03333,0.886
50139,0.0386,0.004093,0.9575
50140,0.103,0.01616,0.881
50141,0.0861,0.00833,0.906
50142,0.1519,0.01666,0.8315
50143,0.2444,0.03087,0.7246
50144,0.206,0.0404,0.7534
50145,0.1326,0.0004115,0.867
50146,0.1407,0.013336,0.8457
50147,0.08887,0.01111,0.9
50148,0.05334,0.00889,0.938
50149,0.2423,0.02292,0.735
50150,0.1738,0.0379,0.788
50151,0.2278,0.02777,0.7446
50152,0.2537,0.0364,0.71
50153,0.2888,0.04443,0.6665
50154,0.3088,0.02888,0.662
50155,0.312,0.03076,0.657
50156,0.2556,0.04,0.7046
50157,0.2074,0.02592,0.7666
50158,0.3147,0.014336,0.671
50159,0.268,0.04306,0.689
50160,0.24,0.0489,0.711
50161,0.1956,0.02667,0.778
50162,0.1283,0.04242,0.829
50163,0.07965,0.003704,0.9165
50164,0.094,0.02136,0.885
50165,0.1407,0.02963,0.8296
50166,0.1265,0.0235,0.85
50167,0.15,0.005554,0.844
50168,0.1462,0.0361,0.8174
50169,0.10297,0.02667,0.8706
50170,0.2505,0.02573,0.7236
50171,0.255,0.0353,0.71
50172,0.2444,0.04443,0.711
50173,0.1444,0.015434,0.8403
50174,0.2593,0.0648,0.676
50175,0.2025,0.02757,0.77
50176,0.2222,0.03055,0.747
50177,0.2245,0.04858,0.727
50178,0.1793,0.04126,0.7793
50179,0.225,0.05832,0.717
50180,0.1444,0.06665,0.789
50181,0.2296,0.02222,0.748
50182,0.2185,0.04816,0.7334
50183,0.2103,0.03027,0.7593
50184,0.3381,0.0635,0.5986
50185,0.3044,0.03555,0.66
50186,0.25,0.06665,0.683
50187,0.225,0.04443,0.7305
50188,0.2898,0.06903,0.641
50189,0.2476,0.013336,0.7393
50190,0.2783,0.0255,0.6963
50191,0.2444,0.05554,0.7
50192,0.2347,0.04166,0.7236
50193,0.2482,0.04443,0.7075
50194,0.2489,0.06445,0.6865
50195,0.264,0.05832,0.6777
50196,0.2444,0.05554,0.7
50197,0.2,0.03333,0.7666
50198,0.1666,0.02963,0.8037
50199,0.1837,0.02614,0.79
50200,0.2534,0.02,0.7266
50201,0.2457,0.04816,0.706
50202,0.2084,0.015,0.777
50203,0.3071,0.04504,0.648
50204,0.2019,0.01852,0.78
50205,0.11664,0.03888,0.844
50206,0.1396,0.0344,0.8257
50207,0.2,0.00773,0.7925
50208,0.1555,0.02936,0.815
50209,0.1984,0.01428,0.787
50210,0.271,0.04443,0.6846
50211,0.1888,0.03333,0.778
50212,0.1555,0.04126,0.803
50213,0.1555,0.04443,0.8
50214,0.04443,0.08887,0.8667
50215,0.1355,0.02222,0.8423
50216,0.1677,0.01616,0.816
50217,0.2778,0.0611,0.661
50218,0.2778,0.05554,0.6665
50219,0.2343,0.01944,0.746
50220,0.3052,0.03296,0.6616
50221,0.3,0.01852,0.6816
50222,0.314,0.04666,0.639
50223,0.2,0.01666,0.783
50224,0.3015,0.02856,0.67
50225,0.3167,0.02777,0.656
50226,0.2172,0.02222,0.7607
50227,0.2969,0.01819,0.685
50228,0.311,0.01111,0.6777
50229,0.365,0.04126,0.5938
50230,0.3481,0.03705,0.6147
50231,0.396,0.0409,0.563
50232,0.412,0.03473,0.553
50233,0.3477,0.01904,0.6333
50234,0.3877,0.05432,0.558
50235,0.3547,0.02222,0.623
50236,0.3333,0.025,0.6416
50237,0.3875,0.04932,0.563
50238,0.4785,0.07965,0.442
50239,0.4834,0.03705,0.4797
50240,0.4443,0.03333,0.5225
50241,0.3926,0.03333,0.574
50242,0.4333,0.02222,0.5444
50243,0.4019,0.03268,0.5654
50244,0.4158,0.012695,0.5713
50245,0.465,0.03253,0.5024
50246,0.4949,0.03503,0.47
50247,0.394,0.02563,0.5806
50248,0.5264,0.05972,0.4138
50249,0.6055,0.03888,0.3555
50250,0.5527,0.05276,0.3945
50251,0.657,0.05554,0.2874
50252,0.6,0.0956,0.3044
50253,0.622,0.05554,0.3223
50254,0.628,0.1139,0.2583
50255,0.6577,0.0933,0.2489
50256,0.664,0.1111,0.225
50257,0.622,0.06665,0.311
50258,0.574,0.0852,0.3408
50259,0.664,0.0917,0.2444
50260,0.5923,0.11,0.2979
50261,0.539,0.11664,0.3445
50262,0.533,0.0944,0.3723
50263,0.6406,0.1059,0.2537
50264,0.6,0.1,0.3
50265,0.6187,0.1148,0.2666
50266,0.7554,0.0944,0.15
50267,0.71,0.1647,0.1252
50268,0.669,0.1729,0.1581
50269,0.6816,0.1444,0.1741
50270,0.671,0.1888,0.14
50271,0.594,0.1472,0.2583
50272,0.692,0.1412,0.1666
50273,0.627,0.1516,0.2214
50274,0.6694,0.1582,0.1725
50275,0.58,0.1407,0.279
50276,0.618,0.1222,0.2598
50277,0.7,0.07776,0.2222
50278,0.6055,0.1426,0.252
50279,0.6665,0.1,0.2333
50280,0.65,0.1333,0.2167
50281,0.7,0.119,0.1809
50282,0.6113,0.1777,0.211
50283,0.656,0.0926,0.252
50284,0.656,0.157,0.1875
50285,0.7827,0.1659,0.05124
50286,0.682,0.2097,0.10834
50287,0.5767,0.1827,0.2407
50288,0.5654,0.1278,0.3066
50289,0.706,0.1318,0.1622
50290,0.596,0.1504,0.2534
50291,0.599,0.1209,0.28
50292,0.5557,0.1,0.3445
50293,0.661,0.126,0.213
50294,0.598,0.09656,0.3057
50295,0.525,0.0917,0.3833
50296,0.6426,0.08246,0.2751
50297,0.5586,0.0936,0.3477
50298,0.622,0.0611,0.3167
50299,0.656,0.1111,0.2333
50300,0.5557,0.1222,0.3223
50301,0.588,0.06995,0.3423
50302,0.621,0.1185,0.2605
50303,0.7017,0.1074,0.1908
50304,0.6167,0.1,0.2834
50305,0.6523,0.1321,0.2157
50306,0.651,0.1311,0.2178
50307,0.599,0.1759,0.225
50308,0.6074,0.1547,0.2379
50309,0.6626,0.1037,0.2338
50310,0.5767,0.1049,0.3186
50311,0.5776,0.1417,0.2805
50312,0.567,0.1444,0.2888
50313,0.5483,0.15,0.3018
50314,0.661,0.1046,0.2343
50315,0.567,0.1593,0.2742
50316,0.6055,0.1627,0.2317
50317,0.628,0.1241,0.2482
50318,0.6206,0.1349,0.2444
50319,0.6177,0.14,0.2422
50320,0.613,0.0815,0.3057
50321,0.559,0.12,0.3208
50322,0.5474,0.11017,0.3425
50323,0.615,0.0899,0.295
50324,0.6133,0.10455,0.2825
50325,0.6665,0.06665,0.2666
50326,0.618,0.1222,0.2598
50327,0.589,0.1333,0.2778
50328,0.616,0.129,0.2546
50329,0.624,0.1555,0.2203
50330,0.5317,0.1777,0.2905
50331,0.6367,0.1582,0.2048
50332,0.5605,0.176,0.2632
50333,0.6113,0.1444,0.2444
50334,0.6284,0.1444,0.2273
50335,0.5454,0.1748,0.2798
50336,0.6245,0.1934,0.1823
50337,0.5225,0.1555,0.3223
50338,0.5605,0.1765,0.263
50339,0.568,0.147,0.2852
50340,0.549,0.169,0.2822
50341,0.4666,0.1333,0.4
50342,0.535,0.1462,0.3186
50343,0.561,0.11664,0.3223
50344,0.4722,0.1945,0.3333
50345,0.5,0.1111,0.389
50346,0.567,0.1222,0.311
50347,0.658,0.1292,0.2125
50348,0.538,0.1617,0.3
50349,0.6333,0.1111,0.2556
50350,0.5444,0.2156,0.24
50351,0.5996,0.1462,0.2544
50352,0.5454,0.1726,0.2822
50353,0.5874,0.164,0.2487
50354,0.6147,0.1926,0.1926
50355,0.5166,0.2333,0.25
50356,0.513,0.11554,0.3713
50357,0.567,0.1306,0.3027
50358,0.473,0.2098,0.3174
50359,0.547,0.1823,0.271
50360,0.5166,0.1666,0.3167
50361,0.5557,0.1611,0.2834
50362,0.494,0.1555,0.3506
50363,0.622,0.1509,0.2268
50364,0.6113,0.1278,0.2612
50365,0.53,0.2037,0.2666
50366,0.5156,0.1478,0.3367
50367,0.624,0.1256,0.2505
50368,0.519,0.1349,0.346
50369,0.567,0.14,0.2932
50370,0.5225,0.1,0.3777
50371,0.537,0.1555,0.3074
50372,0.4834,0.1055,0.4111
50373,0.589,0.1,0.311
50374,0.5166,0.1139,0.3694
50375,0.533,0.1222,0.3445
50376,0.547,0.146,0.3071
50377,0.593,0.0963,0.311
50378,0.564,0.129,0.307
50379,0.65,0.1476,0.2026
50380,0.563,0.1555,0.2815
50381,0.422,0.1666,0.4111
50382,0.437,0.1555,0.4075
50383,0.533,0.1506,0.316
50384,0.537,0.1437,0.319
50385,0.4778,0.1852,0.3372
50386,0.4834,0.17,0.3467
50387,0.567,0.0996,0.3333
50388,0.5513,0.1348,0.314
50389,0.569,0.1489,0.2822
50390,0.4556,0.2,0.3445
50391,0.4302,0.1793,0.3904
50392,0.501,0.1342,0.365
50393,0.543,0.1322,0.325
50394,0.5225,0.1704,0.3074
50395,0.5596,0.1273,0.3132
50396,0.5103,0.10986,0.38
50397,0.4888,0.1444,0.3667
50398,0.5786,0.1384,0.283
50399,0.5786,0.123,0.2983
50400,0.6006,0.096,0.3032
50401,0.584,0.0968,0.319
50402,0.597,0.0984,0.3044
50403,0.476,0.0841,0.4397
50404,0.4443,0.1,0.4556
50405,0.4583,0.1028,0.439
50406,0.4778,0.08887,0.4333
50407,0.5723,0.10834,0.3193
50408,0.3916,0.1028,0.5054
50409,0.487,0.06665,0.446
50410,0.4746,0.09045,0.4348
50411,0.4822,0.10223,0.4155
50412,0.374,0.0704,0.5557
50413,0.48,0.04666,0.4734
50414,0.567,0.06665,0.3667
50415,0.528,0.1,0.3718
50416,0.3555,0.1666,0.4778
50417,0.4778,0.0628,0.4595
50418,0.4556,0.1111,0.4333
50419,0.4666,0.0722,0.4612
50420,0.422,0.08887,0.4888
50421,0.422,0.0722,0.5054
50422,0.4534,0.05777,0.4888
50423,0.5,0.0704,0.4297
50424,0.5,0.06665,0.4333
50425,0.5557,0.06915,0.3752
50426,0.4055,0.2,0.3945
50427,0.3933,0.1055,0.501
50428,0.4207,0.1349,0.4443
50429,0.4897,0.10156,0.4087
50430,0.4875,0.0679,0.4443
50431,0.4556,0.1333,0.4111
50432,0.452,0.0963,0.452
50433,0.4888,0.075,0.436
50434,0.4746,0.073,0.4524
50435,0.4778,0.0972,0.425
50436,0.4744,0.0845,0.4412
50437,0.4973,0.0944,0.4084
50438,0.503,0.095,0.402
50439,0.4592,0.1371,0.4038
50440,0.536,0.1028,0.361
50441,0.5405,0.0921,0.3672
50442,0.4792,0.0595,0.4612
50443,0.3801,0.04074,0.579
50444,0.45,0.0944,0.4556
50445,0.5654,0.0783,0.3562
50446,0.4333,0.1333,0.4333
50447,0.3413,0.1111,0.548
50448,0.4185,0.1062,0.4753
50449,0.528,0.0867,0.3853
50450,0.4695,0.0722,0.4583
50451,0.56,0.07965,0.36
50452,0.567,0.11664,0.3167
50453,0.618,0.1013,0.2803
50454,0.511,0.1389,0.35
50455,0.529,0.1733,0.2979
50456,0.503,0.1361,0.361
50457,0.602,0.1061,0.292
50458,0.533,0.1417,0.325
50459,0.4133,0.1111,0.4756
50460,0.46,0.1169,0.423
50461,0.463,0.0952,0.442
50462,0.5366,0.0856,0.3777
50463,0.3777,0.1333,0.4888
50464,0.4492,0.1254,0.4253
50465,0.5195,0.06665,0.4136
50466,0.591,0.08954,0.3196
50467,0.422,0.1371,0.4407
50468,0.3777,0.07776,0.5444
50469,0.4,0.12445,0.4756
50470,0.4822,0.0821,0.4358
50471,0.4443,0.0852,0.4705
50472,0.4443,0.07776,0.4778
50473,0.422,0.1361,0.4417
50474,0.508,0.073,0.419
50475,0.51,0.0978,0.3923
50476,0.5137,0.11664,0.3694
50477,0.55,0.05554,0.3945
50478,0.426,0.1296,0.4443
50479,0.534,0.1148,0.351
50480,0.5356,0.1054,0.359
50481,0.4888,0.1,0.4111
50482,0.4875,0.1383,0.374
50483,0.5225,0.0833,0.3945
50484,0.5,0.1111,0.389
50485,0.4905,0.11426,0.3953
50486,0.534,0.10706,0.3586
50487,0.507,0.0676,0.4255
50488,0.4443,0.15,0.4055
50489,0.4944,0.1055,0.4
50490,0.591,0.0817,0.3274
50491,0.4612,0.1833,0.3555
50492,0.53,0.1296,0.3408
50493,0.4297,0.1519,0.4185
50494,0.4934,0.0933,0.4133
50495,0.5293,0.0803,0.3906
50496,0.4482,0.0852,0.4666
50497,0.5034,0.094,0.4026
50498,0.4111,0.1389,0.45
50499,0.5483,0.1046,0.347
50500,0.4666,0.1888,0.3445
50501,0.5044,0.0974,0.3982
50502,0.4915,0.1,0.4087
50503,0.4705,0.0963,0.4333
50504,0.557,0.05914,0.3838
50505,0.526,0.0574,0.4167
50506,0.4866,0.0726,0.4407
50507,0.4556,0.10834,0.436
50508,0.4888,0.1,0.4111
50509,0.532,0.0722,0.3955
50510,0.5835,0.0926,0.324
50511,0.5107,0.128,0.3613
50512,0.5815,0.11755,0.301
50513,0.4622,0.1333,0.4045
50514,0.5225,0.1222,0.3555
50515,0.4705,0.1371,0.3926
50516,0.441,0.1273,0.4316
50517,0.533,0.0944,0.3723
50518,0.4822,0.1222,0.3955
50519,0.4592,0.1111,0.4297
50520,0.524,0.1126,0.3638
50521,0.4443,0.1833,0.3723
50522,0.575,0.0833,0.3416
50523,0.4888,0.1508,0.3604
50524,0.531,0.10504,0.3643
50525,0.5864,0.06,0.3533
50526,0.4666,0.1222,0.4111
50527,0.4612,0.1278,0.4111
50528,0.539,0.06665,0.3945
50529,0.422,0.1111,0.4666
50530,0.4836,0.0797,0.4368
50531,0.4666,0.1074,0.426
50532,0.4556,0.08887,0.4556
50533,0.4805,0.1125,0.407
50534,0.4075,0.1222,0.4705
50535,0.4644,0.1344,0.4011
50536,0.52,0.0711,0.409
50537,0.4578,0.1,0.4421
50538,0.5776,0.06665,0.3555
50539,0.5566,0.0605,0.3828
50540,0.509,0.0689,0.422
50541,0.567,0.055,0.3784
50542,0.5874,0.073,0.3396
50543,0.557,0.06775,0.375
50544,0.5474,0.04938,0.403
50545,0.4622,0.04166,0.4963
50546,0.4028,0.0316,0.5654
50547,0.3857,0.0349,0.5796
50548,0.4055,0.06665,0.528
50549,0.3296,0.1037,0.567
50550,0.439,0.04102,0.52
50551,0.3926,0.02222,0.585
50552,0.5107,0.06238,0.427
50553,0.4194,0.05832,0.5225
50554,0.3733,0.06445,0.562
50555,0.4116,0.0457,0.5425
50556,0.4138,0.03055,0.5557
50557,0.4,0.04443,0.5557
50558,0.463,0.0463,0.4907
50559,0.389,0.04443,0.567
50560,0.3586,0.04242,0.599
50561,0.3535,0.01217,0.6343
50562,0.3242,0.00918,0.6665
50563,0.3333,0.04816,0.6187
50564,0.3684,0.03888,0.593
50565,0.3792,0.03195,0.589
50566,0.4507,0.04938,0.5
50567,0.389,0.0472,0.564
50568,0.4011,0.04196,0.5566
50569,0.311,0.05554,0.6333
50570,0.2756,0.02888,0.6953
50571,0.252,0.04443,0.7036
50572,0.3555,0.02098,0.6235
50573,0.4778,0.04443,0.4778
50574,0.4646,0.02008,0.5156
50575,0.5254,0.05396,0.4207
50576,0.397,0.0293,0.5737
50577,0.4604,0.06726,0.4722
50578,0.3962,0.04443,0.559
50579,0.4216,0.02638,0.5522
50580,0.4316,0.0325,0.5356
50581,0.4316,0.04443,0.524
50582,0.4111,0.08887,0.5
50583,0.4138,0.06665,0.5195
50584,0.389,0.07776,0.533
50585,0.39,0.03223,0.5776
50586,0.4407,0.0633,0.496
50587,0.4307,0.03888,0.531
50588,0.4136,0.05713,0.5293
50589,0.2778,,0.722
50590,0.3538,0.0315,0.6147
50591,0.3594,0.05554,0.585
50592,0.4185,0.02686,0.5547
50593,0.5,0.05554,0.4443
50594,0.3872,0.05713,0.5557
50595,0.453,0.04117,0.506
50596,0.4177,0.04202,0.54
50597,0.2888,0.06665,0.6445
50598,0.3308,0.0358,0.6333
50599,0.3777,0.02222,0.6
50600,0.328,0.05,0.622
50601,0.3281,0.04868,0.623
50602,0.3464,0.02638,0.627
50603,0.2695,0.01805,0.7124
50604,0.3875,0.02222,0.5903
50605,0.3264,0.05276,0.6206
50606,0.3938,0.03458,0.572
50607,0.4307,0.02777,0.5415
50608,0.4778,0.0679,0.4543
50609,0.3867,0.08887,0.5244
50610,0.4634,0.03555,0.501
50611,0.4084,0.08057,0.511
50612,0.3638,0.08057,0.5557
50613,0.5225,0.03555,0.4421
50614,0.55,0.05185,0.3982
50615,0.52,0.0911,0.389
50616,0.4333,0.1111,0.4556
50617,0.5,0.0952,0.4048
50618,0.566,0.05695,0.3772
50619,0.3833,0.0944,0.5225
50620,0.3757,0.08057,0.544
50621,0.5137,0.03705,0.4495
50622,0.4463,0.0537,0.5
50623,0.4758,0.07776,0.4463
50624,0.481,0.03015,0.4888
50625,0.4487,0.10693,0.4443
50626,0.4722,0.0514,0.4763
50627,0.4148,0.1,0.485
50628,0.5083,0.1222,0.3694
50629,0.509,0.1355,0.3555
50630,0.4666,0.1644,0.369
50631,0.515,0.09766,0.3872
50632,0.4917,0.0917,0.4167
50633,0.5815,0.1111,0.3074
50634,0.4556,0.1444,0.4
50635,0.3555,0.1333,0.511
50636,0.5483,0.0852,0.3667
50637,0.3945,0.2142,0.3914
50638,0.403,0.1761,0.4207
50639,0.4622,0.1451,0.3926
50640,0.3289,0.2134,0.4578
50641,0.335,0.211,0.4539
50642,0.3555,0.2666,0.3777
50643,0.2852,0.2593,0.4556
50644,0.3333,0.1777,0.4888
50645,0.3167,0.2222,0.4612
50646,0.3,0.169,0.5312
50647,0.2986,0.1337,0.568
50648,0.241,0.198,0.561
50649,0.311,0.1555,0.533
50650,0.3945,0.1348,0.471
50651,0.304,0.1697,0.5264
50652,0.2852,0.10187,0.613
50653,0.361,0.1407,0.498
50654,0.2686,0.09924,0.6323
50655,0.3667,0.1444,0.4888
50656,0.2568,0.1953,0.548
50657,0.3428,0.1587,0.4983
50658,0.3518,0.15,0.498
50659,0.3577,0.169,0.4734
50660,0.3413,0.2052,0.4536
50661,0.3503,0.1748,0.4749
50662,0.3508,0.1704,0.4788
50663,0.389,0.2037,0.4075
50664,0.4155,0.2126,0.3718
50665,0.3867,0.2249,0.3884
50666,0.53,0.1901,0.28
50667,0.4497,0.2142,0.3362
50668,0.4417,0.2666,0.2917
50669,0.4412,0.2491,0.3096
50670,0.442,0.2703,0.2876
50671,0.519,0.2074,0.2734
50672,0.518,0.259,0.223
50673,0.4119,0.282,0.306
50674,0.4111,0.211,0.3777
50675,0.4233,0.2233,0.3535
50676,0.4888,0.1777,0.3333
50677,0.4211,0.2415,0.3374
50678,0.4927,0.2296,0.2778
50679,0.3308,0.2876,0.3816
50680,0.4365,0.2214,0.342
50681,0.4148,0.2593,0.326
50682,0.4133,0.2554,0.3313
50683,0.3772,0.279,0.3438
50684,0.4292,0.2465,0.3242
50685,0.3667,0.3,0.3333
50686,0.4888,0.2306,0.2805
50687,0.3516,0.3203,0.3284
50688,0.3591,0.3123,0.3286
50689,0.3933,0.2644,0.3423
50690,0.425,0.2825,0.2925
50691,0.4731,0.2443,0.2825
50692,0.4133,0.2289,0.3577
50693,0.311,0.2888,0.4
50694,0.4944,0.2,0.3057
50695,0.4045,0.2512,0.3445
50696,0.332,0.3,0.3682
50697,0.318,0.2408,0.441
50698,0.311,0.2,0.4888
50699,0.374,0.2,0.426
50700,0.3064,0.272,0.4214
50701,0.3389,0.264,0.3972
50702,0.4556,0.2023,0.3423
50703,0.3,0.2944,0.4055
50704,0.3457,0.298,0.3562
50705,0.38,0.2478,0.3723
50706,0.35,0.2338,0.416
50707,0.35,0.2167,0.4333
50708,0.4185,0.2167,0.3647
50709,0.3777,0.2167,0.4055
50710,0.2842,0.2253,0.4905
50711,0.3408,0.2482,0.4111
50712,0.3333,0.2333,0.4333
50713,0.3247,0.2197,0.4556
50714,0.3333,0.225,0.4417
50715,0.3584,0.225,0.4167
50716,0.3325,0.2472,0.4204
50717,0.3704,0.2407,0.389
50718,0.4038,0.242,0.3542
50719,0.3867,0.24,0.3733
50720,0.3743,0.2617,0.3638
50721,0.3445,0.3416,0.314
50722,0.325,0.2834,0.3916
50723,0.4407,0.2703,0.2888
50724,0.3496,0.2883,0.362
50725,0.3577,0.2979,0.3445
50726,0.3916,0.2583,0.35
50727,0.394,0.2957,0.3103
50728,0.3445,0.2964,0.3594
50729,0.3408,0.274,0.385
50730,0.4275,0.2444,0.3281
50731,0.3994,0.2527,0.348
50732,0.389,0.292,0.319
50733,0.439,0.2556,0.3057
50734,0.4448,0.2222,0.333
50735,0.422,0.297,0.2805
50736,0.3555,0.297,0.3472
50737,0.35,0.25,0.4
50738,0.4717,0.273,0.2556
50739,0.4443,0.2666,0.2888
50740,0.501,0.2666,0.2325
50741,0.3333,0.311,0.3555
50742,0.405,0.2788,0.3162
50743,0.4045,0.3533,0.2422
50744,0.4434,0.2708,0.286
50745,0.3481,0.3147,0.3372
50746,0.4622,0.2644,0.2734
50747,0.3538,0.2656,0.3806
50748,0.3542,0.2952,0.3506
50749,0.4333,0.2222,0.3445
50750,0.468,0.2642,0.2678
50751,0.5073,0.2333,0.2593
50752,0.3723,0.2834,0.3445
50753,0.3945,0.2888,0.3167
50754,0.4355,0.32,0.2444
50755,0.4556,0.3,0.2444
50756,0.403,0.3105,0.2861
50757,0.385,0.3135,0.3015
50758,0.343,0.318,0.3389
50759,0.4573,0.272,0.2708
50760,0.401,0.2793,0.3198
50761,0.394,0.2852,0.3208
50762,0.3777,0.2467,0.3755
50763,0.3042,0.2834,0.4126
50764,0.3853,0.2834,0.3315
50765,0.3843,0.2219,0.3938
50766,0.3833,0.2444,0.3723
50767,0.3318,0.2156,0.453
50768,0.3577,0.2356,0.4067
50769,0.4468,0.24,0.3132
50770,0.3562,0.2413,0.4026
50771,0.5195,0.2333,0.2472
50772,0.4365,0.2732,0.29
50773,0.405,0.2656,0.3293
50774,0.3296,0.2407,0.4297
50775,0.361,0.2278,0.4111
50776,0.398,0.2021,0.4
50777,0.425,0.2407,0.3342
50778,0.4778,0.2222,0.3
50779,0.4075,0.2815,0.311
50780,0.4927,0.2333,0.2742
50781,0.408,0.2874,0.3047
50782,0.4128,0.2389,0.3481
50783,0.4282,0.247,0.3247
50784,0.3882,0.2585,0.3533
50785,0.4111,0.2852,0.3037
50786,0.3735,0.2778,0.3486
50787,0.3445,0.3296,0.326
50788,0.3948,0.2244,0.3809
50789,0.422,0.2666,0.311
50790,0.4,0.2482,0.3518
50791,0.3555,0.325,0.3193
50792,0.3315,0.3093,0.3594
50793,0.3167,0.3083,0.375
50794,0.3733,0.2756,0.351
50795,0.3643,0.2437,0.392
50796,0.3704,0.2888,0.3408
50797,0.3672,0.2294,0.4036
50798,0.4111,0.2852,0.3037
50799,0.395,0.2444,0.3606
50800,0.3809,0.2192,0.4
50801,0.3333,0.3223,0.3445
50802,0.3945,0.3,0.3057
50803,0.4443,0.2888,0.2666
50804,0.3142,0.312,0.3738
50805,0.338,0.3445,0.3179
50806,0.3423,0.34,0.3179
50807,0.3987,0.2568,0.3445
50808,0.3386,0.2866,0.3748
50809,0.4666,0.2407,0.2925
50810,0.4778,0.2795,0.2426
