T,C,D,L
100657,0.36,0.469,0.1711
100658,0.4236,0.4458,0.1306
100659,0.3723,0.422,0.2056
100660,0.347,0.4238,0.2292
100661,0.4333,0.422,0.1444
100662,0.1333,0.722,0.1444
100663,0.3518,0.4148,0.2333
100664,0.3,0.4778,0.2222
100665,0.3809,0.4167,0.2023
100666,0.4067,0.4412,0.1522
100667,0.424,0.4126,0.1632
100668,0.3423,0.3977,0.26
100669,0.3555,0.5225,0.1222
100670,0.3823,0.4434,0.1744
100671,0.3777,0.511,0.1111
100672,0.2222,0.7554,0.02222
100673,0.3591,0.3643,0.2766
100674,0.3667,0.5225,0.1111
100675,0.2888,0.711,
100676,0.4016,0.408,0.1904
100677,0.2834,0.5225,0.1945
100678,0.4473,0.4019,0.151
100679,0.3,0.5225,0.1777
100680,0.2167,0.589,0.1945
100681,0.3167,0.539,0.1444
100682,0.3555,0.533,0.1111
100683,0.2888,0.6777,0.03333
100684,0.4204,0.3796,0.2
100685,0.4204,0.4065,0.1731
100686,0.463,0.389,0.1482
100687,0.4167,0.422,0.1611
100688,0.4124,0.3884,0.1992
100689,0.4243,0.4102,0.1656
100690,0.3667,0.6113,0.02222
100691,0.3936,0.3926,0.2139
100692,0.3362,0.486,0.1777
100693,0.4333,0.4482,0.1185
100694,0.2444,0.55,0.2056
100695,0.4556,0.4592,0.0852
100696,0.36,0.3694,0.2703
100697,0.3723,0.3538,0.2742
100698,0.3037,0.36,0.336
100699,0.3645,0.389,0.2467
100700,0.4087,0.397,0.1941
100701,0.4429,0.3992,0.158
100702,0.375,0.3916,0.2333
100703,0.3462,0.362,0.2917
100704,0.3389,0.3677,0.2935
100705,0.03333,0.8335,0.1333
100706,0.3057,0.3362,0.3584
100707,0.3333,0.446,0.2206
100708,0.323,0.42,0.257
100709,0.2167,0.5,0.2834
100710,0.3057,0.4834,0.211
100711,0.3308,0.4268,0.2424
100712,0.3723,0.357,0.2708
100713,0.348,0.4438,0.2084
100714,0.3186,0.4407,0.2407
100715,0.2444,0.439,0.3167
100716,0.3594,0.3574,0.2832
100717,0.3262,0.4072,0.2666
100718,0.406,0.3833,0.2107
100719,0.3967,0.4275,0.1758
100720,0.3865,0.4207,0.1927
100721,0.3223,0.4705,0.2074
100722,0.3496,0.3948,0.2556
100723,0.3186,0.4333,0.2482
100724,0.3667,0.4333,0.2
100725,0.3818,0.419,0.1992
100726,0.2556,0.5444,0.2
100727,0.2722,0.4653,0.2625
100728,0.385,0.3677,0.2476
100729,0.3533,0.409,0.2378
100730,0.373,0.3765,0.2505
100731,0.3374,0.4402,0.2222
100732,0.2556,0.5444,0.2
100733,0.3333,0.3777,0.2888
100734,0.2444,0.4944,0.2612
100735,0.2278,0.4333,0.3389
100736,0.1611,0.45,0.389
100737,0.1945,0.4417,0.3638
100738,0.2593,0.4,0.3408
100739,0.2556,0.3833,0.361
100740,0.18,0.4155,0.4045
100741,0.2935,0.338,0.3684
100742,0.2167,0.35,0.4333
100743,0.1777,0.4111,0.4111
100744,0.1963,0.311,0.4927
100745,0.1426,0.314,0.5435
100746,0.1879,0.2365,0.5757
100747,0.1704,0.2925,0.537
100748,0.1222,0.3223,0.5557
100749,0.08887,0.2389,0.6724
100750,0.1095,0.2222,0.6685
100751,0.0989,0.1278,0.7734
100752,0.1067,0.1652,0.728
100753,0.1074,0.1333,0.7593
100754,0.1055,0.1333,0.761
100755,0.1079,0.08185,0.81
100756,0.0772,0.04553,0.8774
100757,0.0845,0.0689,0.8467
100758,0.0707,0.084,0.845
100759,0.0746,0.1301,0.7954
100760,0.05554,0.07776,0.8667
100761,0.05554,0.05927,0.8853
100762,0.0689,0.02888,0.9023
100763,0.07086,0.0736,0.8555
100764,0.1052,0.05948,0.8354
100765,0.1306,0.0944,0.775
100766,0.11664,0.1222,0.761
100767,0.07776,0.05554,0.8667
100768,0.1072,0.0634,0.8296
100769,0.1222,0.0963,0.7812
100770,0.1189,0.06775,0.8135
100771,0.1738,0.0939,0.7324
100772,0.2056,0.04443,0.75
100773,0.1718,0.1515,0.677
100774,0.1984,0.1412,0.66
100775,0.2272,0.1049,0.668
100776,0.2222,0.0722,0.7056
100777,0.1678,0.1309,0.701
100778,0.2089,0.1444,0.6465
100779,0.2522,0.1614,0.5864
100780,0.2139,0.1583,0.628
100781,0.2834,0.1339,0.583
100782,0.1741,0.1852,0.6406
100783,0.2056,0.1444,0.65
100784,0.2167,0.0944,0.689
100785,0.1722,0.1222,0.7056
100786,0.2393,0.1427,0.618
100787,0.2224,0.11597,0.6616
100788,0.1777,0.1586,0.6636
100789,0.2333,0.0722,0.6943
100790,0.2405,0.1392,0.62
100791,0.2437,0.1516,0.605
100792,0.25,0.1777,0.5723
100793,0.2505,0.134,0.6157
100794,0.1973,0.2139,0.589
100795,0.211,0.15,0.6387
100796,0.2737,0.1232,0.603
100797,0.2311,0.1912,0.5776
100798,0.2573,0.1342,0.6084
100799,0.2208,0.1671,0.612
100800,0.2612,0.1389,0.6
100801,0.2568,0.1372,0.606
100802,0.2269,0.1492,0.624
100803,0.2444,0.1833,0.5723
100804,0.245,0.11945,0.6357
100805,0.263,0.1136,0.6235
100806,0.2815,0.169,0.55
100807,0.2463,0.1389,0.6147
100808,0.2281,0.141,0.631
100809,0.2952,0.10156,0.603
100810,0.2795,0.088,0.6323
100811,0.2761,0.0897,0.6343
100812,0.2903,0.09924,0.6104
100813,0.2986,0.07825,0.623
100814,0.2905,0.1,0.6094
100815,0.311,0.1173,0.572
100816,0.2837,0.1365,0.58
100817,0.2834,0.1296,0.587
100818,0.2852,0.1407,0.574
100819,0.294,0.0827,0.6235
100820,0.1888,0.1888,0.622
100821,0.2913,0.1354,0.573
100822,0.2778,0.1417,0.5806
100823,0.2333,0.1111,0.656
100824,0.2278,0.125,0.6475
100825,0.3467,0.11957,0.5337
100826,0.288,0.0911,0.6206
100827,0.252,0.1407,0.6074
100828,0.3071,0.09515,0.5977
100829,0.2222,0.1222,0.656
100830,0.2742,0.1185,0.6074
100831,0.2834,0.11664,0.6
100832,0.2778,0.1407,0.5815
100833,0.316,0.05634,0.628
100834,0.2944,0.0858,0.6196
100835,0.3223,0.05063,0.627
100836,0.3142,0.0725,0.6133
100837,0.25,0.1222,0.628
100838,0.303,0.095,0.602
100839,0.273,0.1235,0.6035
100840,0.2976,0.1153,0.5874
100841,0.2056,0.1666,0.628
100842,0.268,0.092,0.64
100843,0.3147,0.07965,0.6055
100844,0.2778,0.1389,0.5835
100845,0.2993,0.07697,0.624
100846,0.2583,0.12317,0.6187
100847,0.2524,0.1365,0.6113
100848,0.2593,0.1482,0.593
100849,0.3223,0.11584,0.562
100850,0.2888,0.10254,0.6084
100851,0.2852,0.08795,0.627
100852,0.2573,0.1482,0.594
100853,0.3032,0.10114,0.5957
100854,0.2556,0.1389,0.6055
100855,0.1666,0.1666,0.6665
100856,0.2834,0.11945,0.597
100857,0.268,0.1174,0.6147
