T,C,D,L
64,0.06665,0.02222,0.911
65,0.004166,0.02222,0.9736
66,0.007626,0.01329,0.979
67,0.006943,0.01598,0.977
68,0.02222,0.04074,0.937
69,0.2222,0.03333,0.7446
70,0.03555,0.0489,0.9155
71,,0.03418,0.966
72,0.03705,0.04074,0.9224
73,0.00622,0.005333,0.9883
74,0.003704,,0.996
75,0.01111,0.02353,0.9653
76,0.00988,0.0284,0.962
77,0.004303,0.014694,0.981
78,0.003704,0.001852,0.9946
79,0.05554,0.03333,0.911
80,,0.03333,0.967
81,0.00247,0.01173,0.986
82,0.02222,0.04443,0.933
83,0.05554,0.02222,0.9224
84,0.02222,0.06665,0.911
85,0.07086,0.00972,0.9194
86,0.0655,0.01302,0.9214
87,0.02592,0.03333,0.941
88,0.08887,0.025,0.886
89,0.0611,0.01666,0.9224
90,0.006348,0.03333,0.9604
91,0.05554,0.01111,0.933
92,0.006172,0.01173,0.982
93,,0.00476,0.995
94,0.006836,0.003418,0.9897
95,0.05396,0.00952,0.9365
96,0.00202,0.02324,0.9746
97,0.04187,0.0453,0.9126
98,0.01111,0.0029,0.986
99,0.03333,,0.967
100,0.005554,0.02777,0.967
101,0.04166,0.00833,0.95
102,0.01111,0.01111,0.9775
103,0.01212,0.00101,0.987
104,0.001587,0.0007935,0.9976
105,0.000601,0.0003004,0.999
106,0.1555,0.02222,0.8223
107,0.001932,0.0338,0.9644
108,0.00476,0.001587,0.9937
109,0.01717,0.00202,0.981
110,0.01482,,0.9854
111,,,1.0
112,0.00833,0.002777,0.989
113,0.02037,0.001852,0.9775
114,0.1,0.02222,0.878
115,0.1333,0.03333,0.8335
116,0.04016,0.001709,0.958
117,0.003704,,0.996
118,0.00404,0.001515,0.9946
119,0.00196,0.0013075,0.9966
120,,0.001852,0.998
121,,0.01111,0.989
122,0.02222,0.02222,0.9556
123,0.00833,,0.9917
124,0.006348,,0.9937
125,0.003448,0.001149,0.9956
126,,,1.0
127,0.05554,0.003704,0.941
128,0.01313,0.02525,0.9614
129,0.002222,0.02112,0.9766
130,0.005554,0.002222,0.992
131,0.02592,,0.974
132,0.07776,0.01111,0.911
133,0.004444,0.01111,0.9844
134,0.02,0.00889,0.971
135,0.010185,,0.9897
136,0.00769,0.0008545,0.991
137,0.02777,,0.972
138,,,1.0
139,0.00833,0.001852,0.9897
140,,,1.0
141,0.00679,0.001235,0.992
142,0.03333,0.003704,0.963
143,0.00303,,0.997
144,0.00389,,0.996
145,0.013885,0.01111,0.975
146,0.01111,0.004444,0.9844
147,0.005,,0.995
148,,0.003174,0.9966
149,0.04074,0.01111,0.948
150,0.002222,0.002222,0.9956
151,0.03888,0.005554,0.9556
152,,0.01111,0.989
153,0.02888,0.01778,0.953
154,0.01482,0.001852,0.9834
155,0.005554,0.001667,0.9927
156,0.03333,0.001235,0.9653
157,0.03333,0.001852,0.965
158,0.00606,0.00202,0.9917
159,0.00476,0.001587,0.9937
160,0.01367,0.001709,0.9844
161,0.005554,,0.9946
162,0.00889,0.004444,0.987
163,0.003418,,0.9966
164,0.01444,0.004444,0.981
165,0.001111,0.003334,0.9956
166,0.003174,0.0007935,0.996
167,0.0374,0.0005846,0.962
168,0.11664,,0.8833
169,0.008545,0.001709,0.9897
170,0.00847,0.001059,0.99
171,0.05554,,0.9443
172,0.02374,0.000505,0.9756
173,,,1.0
174,0.01358,0.00247,0.984
175,0.04166,0.00833,0.95
176,0.00741,0.01111,0.9814
177,0.01111,0.002777,0.9863
178,0.005924,,0.994
179,0.02592,0.01852,0.9556
180,0.03333,0.03333,0.933
181,0.02963,0.02592,0.9443
182,0.03055,0.01944,0.95
183,0.03958,0.002777,0.9575
184,0.01904,0.006348,0.9746
185,0.03796,,0.962
186,0.003471,0.0006943,0.9956
187,0.00833,0.002777,0.989
188,0.001587,,0.9985
189,0.05554,,0.9443
190,0.006535,0.0006537,0.9927
191,0.02222,0.013885,0.964
192,0.009094,0.00101,0.9897
193,0.01111,0.005554,0.9834
194,0.00889,0.002222,0.989
195,0.03284,,0.9673
196,0.005554,0.002777,0.9917
197,,,1.0
198,0.02222,0.01111,0.967
199,,0.001235,0.9985
200,0.005554,,0.9946
201,0.002777,0.0007935,0.9966
202,0.06665,0.01666,0.9165
203,0.00889,0.004444,0.987
204,0.01782,0.000517,0.9814
205,0.04443,0.02222,0.933
206,0.004272,0.002563,0.993
207,0.00877,0.001755,0.9893
208,0.025,0.00833,0.967
209,0.0094,0.002563,0.988
210,0.0698,0.006348,0.924
211,0.02936,0.00476,0.966
212,0.0486,0.005554,0.946
213,0.05396,0.003174,0.943
214,0.211,0.01111,0.778
215,0.08887,0.005554,0.906
216,0.0406,0.0008545,0.9585
217,0.06665,0.01111,0.9224
218,0.04443,,0.9556
219,0.07776,0.00741,0.915
220,0.02222,0.002777,0.975
221,,0.000926,0.999
222,0.02222,0.01111,0.967
223,0.03534,0.00202,0.9624
224,0.0478,0.01111,0.941
225,0.1051,0.00769,0.887
226,0.1313,0.00606,0.863
227,0.2222,0.01666,0.761
228,0.2,0.0352,0.7646
229,0.1963,0.0352,0.7686
230,0.2319,0.0227,0.7456
231,0.271,0.01624,0.713
232,0.2993,0.01482,0.686
233,0.3896,0.04053,0.57
234,0.4084,0.0361,0.5557
235,0.4163,0.04443,0.5396
236,0.408,0.09344,0.4988
237,0.525,0.0661,0.409
238,0.485,0.113,0.4019
239,0.5967,0.1063,0.2969
240,0.6333,0.1396,0.2269
241,0.653,0.1583,0.1888
242,0.6445,0.1371,0.2185
243,0.6123,0.1737,0.2141
244,0.5786,0.1832,0.2384
245,0.5938,0.1888,0.2177
246,0.6313,0.213,0.1555
247,0.6367,0.221,0.1423
248,0.589,0.2444,0.1666
249,0.5815,0.2444,0.1741
250,0.5957,0.2612,0.1433
251,0.525,0.325,0.1503
252,0.5894,0.286,0.12476
253,0.541,0.2827,0.1761
254,0.5234,0.2979,0.1788
255,0.5254,0.3254,0.149
256,0.501,0.3296,0.1694
257,0.7554,0.1222,0.1222
258,0.511,0.2666,0.2222
259,0.6,0.237,0.163
260,0.502,0.2944,0.2037
261,0.4849,0.3342,0.1808
262,0.5186,0.313,0.1686
263,0.4822,0.3066,0.211
264,0.4592,0.3555,0.1852
265,0.5225,0.2815,0.1963
266,0.7,0.1555,0.1444
267,0.4705,0.3,0.2296
268,0.4595,0.3135,0.2269
269,0.473,0.2874,0.2396
270,0.4443,0.3555,0.2
271,0.4456,0.324,0.2305
272,0.6665,0.1555,0.1777
273,0.4097,0.3374,0.2527
274,0.5063,0.2952,0.1987
275,0.441,0.311,0.248
276,0.4973,0.3362,0.1666
277,0.4214,0.3362,0.2426
278,0.4792,0.3237,0.1968
279,0.5054,0.3555,0.1389
280,0.4592,0.3296,0.211
281,0.4705,0.347,0.1827
282,0.443,0.2883,0.2686
283,0.4402,0.3083,0.2515
284,0.4163,0.3171,0.2666
285,0.4185,0.2773,0.3044
286,0.4333,0.262,0.3047
287,0.4307,0.3083,0.2612
288,0.5225,0.2778,0.2
289,0.4888,0.2666,0.2444
290,0.409,0.302,0.2888
291,0.5225,0.2222,0.2556
292,0.4443,0.311,0.2444
293,0.453,0.3027,0.2444
294,0.4321,0.214,0.3538
295,0.4849,0.204,0.311
296,0.42,0.3022,0.2778
297,0.8223,0.04443,0.1333
298,0.4424,0.19,0.3677
299,0.442,0.2167,0.3413
300,0.4307,0.2666,0.3027
301,0.4443,0.237,0.3186
302,0.4133,0.2734,0.3132
303,0.5146,0.1963,0.2888
304,0.422,0.3167,0.2612
305,0.4333,0.286,0.2808
306,0.4556,0.3,0.2444
307,0.4033,0.2769,0.3198
308,0.4177,0.3245,0.2578
309,0.3945,0.3555,0.25
310,0.4,0.3186,0.2815
311,0.3977,0.3157,0.2866
312,0.4033,0.3281,0.2683
313,0.428,0.281,0.291
314,0.35,0.35,0.3
315,0.3667,0.3555,0.2778
316,0.3567,0.391,0.2522
317,0.2788,0.3936,0.3276
318,0.3777,0.1888,0.4333
319,0.2333,0.4155,0.351
320,0.2474,0.4324,0.3203
321,0.1816,0.4587,0.3594
322,0.1614,0.4387,0.4
323,0.1936,0.4062,0.4
324,0.1666,0.3555,0.4778
325,0.11554,0.4333,0.4512
326,0.1292,0.4539,0.417
327,0.196,0.4236,0.3804
328,0.1615,0.4597,0.3787
329,0.2222,0.1777,0.6
330,0.1741,0.426,0.4
331,0.1268,0.443,0.4302
332,0.1945,0.4128,0.3926
333,0.1676,0.4622,0.3704
334,0.3333,0.2333,0.4333
335,0.10425,0.4692,0.4265
336,0.165,0.4253,0.4094
337,0.1131,0.4622,0.4248
338,0.1256,0.4329,0.4417
339,0.1602,0.4326,0.4072
340,0.10187,0.4778,0.4204
341,0.1611,0.4443,0.3945
342,0.11426,0.4524,0.4333
343,0.1486,0.439,0.4126
344,0.0833,0.4556,0.4612
345,0.1611,0.4055,0.4333
346,0.123,0.4658,0.4111
347,0.1121,0.4485,0.4395
348,0.05927,0.4482,0.4927
349,0.2556,0.2222,0.5225
350,0.1055,0.4436,0.451
351,0.1263,0.4402,0.4333
352,0.07776,0.4612,0.4612
353,0.0926,0.4648,0.4426
354,0.08887,0.451,0.4602
355,0.0963,0.4412,0.4626
356,0.09375,0.4377,0.4685
357,0.0722,0.4722,0.4556
358,0.1139,0.4111,0.475
359,0.06824,0.4475,0.4841
360,0.0944,0.4521,0.4534
361,0.0829,0.4675,0.4495
362,0.08307,0.4539,0.463
363,0.0963,0.4443,0.4592
364,0.0795,0.4521,0.4685
365,0.0956,0.449,0.4556
366,0.07776,0.4634,0.4587
367,0.0852,0.4556,0.4592
368,0.08057,0.4634,0.456
369,0.126,0.4038,0.4705
370,0.0648,0.4546,0.4805
371,0.06323,0.4683,0.4685
372,0.08093,0.471,0.4482
373,0.1037,0.4148,0.4814
374,0.1222,0.45,0.4277
375,0.0788,0.4546,0.4666
376,0.05554,0.1888,0.7554
377,0.05453,0.4646,0.4807
378,0.1283,0.4495,0.422
379,0.0861,0.4575,0.4565
380,0.1111,0.3945,0.4944
381,0.0944,0.45,0.4556
382,0.1055,0.422,0.4722
383,0.08704,0.4648,0.4482
384,0.1101,0.4292,0.4607
385,0.10443,0.4407,0.455
386,0.08704,0.4722,0.4407
387,0.12036,0.4556,0.424
388,0.1185,0.4482,0.4333
389,0.1543,0.4272,0.4185
390,0.1555,0.3,0.5444
391,0.06665,0.486,0.4473
392,0.11664,0.4277,0.4556
393,0.1157,0.4927,0.3916
394,0.04666,0.4888,0.4644
395,0.0833,0.4834,0.4333
396,0.06665,0.3,0.6333
397,0.0873,0.4524,0.4602
398,0.1222,0.452,0.426
399,0.06555,0.4778,0.4568
400,0.1222,0.3555,0.5225
401,0.1222,0.511,0.3667
402,0.05927,0.5146,0.426
403,0.0764,0.5015,0.422
404,0.08887,0.5044,0.407
405,0.0648,0.4778,0.4575
406,0.10693,0.4514,0.4417
407,0.06665,0.437,0.4963
408,0.0689,0.4866,0.4443
409,0.1407,0.4685,0.3906
410,0.07776,0.4792,0.443
411,0.09515,0.445,0.4597
412,0.09204,0.4888,0.419
413,0.0906,0.494,0.4153
414,0.07446,0.4888,0.4368
415,0.1,0.449,0.4512
416,0.08685,0.511,0.402
417,0.075,0.4583,0.4666
418,0.0657,0.491,0.4434
419,0.101,0.4504,0.4485
420,0.09534,0.4182,0.4866
421,0.0651,0.4607,0.474
422,0.05554,0.4866,0.4578
423,0.08026,0.4717,0.4482
424,0.1111,0.3333,0.5557
425,0.08093,0.473,0.446
426,0.04443,0.3667,0.589
427,0.075,0.4473,0.4778
428,0.0641,0.4631,0.4727
429,0.06445,0.479,0.4568
430,0.0852,0.4612,0.4536
431,0.05695,0.4834,0.4597
432,0.05554,0.45,0.4944
433,0.10077,0.458,0.4412
434,0.04166,0.4944,0.4639
435,0.05832,0.4695,0.4722
436,0.02698,0.5,0.473
437,0.06665,0.4407,0.4927
438,0.0722,0.5093,0.4185
439,0.1127,0.4624,0.4248
440,0.06494,0.47,0.4648
441,0.0917,0.4556,0.453
442,0.0742,0.4766,0.4492
443,0.063,0.474,0.463
444,0.0463,0.498,0.4556
445,0.0719,0.4778,0.4502
446,0.08234,0.537,0.3809
447,0.09863,0.503,0.3987
448,0.05316,0.5244,0.422
449,0.1025,0.516,0.3816
450,0.0741,0.4963,0.4297
451,0.0468,0.538,0.415
452,0.05927,0.4927,0.4482
453,0.03665,0.525,0.4385
454,0.03333,0.2556,0.711
455,0.025,0.4695,0.5054
456,0.0627,0.504,0.4333
457,0.04443,0.4778,0.4778
458,0.06824,0.476,0.4556
459,0.04816,0.4666,0.485
460,0.0627,0.4983,0.439
461,0.0504,0.519,0.4307
462,0.04,0.54,0.42
463,0.04816,0.4907,0.4612
464,0.03778,0.4912,0.4712
465,0.0485,0.4924,0.459
466,0.05435,0.534,0.4114
467,0.04443,0.2444,0.711
468,0.01666,0.561,0.422
469,0.0635,0.4873,0.4492
470,0.06335,0.4888,0.4478
471,0.02963,0.4814,0.4888
472,0.0817,0.4592,0.4592
473,0.0472,0.4666,0.486
474,0.05264,0.509,0.4385
475,0.05304,0.4844,0.4626
476,0.0639,0.5054,0.4307
477,0.0603,0.4507,0.4888
478,0.08057,0.45,0.4695
479,0.0852,0.4297,0.485
480,0.07196,0.504,0.4243
481,0.0988,0.4448,0.4563
482,0.0936,0.4524,0.4539
483,0.1222,0.4639,0.4138
484,0.0861,0.471,0.443
485,0.06665,0.2333,0.7
486,0.02525,0.516,0.4585
487,0.04074,0.4666,0.4927
488,0.0722,0.453,0.475
489,0.07513,0.4556,0.4692
490,0.07806,0.4746,0.4473
491,0.09076,0.4612,0.4482
492,0.065,0.4617,0.4734
493,0.01904,0.5073,0.4736
494,0.0741,0.4666,0.4592
495,0.05972,0.4902,0.45
496,0.1207,0.474,0.405
497,0.10803,0.4636,0.4285
498,0.0722,0.45,0.4778
499,0.07776,0.4644,0.4578
500,0.05713,0.4824,0.4602
501,0.0733,0.4622,0.4644
502,0.07434,0.4631,0.4624
503,0.08887,0.4358,0.4753
504,0.0639,0.486,0.45
505,0.03705,0.485,0.4778
506,0.0658,0.4717,0.4624
507,0.05554,0.4177,0.527
508,0.04443,0.4333,0.5225
509,0.03638,0.4556,0.5083
510,0.05554,0.4507,0.4937
511,0.0238,0.4792,0.4968
512,0.0377,0.456,0.5063
513,0.04898,0.4148,0.536
514,0.03333,0.2,0.7666
515,0.05554,0.3,0.6445
516,0.0237,0.4727,0.504
517,0.02802,0.4666,0.5054
518,0.03174,0.4263,0.542
519,0.05334,0.4246,0.5225
520,0.01111,0.1888,0.8
521,0.0589,0.439,0.5024
522,0.05463,0.44,0.5054
523,0.0611,0.4055,0.533
524,0.0619,0.4175,0.5205
525,0.0648,0.4038,0.5312
526,0.063,0.3816,0.5557
527,0.04166,0.4565,0.502
528,0.05554,0.437,0.5073
529,0.04236,0.4507,0.507
530,0.03015,0.403,0.567
531,0.00833,0.4824,0.5093
532,0.00858,0.4778,0.5137
533,0.04074,0.4297,0.53
534,0.02222,0.445,0.5327
535,0.02777,0.3916,0.5806
536,0.02989,0.4146,0.5557
537,0.02698,0.4104,0.5625
538,0.01704,0.3984,0.5845
539,0.0492,0.3586,0.5923
540,0.03333,0.328,0.6387
541,0.012695,0.3357,0.6514
542,0.04443,0.3274,0.6284
543,0.01498,0.3,0.685
544,0.0256,0.2546,0.7197
545,0.02222,0.2952,0.6826
546,0.02,0.2378,0.742
547,0.00638,0.2119,0.7817
548,0.02222,0.1816,0.7964
549,0.04816,0.1371,0.815
550,0.006878,0.0773,0.916
551,0.02,0.02,0.96
552,0.01852,0.01111,0.97
553,0.002117,0.003174,0.9946
554,0.0722,0.01666,0.911
555,0.0238,0.01428,0.962
556,0.04443,0.04816,0.907
557,0.00145,0.000483,0.998
558,0.00808,0.01313,0.979
559,0.002777,0.001852,0.9956
560,0.01296,0.003704,0.9834
561,0.03888,0.02777,0.933
562,0.01111,0.00952,0.9795
563,0.01482,0.00926,0.976
564,0.005554,0.002777,0.9917
565,0.0944,0.05,0.8555
566,,,1.0
567,0.1666,,0.8335
568,0.12445,0.0689,0.8066
569,0.0611,0.03333,0.906
570,0.02797,0.01648,0.9556
571,,,1.0
572,0.08887,0.05554,0.8555
573,0.00303,0.00303,0.994
574,0.005093,0.002777,0.992
575,0.04074,0.03333,0.926
576,0.00889,0.005554,0.9854
577,0.08887,0.0833,0.8276
578,0.01482,0.003704,0.9814
579,0.01111,0.00719,0.982
580,0.01482,0.00741,0.9775
581,0.015274,0.00833,0.9766
582,0.001533,0.001149,0.9976
583,0.013336,0.01111,0.9756
584,,,1.0
585,0.01666,0.01111,0.972
586,0.02777,0.013885,0.9585
587,0.08887,0.02222,0.8887
588,0.04074,0.00988,0.949
589,0.04514,0.0257,0.929
590,0.03412,0.02063,0.9453
591,0.02275,0.01482,0.9624
592,0.00889,0.005554,0.9854
593,0.06665,0.04166,0.8916
594,0.03055,0.01666,0.9526
595,0.01222,0.00778,0.98
596,0.005554,0.002777,0.9917
597,0.0741,0.05185,0.874
598,0.003704,0.000926,0.9956
599,0.004444,0.002222,0.993
600,0.11664,0.06665,0.817
601,0.006668,0.003704,0.9897
602,0.06665,0.04443,0.8887
603,0.00741,0.00494,0.988
604,0.01482,0.01111,0.974
605,0.04443,0.01666,0.939
606,0.01746,0.01746,0.965
607,0.01605,0.01111,0.9727
608,0.2333,0.02222,0.7446
609,0.1565,0.0849,0.759
610,0.06915,0.04074,0.89
611,0.0365,0.02222,0.9414
612,0.05,0.03055,0.9194
613,0.06,0.02888,0.911
614,0.0741,0.04443,0.8813
615,0.013336,0.01,0.9766
616,0.04443,0.03333,0.9224
617,0.002962,0.0007405,0.996
618,0.06665,0.03888,0.8945
619,0.012695,0.006348,0.981
620,0.00643,0.002924,0.9907
621,0.012695,0.01111,0.976
622,0.00494,0.003704,0.991
623,0.03705,0.01852,0.9443
624,0.02777,0.01482,0.9575
625,0.01964,0.013176,0.9673
626,0.00847,0.00529,0.9863
627,0.05,0.02777,0.9224
628,0.004677,0.002924,0.992
629,0.0741,0.03705,0.8887
630,0.04443,0.02777,0.9277
631,0.0361,0.03055,0.933
632,0.05777,0.02667,0.9155
633,0.01778,0.01111,0.971
634,0.02222,0.01666,0.961
635,0.04443,0.01666,0.939
636,0.006348,0.00476,0.989
637,0.00611,0.005554,0.9883
638,0.006836,0.003418,0.9897
639,0.001587,0.000992,0.9976
640,0.01296,0.01111,0.976
641,0.012695,0.006348,0.981
642,0.0192,0.009094,0.9717
643,0.00598,0.003418,0.9907
644,0.01111,0.00926,0.9795
645,0.08887,0.04074,0.8706
646,0.1,0.063,0.837
647,0.01212,0.009094,0.979
648,0.008644,0.003704,0.988
649,0.02,0.01889,0.961
650,0.03555,0.02,0.9443
651,0.02222,0.01666,0.961
652,0.08887,,0.911
653,0.0453,0.02136,0.933
654,0.03094,0.01666,0.952
655,0.1278,0.0833,0.789
656,0.02963,0.01111,0.9595
657,0.1555,,0.844
658,0.07776,0.05078,0.8716
659,0.04074,0.02408,0.935
660,0.1222,0.0704,0.8076
661,0.02963,0.02098,0.949
662,0.003418,0.003418,0.993
663,0.006172,0.00494,0.989
664,0.01482,0.00926,0.976
665,0.02222,0.01566,0.962
666,0.02777,0.01805,0.954
667,0.01111,0.00972,0.979
668,0.01296,0.00926,0.9775
669,0.02444,0.02,0.9556
670,0.003704,0.002645,0.9937
671,0.008026,0.00494,0.987
672,,,1.0
673,0.04443,0.03705,0.9185
674,0.02592,0.02222,0.9517
675,0.02284,0.001235,0.976
676,0.00808,0.007072,0.985
677,0.00494,0.00288,0.992
678,0.02222,0.01666,0.961
679,0.03705,0.02592,0.937
680,0.005554,0.005554,0.989
681,0.004444,0.002777,0.9927
682,0.005554,0.005554,0.989
683,0.02592,0.01408,0.96
684,0.01111,0.01111,0.9775
685,0.1111,0.0611,0.8276
686,0.00741,0.003704,0.989
687,0.02667,0.01778,0.9556
688,0.00202,0.000505,0.9976
689,0.03333,0.025,0.942
690,0.002962,0.002962,0.994
691,0.02444,0.002222,0.973
692,0.002777,0.001389,0.9956
693,0.01111,0.00505,0.984
694,0.004215,0.002682,0.993
695,0.02667,0.02667,0.947
696,0.02777,0.01666,0.9556
697,0.1777,0.03333,0.789
698,0.10077,0.04407,0.855
699,0.03888,0.02055,0.9404
700,0.0361,0.03333,0.9307
701,0.2222,,0.778
702,0.11945,0.06946,0.811
703,0.02014,0.01598,0.964
704,0.00404,0.01819,0.9775
705,0.004444,0.00889,0.987
706,0.01538,0.010254,0.974
707,0.05185,0.0704,0.878
708,0.01852,0.01111,0.97
709,0.04443,0.02777,0.9277
710,0.003855,0.00204,0.994
711,0.04443,,0.9556
712,0.08704,0.03333,0.8794
713,0.05276,0.01944,0.9277
714,0.01278,0.00778,0.9795
715,0.01852,0.02592,0.9556
716,0.02408,0.01666,0.9595
717,0.005848,0.00351,0.9907
718,0.01111,0.00714,0.982
719,0.00972,0.006943,0.9834
720,0.01111,0.005554,0.9834
721,,,1.0
722,,,1.0
723,0.01913,0.012344,0.9688
724,0.0428,0.01778,0.9395
725,0.05927,0.03705,0.904
726,0.08887,0.01111,0.9
727,0.0833,0.0537,0.863
728,0.04443,0.01944,0.936
729,0.15,0.1055,0.7446
730,0.04443,,0.9556
731,0.04443,0.01453,0.941
732,0.02556,0.01889,0.9556
733,0.001202,0.001202,0.9976
734,0.01976,0.01976,0.9604
735,0.01556,0.006668,0.9775
736,0.02083,0.015274,0.964
737,0.04443,0.02222,0.933
738,0.08887,,0.911
739,0.03845,0.02563,0.936
740,0.00889,0.00778,0.9834
741,0.001169,0.0005846,0.998
742,0.03333,0.01111,0.9556
743,0.04443,0.03111,0.9243
744,0.01863,0.01209,0.969
745,0.01605,0.00741,0.9766
746,0.001468,0.0008388,0.9976
747,0.02667,0.01778,0.9556
748,0.004677,0.002338,0.993
749,0.04443,0.03333,0.9224
750,0.02777,0.01666,0.9556
751,0.02037,0.0176,0.962
752,0.05,0.03333,0.9165
753,0.0611,0.04166,0.8975
754,0.003418,0.002563,0.994
755,0.012695,0.00714,0.98
756,0.04074,0.02592,0.933
757,0.04443,0.02222,0.933
758,0.04443,0.02777,0.9277
759,0.00483,0.01353,0.9814
760,0.211,0.05554,0.7334
761,0.2,0.1111,0.689
762,0.1815,0.0741,0.7446
763,0.063,0.05927,0.878
764,0.007935,0.003174,0.989
765,0.02222,0.013885,0.964
766,0.013336,0.01111,0.9756
767,0.0833,0.0537,0.863
768,0.05777,0.03555,0.9067
769,0.0833,0.05554,0.8613
770,0.012695,0.00952,0.9775
771,0.04074,0.02592,0.933
772,0.03555,0.02444,0.94
773,0.04016,0.01453,0.9453
774,0.0451,0.01765,0.937
775,0.03967,0.02539,0.935
776,0.01111,0.005554,0.9834
777,0.00719,0.004574,0.9883
778,0.02121,0.014145,0.965
779,0.01994,0.012535,0.9673
780,0.05,0.02777,0.9224
781,0.1222,0.07776,0.8
782,0.02222,0.013885,0.964
783,0.002424,0.0016165,0.996
784,0.006348,0.003174,0.99
785,0.0405,0.01254,0.947
786,0.01598,0.01319,0.9707
787,0.02278,0.015,0.9624
788,0.012344,0.00679,0.981
789,0.00247,0.001235,0.996
790,0.01976,0.01111,0.969
791,0.005554,0.005554,0.989
792,0.0376,0.02905,0.933
793,0.04443,0.02112,0.9346
794,0.02444,0.02333,0.952
795,0.06665,0.04166,0.8916
796,0.05927,0.03333,0.907
797,0.02539,0.00952,0.965
798,0.01695,0.01462,0.9683
799,0.005554,0.00486,0.9897
800,0.005333,0.002222,0.9927
801,0.01778,0.01111,0.971
802,0.00833,0.00389,0.988
803,0.03888,0.00972,0.951
804,0.0349,0.00714,0.958
805,0.02667,0.01778,0.9556
806,0.01111,0.00741,0.9814
807,0.2666,,0.7334
808,0.2389,0.1278,0.6333
809,0.012695,0.00873,0.9785
810,,,1.0
811,0.003174,0.0007935,0.996
812,,0.00476,0.995
813,0.1333,,0.8667
814,0.1963,0.1185,0.685
815,0.1222,0.04443,0.8335
816,0.1371,0.0815,0.7812
817,0.1333,0.02222,0.844
818,0.1037,0.0361,0.8604
819,0.422,,0.5776
820,0.3667,0.2,0.4333
821,0.164,0.07947,0.757
822,0.1555,0.1111,0.7334
823,0.002222,0.001111,0.9966
824,0.07776,0.063,0.8594
825,0.04074,0.02592,0.933
826,0.06665,0.05554,0.878
827,0.00833,0.00833,0.9834
828,0.0639,0.04443,0.8916
829,0.003704,0.00247,0.9937
830,0.01482,0.02222,0.963
831,0.1222,0.01111,0.8667
832,0.25,0.1278,0.622
833,0.10333,0.03778,0.859
834,0.05695,0.02916,0.914
835,0.07776,0.03888,0.8833
836,0.0375,0.01875,0.944
837,0.01666,0.01666,0.967
838,0.04285,0.015076,0.942
839,0.05353,0.02425,0.9224
840,0.03,0.01444,0.9556
841,0.04443,0.01666,0.939
842,0.003418,0.001425,0.995
843,0.02222,0.01111,0.967
844,0.02963,0.01482,0.9556
845,0.07776,0.03333,0.8887
846,0.03888,0.02222,0.939
847,0.05276,0.02222,0.925
848,0.01889,0.01278,0.9683
849,0.0094,0.005127,0.9854
850,0.05927,0.01852,0.9224
851,0.01111,0.004444,0.9844
852,0.03555,0.02,0.9443
853,0.1666,0.01111,0.8223
854,0.0815,0.05,0.8687
855,0.03,0.02112,0.9487
856,0.01976,0.01605,0.9644
857,0.01482,0.00741,0.9775
858,0.1333,,0.8667
859,0.2612,0.15,0.589
860,0.07446,0.035,0.8906
861,0.2556,0.04443,0.7
862,0.1091,0.04242,0.8486
863,0.05695,0.0236,0.9194
864,0.03333,0.025,0.942
865,0.08887,,0.911
866,0.02222,0.01482,0.963
867,0.05,0.03333,0.9165
868,0.01805,0.013885,0.9683
