T,C,D,L
100118,0.8335,0.1666,
100119,0.933,0.06665,
100120,0.988,0.012344,
100121,0.9873,0.01263,
100122,0.9927,0.007248,
100123,0.996,0.003832,
100124,0.8335,0.1666,
100125,0.9165,0.0833,
100126,0.994,0.005848,
100127,0.9814,0.01852,
100128,0.972,0.02777,
100129,0.9897,0.010414,
100130,0.988,0.012344,
100131,0.997,0.00303,
100132,0.9917,0.00833,
100133,0.9307,0.06946,
100134,0.993,0.006943,
100135,0.9443,0.05554,
100136,0.9165,0.0833,
100137,0.9775,0.02222,
100138,0.9966,0.003584,
100139,0.9854,0.01482,
100140,0.9165,0.0833,
100141,0.9443,0.05554,
100142,0.972,0.02777,
100143,0.9854,0.01462,
100144,0.9956,0.004272,
100145,0.926,0.0741,
100146,0.8887,0.1111,
100147,0.8555,0.1444,
100148,0.9443,0.05554,
100149,0.951,0.0486,
100150,0.9443,0.05554,
100151,0.926,0.0741,
100152,0.99,0.0098,
100153,0.9917,0.00833,
100154,0.9824,0.01755,
100155,0.969,0.03087,
100156,0.984,0.01587,
100157,0.972,0.02777,
100158,0.989,0.01111,
100159,0.984,0.01634,
100160,0.963,0.03705,
100161,0.969,0.03087,
100162,0.9443,0.05554,
100163,0.907,0.0926,
100164,0.972,0.02777,
100165,0.9775,0.02222,
100166,0.952,0.0476,
100167,0.986,0.014145,
100168,0.9863,0.013885,
100169,0.9443,0.05554,
100170,0.984,0.01587,
100171,0.9585,0.04166,
100172,0.9893,0.01068,
100173,0.963,0.03705,
100174,0.98,0.0202,
100175,0.9927,0.007168,
100176,0.9814,0.01852,
100177,0.993,0.006775,
100178,0.972,0.02777,
100179,0.963,0.03705,
100180,0.778,0.2222,
100181,0.8555,0.1444,
100182,0.988,0.012344,
100183,0.8335,0.1555,0.01111
100184,0.8354,0.1644,
100185,0.9756,0.02419,
100186,0.8613,0.1389,
100187,0.969,0.03087,
100188,0.9873,0.01282,
100189,0.9814,0.01852,
100190,0.963,0.03705,
100191,0.9165,0.0833,
100192,0.9893,0.01068,
100193,0.98,0.0202,
100194,0.992,0.007935,
100195,0.983,0.01709,
100196,0.722,0.2666,0.01111
100197,0.6445,0.3445,0.01111
100198,0.683,0.3167,
100199,0.8887,0.1111,
100200,0.9644,0.0357,
100201,0.972,0.02777,
100202,0.967,0.03333,
100203,0.9536,0.0463,
100204,0.98,0.0202,
100205,0.8887,0.1111,
100206,0.65,0.35,
100207,0.778,0.2222,
100208,0.968,0.03217,
100209,0.9907,0.00926,
100210,0.9844,0.015434,
100211,0.98,0.01984,
100212,1.0,,
100213,0.9683,0.03174,
100214,0.8335,0.1666,
100215,0.9795,0.02074,
100216,0.9443,0.05554,
100217,0.9443,0.05554,
100218,0.9917,0.00817,
100219,0.9883,0.0119,
100220,0.9307,0.06946,
100221,0.9165,0.0833,
100222,0.778,0.2222,
100223,0.981,0.01904,
100224,0.8335,0.1666,
100225,0.9126,0.0847,0.002777
100226,0.9683,0.03174,
100227,0.976,0.0238,
100228,0.989,0.01111,
100229,0.9897,0.010414,
100230,0.9946,0.005554,
100231,0.9443,0.05554,
100232,0.9556,0.04443,
100233,0.9873,0.01282,
100234,0.9937,0.006535,
100235,0.9946,0.00529,
100236,0.9863,0.013885,
100237,0.9985,0.001292,
100238,0.9966,0.003174,
100239,0.9443,0.05554,
100240,0.975,0.02469,
100241,0.9746,0.02525,
100242,0.967,0.03333,
100243,0.656,0.3445,
100244,0.7686,0.2167,0.01482
100245,0.9204,0.07935,
100246,0.9814,0.01852,
100247,0.9443,0.05554,
100248,0.9683,0.03174,
100249,0.9604,0.03952,
100250,0.9165,0.0833,
100251,0.9604,0.03967,
100252,0.9697,0.0303,
100253,0.9443,0.05554,
100254,0.8887,0.1111,
100255,0.8887,0.1111,
100256,0.8335,0.1666,
100257,0.918,0.082,
100258,0.6113,0.389,
100259,0.817,0.1833,
100260,0.8335,0.1666,
100261,0.9785,0.02136,
100262,0.9585,0.04166,
100263,0.972,0.02777,
100264,0.9834,0.01666,
100265,0.9443,0.05554,
100266,0.963,0.03705,
100267,0.988,0.012344,
100268,0.9443,0.05554,
100269,0.992,0.007935,
100270,0.9897,0.010284,
100271,0.984,0.01634,
100272,0.962,0.0381,
100273,0.9775,0.02222,
100274,0.926,0.0741,
100275,0.926,0.0741,
100276,0.9165,0.0833,
100277,0.9946,0.005207,
100278,0.907,0.0926,
100279,0.995,0.00483,
100280,0.9307,0.06946,
100281,0.972,0.02777,
100282,0.9443,0.05554,
100283,0.9883,0.0119,
100284,0.989,0.01111,
100285,0.9883,0.011696,
100286,0.972,0.02777,
100287,0.967,0.03333,
100288,0.9795,0.02051,
100289,0.8706,0.1296,
100290,0.9814,0.01852,
100291,0.8887,0.1111,
100292,0.9824,0.01741,
100293,0.6665,0.3333,
100294,0.9062,0.0939,
100295,0.9165,0.0833,
100296,0.9307,0.06946,
100297,0.9854,0.01462,
100298,0.952,0.0476,
100299,0.9585,0.04166,
100300,0.9946,0.00529,
100301,0.989,0.01111,
100302,0.977,0.02315,
100303,0.969,0.03087,
100304,0.967,0.03333,
100305,0.9683,0.03174,
100306,0.989,0.01111,
100307,0.9165,0.0833,
100308,0.9443,0.05554,
100309,0.996,0.004116,
100310,0.9683,0.03174,
100311,0.9785,0.02136,
100312,0.9443,0.05554,
100313,0.989,0.01111,
100314,0.9683,0.03174,
100315,0.972,0.02777,
100316,0.907,0.0926,
100317,0.972,0.02777,
100318,0.975,0.02469,
100319,0.999,0.001134,
100320,0.9976,0.002415,
100321,0.9536,0.0463,
100322,0.926,0.0741,
100323,0.8335,0.1666,
100324,0.9575,0.04236,
100325,0.9443,0.05554,
100326,0.9746,0.02525,
100327,0.9585,0.04166,
100328,0.983,0.01709,
100329,0.9897,0.010414,
100330,0.9775,0.02222,
100331,0.778,0.2222,
100332,0.9346,0.0657,
100333,0.989,0.01111,
100334,0.992,0.007935,
100335,1.0,,
100336,0.977,0.02315,
100337,0.9683,0.03174,
100338,0.9946,0.005554,
100339,0.9775,0.02222,
100340,0.9443,0.05554,
100341,0.933,0.06665,
100342,0.995,0.00494,
100343,0.984,0.01634,
100344,0.988,0.01208,
100345,0.9976,0.002563,
100346,0.967,0.03333,
100347,0.9814,0.01852,
100348,0.9585,0.04166,
100349,0.9966,0.003546,
100350,0.9556,0.04443,
100351,0.8887,0.1111,
100352,0.9165,0.0833,
100353,0.778,0.2222,
100354,0.9663,0.0339,
100355,0.9854,0.01482,
100356,0.9775,0.02222,
100357,0.972,0.02777,
100358,0.9897,0.0101,
100359,0.963,0.03705,
100360,0.9873,0.01282,
100361,0.9775,0.02222,
100362,0.722,0.2778,
100363,0.976,0.02408,
100364,0.984,0.01634,
100365,0.9585,0.04166,
100366,0.987,0.01323,
100367,0.9976,0.002584,
100368,0.9604,0.03967,
100369,0.8887,0.1111,
100370,0.9937,0.006535,
100371,0.9814,0.01852,
100372,0.991,0.00896,
100373,0.9893,0.01058,
100374,0.989,0.01111,
100375,0.8887,0.1111,
100376,0.9854,0.0145,
100377,0.9604,0.03967,
100378,0.976,0.0237,
100379,0.984,0.01587,
100380,0.778,0.2222,
100381,0.96,0.03888,0.001235
100382,0.974,0.02563,
100383,0.907,0.0926,
100384,0.963,0.03705,
100385,0.954,0.04602,
100386,0.9536,0.0463,
100387,0.9443,0.05554,
100388,0.991,0.008545,
100389,0.8613,0.1389,
100390,0.972,0.02777,
100391,0.9814,0.01852,
100392,0.9907,0.00926,
100393,0.722,0.2778,
100394,0.9746,0.02376,0.001852
100395,0.9814,0.01852,
100396,0.993,0.006943,
100397,0.8613,0.1389,
100398,0.8223,0.1777,
100399,0.778,0.2222,
100400,0.5723,0.4277,
100401,0.9814,0.01852,
100402,0.926,0.0741,
100403,0.8613,0.1389,
100404,0.972,0.02777,
100405,0.963,0.03705,
100406,0.9937,0.006172,
100407,0.983,0.01709,
100408,0.9165,0.0833,
100409,0.9556,0.04443,
100410,0.926,0.0741,
100411,0.9814,0.01852,
100412,0.9863,0.013885,
100413,0.979,0.02083,
100414,0.9927,0.007168,
100415,0.778,0.2222,
100416,0.8813,0.1185,
100417,0.9443,0.05554,
100418,0.8887,0.1111,
100419,0.972,0.02777,
100420,0.933,0.06665,
100421,0.8887,0.1111,
100422,0.8584,0.1417,
100423,0.972,0.02777,
100424,0.9824,0.01736,
100425,0.9863,0.013885,
100426,0.991,0.00889,
100427,0.993,0.006943,
100428,0.9775,0.02222,
100429,0.9604,0.03967,
100430,0.9976,0.002415,
100431,0.9907,0.00926,
100432,0.9937,0.006535,
100433,0.983,0.01709,
100434,0.9443,0.05554,
100435,0.972,0.02777,
100436,0.979,0.02083,
100437,0.778,0.2222,
100438,0.737,0.263,
100439,0.903,0.0972,
100440,0.711,0.2778,0.01111
100441,0.7827,0.2051,0.01196
100442,0.9517,0.0452,0.002962
100443,0.992,0.007664,
100444,0.8887,0.1111,
100445,0.988,0.012344,
100446,0.9683,0.03174,
100447,0.9883,0.011696,
100448,0.9814,0.01852,
100449,0.8335,0.1666,
100450,0.6777,0.311,0.01111
100451,0.964,0.03595,
100452,0.9824,0.01736,
100453,0.9556,0.04443,
100454,0.967,0.03333,
100455,0.994,0.00575,
100456,0.9785,0.02136,
100457,0.9893,0.01074,
100458,0.8335,0.1666,
100459,0.9785,0.02136,
100460,0.926,0.0741,
100461,0.9443,0.05554,
100462,0.993,0.006733,
100463,0.8706,0.1296,
100464,0.9556,0.04443,
100465,0.979,0.02083,
100466,0.8613,0.1389,
100467,0.991,0.00889,
100468,0.967,0.03333,
100469,0.99,0.00991,
100470,0.963,0.03705,
100471,0.9653,0.03473,
100472,0.963,0.03705,
100473,0.997,0.002731,
100474,0.8613,0.1389,
100475,0.9927,0.007507,
100476,0.9956,0.004272,
100477,0.9907,0.00926,
100478,0.9937,0.006172,
100479,0.996,0.003832,
100480,0.9863,0.013885,
100481,0.99,0.0098,
100482,0.722,0.2778,
100483,0.98,0.02017,
100484,0.9443,0.05554,
100485,0.9976,0.002222,
100486,0.983,0.01709,
100487,0.992,0.007935,
100488,0.8887,0.1111,
100489,0.987,0.01307,
100490,0.9873,0.01282,
100491,0.9917,0.00833,
100492,0.8887,0.1111,
100493,0.778,0.2222,
100494,0.8584,0.1417,
100495,0.933,0.06665,
100496,0.974,0.02563,
100497,0.8335,0.1666,
100498,0.9775,0.02222,
100499,0.9985,0.0017,
100500,0.984,0.01587,
100501,0.907,0.0926,
100502,0.9814,0.01852,
100503,0.962,0.0381,
100504,0.9526,0.0472,
100505,0.778,0.2222,
100506,0.947,0.05298,
100507,0.9844,0.015434,
100508,0.977,0.02315,
100509,0.9165,0.0833,
100510,0.9556,0.04443,
100511,0.9956,0.004192,
100512,0.962,0.0381,
100513,0.9956,0.004505,
100514,0.98,0.0202,
100515,0.998,0.001916,
100516,0.989,0.01111,
100517,0.9863,0.013885,
100518,0.992,0.007935,
100519,0.977,0.02315,
100520,0.972,0.02777,
100521,0.993,0.006668,
100522,0.9775,0.02222,
100523,0.9443,0.05554,
100524,0.9883,0.0119,
100525,0.9966,0.003624,
100526,0.9775,0.02222,
100527,0.952,0.0476,
100528,0.985,0.01515,
100529,0.969,0.03087,
100530,0.778,0.2222,
100531,0.9854,0.01444,
100532,0.967,0.03333,
100533,0.983,0.01729,
100534,0.9307,0.06946,
100535,0.9443,0.05554,
100536,0.9937,0.006172,
100537,0.992,0.007935,
100538,0.778,0.2222,
100539,0.906,0.0926,0.001852
100540,0.9746,0.02519,
100541,0.976,0.0238,
100542,0.9683,0.03174,
100543,0.9917,0.00833,
100544,0.9814,0.01852,
100545,0.977,0.02315,
100546,0.9746,0.02525,
100547,0.8887,0.1111,
100548,0.8555,0.1444,
100549,0.8335,0.1666,
100550,0.7964,0.1963,0.00741
100551,0.8184,0.1815,
100552,0.9536,0.0463,
100553,0.907,0.0926,
100554,0.997,0.003086,
100555,0.972,0.02777,
100556,0.9907,0.00926,
100557,0.988,0.01208,
100558,0.907,0.0926,
100559,0.778,0.2222,
100560,0.763,0.237,
100561,0.8813,0.1185,
100562,0.972,0.02777,
100563,0.8887,0.1111,
100564,0.778,0.2222,
100565,0.7593,0.2407,
100566,0.9443,0.05554,
100567,0.967,0.03333,
100568,0.8335,0.1666,
100569,0.9683,0.03174,
100570,0.9897,0.0101,
100571,0.972,0.02777,
100572,0.9917,0.00817,
100573,0.9683,0.03174,
100574,0.993,0.006668,
100575,0.9775,0.02222,
100576,0.975,0.02469,
100577,0.8887,0.1111,
100578,0.907,0.0926,
100579,0.9863,0.013885,
100580,0.977,0.02315,
100581,0.9814,0.01852,
100582,0.984,0.01587,
100583,0.9897,0.010414,
100584,0.9165,0.0833,
100585,0.99,0.0098,
100586,0.98,0.01984,
100587,0.926,0.0741,
100588,0.9946,0.005207,
100589,0.8887,0.1111,
100590,0.8887,0.1111,
100591,0.969,0.03055,
100592,0.8813,0.1185,
100593,0.9287,0.0711,
100594,0.8887,0.1111,
100595,0.98,0.0202,
100596,0.9775,0.02222,
100597,0.8335,0.1666,
100598,0.9707,0.02924,
100599,1.0,,
100600,0.9746,0.02525,
100601,0.963,0.03705,
100602,0.9814,0.01852,
100603,0.9775,0.02222,
100604,1.0,,
100605,0.8887,0.1111,
100606,0.99,0.0098,
100607,0.972,0.02777,
100608,0.991,0.00877,
100609,0.9863,0.013885,
100610,1.0,,
100611,0.9814,0.01852,
100612,0.9443,0.05554,
100613,0.9966,0.003334,
100614,0.997,0.002924,
100615,0.992,0.007935,
100616,0.9917,0.00813,
100617,0.967,0.03333,
100618,0.9683,0.03174,
100619,0.9443,0.05554,
100620,0.967,0.03333,
100621,0.9897,0.0101,
100622,0.9556,0.04443,
100623,0.9443,0.05554,
100624,0.972,0.02777,
100625,0.9883,0.0119,
100626,0.8613,0.1389,
100627,0.985,0.01515,
100628,0.927,0.0733,
100629,0.961,0.03888,
100630,0.984,0.01587,
100631,0.972,0.02777,
100632,0.99,0.00966,
100633,0.9814,0.01852,
100634,0.952,0.0476,
100635,0.9443,0.05554,
100636,0.9775,0.02222,
100637,0.9536,0.0463,
100638,0.9956,0.00463,
100639,0.811,0.1888,
100640,0.9937,0.006195,
100641,0.976,0.0238,
100642,0.979,0.02083,
100643,0.9443,0.05554,
100644,0.926,0.0741,
100645,0.9946,0.005554,
100646,0.9893,0.01058,
100647,0.9556,0.04443,
100648,0.967,0.03333,
100649,0.985,0.01515,
100650,0.9863,0.013885,
100651,0.977,0.02315,
100652,1.0,,
100653,0.984,0.01634,
100654,0.6113,0.3777,0.01111
100655,0.7744,0.2142,0.01156
100656,0.9224,0.07776,
100657,0.974,0.02592,
100658,0.976,0.02393,
100659,0.9307,0.06946,
100660,0.9897,0.010254,
100661,0.9937,0.006535,
100662,0.9814,0.01852,
100663,0.872,0.1278,
100664,0.99,0.00997,
100665,0.778,0.2222,
100666,0.9766,0.02255,0.0006733
100667,0.9443,0.05554,
100668,0.995,0.0049,
100669,0.957,0.0432,
100670,1.0,,
100671,0.993,0.006943,
100672,0.979,0.02083,
100673,0.972,0.02777,
100674,0.9604,0.03967,
100675,0.9937,0.006172,
100676,0.9653,0.03473,
100677,0.9854,0.01482,
100678,0.963,0.03705,
100679,0.9653,0.03473,
100680,0.907,0.0926,
100681,0.8613,0.1389,
100682,0.9873,0.01282,
100683,0.9814,0.01852,
100684,0.8887,0.1111,
100685,0.8335,0.1666,
100686,0.911,0.08887,
100687,0.967,0.03333,
100688,0.852,0.1482,
100689,0.993,0.006943,
100690,0.9443,0.05554,
100691,0.9775,0.02222,
100692,0.972,0.02777,
100693,0.935,0.0648,
100694,0.985,0.01515,
100695,0.778,0.211,0.01111
100696,0.8,0.1888,0.01111
100697,0.9937,0.00641,
100698,0.994,0.00595,
100699,0.9814,0.01852,
100700,0.8887,0.1111,
100701,0.984,0.01634,
100702,0.9854,0.01482,
100703,0.9443,0.05554,
100704,0.8335,0.1666,
100705,0.9385,0.06174,
100706,0.967,0.03333,
100707,0.969,0.03087,
100708,0.9604,0.03967,
100709,0.8887,0.1111,
100710,0.9946,0.005554,
100711,0.9556,0.04443,
100712,0.991,0.008545,
100713,0.8613,0.1389,
100714,0.6665,0.3333,
100715,0.6074,0.363,0.02963
100716,0.1222,0.878,
100717,0.8887,0.1111,
100718,0.511,0.4888,
100719,0.3445,0.656,
100720,0.628,0.3389,0.03333
100721,0.5776,0.4,0.02222
100722,0.5557,0.422,0.02222
100723,0.8667,0.127,0.006348
100724,0.9653,0.03473,
100725,0.9946,0.005554,
100726,0.967,0.03333,
100727,0.9814,0.01852,
100728,0.967,0.03333,
100729,0.9307,0.06946,
100730,0.9775,0.02222,
100731,0.988,0.012344,
100732,0.972,0.02777,
100733,0.9863,0.013885,
100734,0.9814,0.01852,
100735,0.963,0.03705,
100736,0.993,0.006943,
100737,0.9917,0.00817,
100738,0.963,0.03705,
100739,0.9443,0.05554,
100740,0.9897,0.0101,
100741,0.99,0.0098,
100742,0.9917,0.00833,
100743,0.984,0.01587,
100744,0.989,0.01111,
100745,0.9814,0.01852,
100746,0.9443,0.05554,
100747,0.9775,0.02222,
100748,0.907,0.0926,
100749,0.993,0.006775,
100750,0.975,0.02469,
100751,0.8335,0.1666,
100752,0.898,0.10223,
100753,0.9814,0.01852,
100754,0.9873,0.01263,
100755,0.9683,0.03174,
100756,0.9946,0.005554,
100757,0.991,0.008545,
100758,0.9966,0.003584,
100759,0.9814,0.01852,
100760,0.99,0.0098,
100761,0.985,0.01515,
100762,0.972,0.02777,
100763,0.992,0.007935,
100764,0.926,0.0741,
100765,0.778,0.2222,
100766,0.942,0.05298,0.005127
100767,0.8887,0.1111,
100768,0.972,0.02777,
100769,0.6113,0.389,
100770,0.7407,0.2593,
100771,0.992,0.007935,
100772,0.972,0.02777,
100773,0.935,0.0648,
100774,0.989,0.01111,
100775,0.907,0.0926,
100776,0.9854,0.01482,
100777,0.9927,0.007168,
100778,0.987,0.013336,
100779,0.991,0.008545,
100780,0.9834,0.01666,
100781,0.907,0.0926,
100782,0.979,0.02083,
100783,0.995,0.00505,
100784,0.9746,0.02525,
100785,0.9814,0.01852,
100786,0.9907,0.00926,
100787,0.8887,0.1111,
100788,0.963,0.03705,
100789,0.907,0.0926,
100790,0.997,0.002825,
100791,0.8887,0.1111,
100792,0.9766,0.0234,
100793,0.972,0.02777,
100794,0.998,0.002096,
100795,0.8335,0.1666,
100796,0.906,0.0944,
100797,0.9814,0.01852,
100798,0.984,0.01634,
100799,0.9897,0.010284,
100800,0.926,0.0741,
100801,0.9165,0.0833,
100802,0.9585,0.04166,
100803,0.99,0.009575,
100804,0.984,0.01587,
100805,0.991,0.00877,
100806,0.9443,0.05554,
100807,0.9907,0.00926,
100808,0.9585,0.04166,
100809,0.9976,0.002525,
100810,0.778,0.2222,
100811,0.9463,0.0537,
100812,0.9443,0.05554,
100813,0.778,0.2222,
100814,0.752,0.2482,
100815,0.963,0.03705,
100816,0.9946,0.005554,
100817,0.9604,0.03967,
100818,0.9946,0.005554,
100819,0.9814,0.01852,
100820,0.9746,0.02525,
100821,0.926,0.0741,
100822,0.9443,0.05554,
100823,0.9927,0.007248,
100824,0.9795,0.02051,
100825,0.994,0.00591,
100826,0.992,0.007576,
100827,0.9873,0.01282,
100828,0.9775,0.02222,
100829,0.9746,0.02525,
100830,0.8335,0.1666,
100831,0.7446,0.2333,0.02222
100832,0.946,0.05396,
100833,0.9893,0.01058,
100834,0.992,0.007626,
100835,0.991,0.00889,
100836,0.9927,0.00741,
100837,0.991,0.00889,
100838,0.996,0.003967,
100839,0.8887,0.1111,
100840,0.9966,0.003267,
100841,0.8887,0.1111,
100842,0.9775,0.02222,
100843,0.98,0.0202,
100844,0.933,0.06665,
100845,0.996,0.003704,
100846,0.9775,0.02222,
100847,0.9443,0.05554,
100848,0.9927,0.007248,
100849,0.9585,0.04166,
100850,0.778,0.2222,
100851,0.974,0.0258,
100852,0.9897,0.0101,
100853,0.9165,0.0833,
100854,0.9966,0.003546,
100855,0.963,0.03705,
100856,0.9775,0.02222,
100857,0.9883,0.011696,
100858,0.722,0.2778,
100859,0.8,0.1866,0.013336
100860,0.97,0.02963,
100861,0.926,0.0741,
100862,0.9746,0.02525,
100863,0.8613,0.1389,
100864,0.9653,0.03473,
100865,0.9443,0.05554,
100866,0.972,0.02777,
100867,0.9863,0.013885,
100868,0.9814,0.01852,
100869,0.993,0.006943,
100870,0.979,0.02083,
100871,0.9814,0.01852,
100872,0.778,0.2222,
100873,0.6167,0.3833,
100874,0.9824,0.01736,
100875,0.979,0.02083,
100876,0.976,0.0238,
100877,0.778,0.2222,
100878,0.9546,0.04523,
100879,0.972,0.02777,
100880,0.778,0.2222,
100881,0.9175,0.0827,
100882,0.9946,0.005554,
100883,0.977,0.02315,
100884,0.9946,0.00523,
100885,0.9854,0.01482,
100886,0.988,0.01208,
100887,0.975,0.02469,
100888,0.9585,0.04166,
100889,0.992,0.007935,
100890,0.98,0.0202,
100891,0.991,0.008545,
100892,0.989,0.01111,
100893,0.907,0.0926,
100894,0.9883,0.0119,
100895,0.722,0.2778,
100896,0.8975,0.1028,
100897,0.989,0.01111,
100898,0.9683,0.03174,
100899,0.9536,0.0463,
100900,0.979,0.02083,
100901,0.9443,0.05554,
100902,0.9556,0.04443,
100903,0.8887,0.1111,
100904,0.4666,0.533,
100905,0.5186,0.4556,0.02592
100906,0.8306,0.1545,0.01498
100907,0.6387,0.35,0.01111
100908,0.811,0.1888,
100909,0.952,0.0476,
100910,0.975,0.02469,
100911,0.9927,0.00741,
100912,0.985,0.01515,
100913,0.8887,0.1111,
100914,0.9604,0.03967,
100915,0.9585,0.04166,
100916,0.9683,0.03174,
100917,0.722,0.2778,
100918,0.711,0.2888,
100919,0.9814,0.01852,
100920,0.8887,0.1111,
100921,0.9775,0.02222,
100922,0.976,0.0238,
100923,0.991,0.00877,
100924,0.9814,0.01852,
100925,0.9775,0.02222,
100926,0.9683,0.03174,
100927,0.963,0.03705,
100928,0.972,0.02777,
100929,0.967,0.03333,
100930,0.967,0.03333,
100931,0.9814,0.01852,
100932,0.975,0.02469,
100933,0.988,0.012344,
100934,0.9165,0.0833,
100935,0.972,0.02777,
100936,0.967,0.03333,
100937,0.976,0.0238,
100938,0.9585,0.04166,
100939,0.963,0.03705,
100940,0.976,0.0238,
100941,0.9795,0.02046,
100942,0.951,0.0486,
100943,0.8613,0.1389,
100944,0.8613,0.1389,
100945,0.9976,0.002222,
100946,0.967,0.03333,
100947,0.9814,0.01852,
100948,0.993,0.006943,
100949,0.9653,0.03473,
100950,0.9585,0.04166,
100951,0.8335,0.1666,
100952,0.9326,0.06757,
100953,0.989,0.01111,
100954,0.9775,0.02222,
100955,0.987,0.01307,
100956,0.963,0.03705,
100957,0.9443,0.05554,
100958,0.963,0.03705,
100959,0.9307,0.06946,
100960,0.975,0.02469,
100961,0.952,0.0476,
100962,0.9604,0.03967,
100963,0.988,0.012344,
100964,0.963,0.03705,
100965,0.9956,0.004272,
100966,0.9917,0.00817,
100967,0.9897,0.010414,
100968,0.9854,0.01482,
100969,0.9443,0.05554,
100970,0.778,0.2222,
100971,0.8,0.1912,0.00889
100972,0.5225,0.4778,
100973,0.812,0.1833,0.004444
100974,0.4888,0.511,
100975,0.7246,0.2717,0.003418
100976,0.9194,0.08057,
100977,0.9443,0.05554,
100978,0.7666,0.2222,0.01111
100979,0.628,0.35,0.02222
100980,0.7056,0.2722,0.02222
100981,0.954,0.04584,
100982,0.967,0.03333,
100983,0.957,0.0432,
100984,0.935,0.0648,
100985,0.9556,0.04443,
100986,0.9893,0.01068,
100987,0.972,0.02777,
100988,0.988,0.01208,
100989,0.9785,0.02136,
100990,0.9956,0.00463,
100991,0.9893,0.01068,
100992,0.9307,0.06946,
100993,0.952,0.0476,
100994,0.9443,0.05554,
100995,0.9937,0.006172,
100996,0.9863,0.013885,
100997,0.984,0.01634,
100998,0.991,0.008545,
100999,0.6665,0.3333,
101000,0.06665,0.8667,0.06665
101001,0.906,0.08887,0.005554
101002,0.99,0.009575,
101003,0.9785,0.02136,
101004,0.9785,0.02136,
101005,0.8613,0.1389,
101006,0.9917,0.00833,
101007,0.984,0.01587,
101008,0.933,0.06665,
101009,0.963,0.03705,
101010,0.9854,0.01462,
101011,0.974,0.02563,
101012,0.9307,0.06946,
101013,0.972,0.02777,
101014,0.8335,0.1666,
101015,0.86,0.14,
101016,1.0,,
101017,0.8335,0.1666,
101018,0.3333,0.6445,0.02222
101019,0.8477,0.1492,0.003174
101020,0.898,0.10223,
