T,C,D,L
50083,1.0,,
50084,0.9834,,0.01666
50085,0.989,,0.01111
50086,0.972,,0.02777
50087,0.9907,,0.00926
50088,0.994,,0.005848
50089,0.976,,0.0238
50090,0.9863,,0.013885
50091,0.9937,,0.006535
50092,0.998,,0.00202
50093,0.972,,0.02777
50094,0.988,,0.012344
50095,1.0,,
50096,1.0,,
50097,0.989,,0.01111
50098,0.9224,,0.07776
50099,0.991,0.001778,0.00711
50100,0.9976,,0.002645
50101,0.9897,,0.0101
50102,0.963,,0.03705
50103,0.9917,,0.00833
50104,0.996,,0.003967
50105,0.972,,0.02777
50106,1.0,,
50107,0.9985,,0.001634
50108,0.998,,0.001736
50109,0.9863,,0.013885
50110,1.0,,
50111,0.8887,,0.1111
50112,1.0,,
50113,1.0,,
50114,1.0,,
50115,0.9224,,0.07776
50116,0.999,,0.00101
50117,0.963,,0.03705
50118,1.0,,
50119,0.988,,0.012344
50120,0.9443,,0.05554
50121,0.98,,0.01984
50122,0.979,0.00101,0.0202
50123,0.9165,,0.0833
50124,0.9956,,0.004444
50125,0.9165,,0.0833
50126,0.9863,,0.013885
50127,0.9897,,0.0101
50128,0.9775,,0.02222
50129,0.9443,,0.05554
50130,0.9966,0.0005846,0.002924
50131,0.9834,0.002777,0.013885
50132,0.9946,,0.005554
50133,0.9814,,0.01852
50134,0.985,0.001389,0.013885
50135,1.0,,
50136,0.9443,,0.05554
50137,0.9956,0.0003967,0.003967
50138,1.0,,
50139,0.8887,0.01111,0.1
50140,0.9136,0.013336,0.0733
50141,0.9795,0.001852,0.01852
50142,0.9927,0.0003471,0.006943
50143,1.0,,
50144,0.979,0.00101,0.0202
50145,0.97,0.001852,0.02777
50146,1.0,,
50147,1.0,,
50148,0.991,0.0007935,0.007935
50149,0.9844,0.004444,0.01111
50150,0.939,0.005554,0.05554
50151,0.969,0.002777,0.02777
50152,0.9854,0.00247,0.012344
50153,0.9956,,0.004387
50154,0.969,0.002777,0.02777
50155,0.9775,0.003704,0.01852
50156,1.0,,
50157,0.9946,0.000505,0.00505
50158,0.983,0.005924,0.01111
50159,0.9775,,0.02222
50160,0.9834,0.002777,0.013885
50161,0.939,0.005554,0.05554
50162,0.9746,0.001587,0.0238
50163,0.9775,,0.02222
50164,0.989,0.00101,0.0101
50165,0.9746,0.001587,0.0238
50166,0.9834,0.00247,0.0142
50167,0.9927,0.0006537,0.006535
50168,0.991,,0.00889
50169,0.9863,0.001235,0.012344
50170,0.9917,0.0007405,0.00741
50171,1.0,,
50172,0.976,,0.0238
50173,0.9556,0.00741,0.03705
50174,0.963,,0.03705
50175,0.8833,0.005554,0.1111
50176,0.9766,0.002777,0.02083
50177,1.0,,
50178,0.9883,,0.0119
50179,0.983,,0.01709
50180,0.9937,0.0005555,0.005554
50181,0.9907,,0.00926
50182,0.9917,0.001389,0.006943
50183,0.991,,0.00877
50184,1.0,,
50185,1.0,,
50186,0.963,,0.03705
50187,0.9814,,0.01852
50188,0.9927,,0.007248
50189,0.9707,0.001389,0.02777
50190,0.9956,,0.004272
50191,0.9956,,0.004272
50192,0.9863,,0.013885
50193,0.9443,,0.05554
50194,1.0,,
50195,0.963,,0.03705
50196,0.9897,,0.0101
50197,0.991,,0.00877
50198,0.998,,0.002136
50199,0.9854,0.000926,0.013885
50200,0.997,,0.002924
50201,1.0,,
50202,1.0,,
50203,0.9683,,0.03174
50204,1.0,,
50205,0.9897,,0.0101
50206,1.0,,
50207,0.9995,,0.0004272
50208,0.998,,0.001792
50209,0.9956,,0.00463
50210,0.984,0.00101,0.01515
50211,0.9814,,0.01852
50212,0.963,,0.03705
50213,0.9585,,0.04166
50214,0.9814,,0.01852
50215,0.9443,,0.05554
50216,0.987,0.002222,0.01111
50217,0.989,,0.01111
50218,0.9814,,0.01852
50219,0.972,,0.02777
50220,0.878,,0.1222
50221,0.957,0.006943,0.0361
50222,1.0,,
50223,0.997,,0.002924
50224,0.9956,,0.00463
50225,0.989,,0.01111
50226,0.9814,,0.01852
50227,0.9443,,0.05554
50228,0.907,,0.0926
50229,1.0,,
50230,1.0,,
50231,1.0,,
50232,0.9834,,0.01666
50233,1.0,,
50234,0.993,,0.006943
50235,0.9814,,0.01852
50236,0.972,,0.02777
50237,1.0,,
50238,0.9834,,0.01666
50239,0.972,,0.02777
50240,0.997,,0.002777
50241,0.984,,0.01587
50242,0.9585,,0.04166
50243,0.8887,,0.1111
50244,0.989,,0.01111
50245,0.992,,0.007935
50246,0.972,,0.02777
50247,1.0,,
50248,0.9775,,0.02222
50249,0.991,,0.008545
50250,1.0,,
50251,0.9443,,0.05554
50252,0.9956,,0.00463
50253,0.996,,0.003704
50254,0.963,,0.03705
50255,0.9443,,0.05554
50256,0.9775,,0.02222
50257,0.9814,,0.01852
50258,0.9907,,0.00926
50259,1.0,,
50260,0.988,,0.012344
50261,1.0,,
50262,0.989,,0.01111
50263,0.9824,,0.01778
50264,0.972,,0.02777
50265,0.9897,,0.010185
50266,0.9985,,0.001683
50267,1.0,,
50268,0.9985,,0.001683
50269,0.9946,,0.005554
50270,0.972,,0.02777
50271,0.9443,,0.05554
50272,0.9814,,0.01852
50273,0.992,,0.007935
50274,0.992,,0.007935
50275,0.9863,,0.013885
50276,0.9863,,0.013885
50277,1.0,,
50278,1.0,,
50279,0.984,,0.01587
50280,0.9907,,0.00926
50281,0.9443,,0.05554
50282,0.984,,0.01587
50283,1.0,,
50284,0.993,,0.006943
50285,0.9443,,0.05554
50286,1.0,,
50287,1.0,,
50288,1.0,,
50289,0.998,,0.002058
50290,1.0,,
50291,0.8887,,0.1111
50292,0.989,0.0005293,0.01058
50293,0.9644,,0.03555
50294,1.0,,
50295,1.0,,
50296,1.0,,
50297,0.9814,,0.01852
50298,0.9946,,0.005554
50299,1.0,,
50300,0.9907,,0.00926
50301,1.0,,
50302,1.0,,
50303,0.997,,0.003086
50304,0.9443,,0.05554
50305,0.9775,,0.02222
50306,0.992,,0.007576
50307,0.9443,,0.05554
50308,0.991,,0.00877
50309,1.0,,
50310,0.999,,0.00101
50311,1.0,,
50312,0.878,,0.1222
50313,0.8794,0.01482,0.1055
50314,0.979,,0.02083
50315,1.0,,
50316,0.967,,0.03333
50317,1.0,,
50318,0.9976,,0.00238
50319,0.9814,,0.01852
50320,0.988,,0.012344
50321,0.972,,0.02777
50322,0.988,,0.012344
50323,1.0,,
50324,1.0,,
50325,0.9585,,0.04166
50326,0.9937,,0.006535
50327,0.9834,,0.01666
50328,0.997,,0.002777
50329,0.9814,,0.01852
50330,0.9814,,0.01852
50331,0.972,,0.02777
50332,0.963,,0.03705
50333,0.9863,,0.013885
50334,0.985,,0.01515
50335,1.0,,
50336,0.9863,,0.013885
50337,0.9946,,0.005554
50338,0.9956,,0.004272
50339,1.0,,
50340,0.992,,0.007935
50341,0.972,,0.02777
50342,0.9443,,0.05554
50343,0.9814,,0.01875
50344,1.0,,
50345,1.0,,
50346,0.9985,,0.001683
50347,0.9863,,0.013885
50348,0.9956,,0.004444
50349,0.9775,,0.02222
50350,1.0,,
50351,1.0,,
50352,0.99,,0.0098
50353,0.987,,0.013336
50354,1.0,,
50355,1.0,,
50356,0.9814,,0.01852
50357,1.0,,
50358,0.9907,,0.00926
50359,0.972,,0.02777
50360,1.0,,
50361,0.8887,,0.1111
50362,0.9814,0.00486,0.013885
50363,0.989,,0.01111
50364,0.9946,,0.005554
50365,1.0,,
50366,0.963,,0.03705
50367,0.958,0.006668,0.03555
50368,0.967,0.005554,0.02777
50369,0.9604,0.01111,0.02856
50370,0.8887,,0.1111
50371,1.0,,
50372,1.0,,
50373,0.989,,0.01111
50374,0.989,0.0003831,0.01073
50375,0.994,,0.005848
50376,1.0,,
50377,0.993,,0.006943
50378,1.0,,
50379,0.997,,0.002777
50380,1.0,,
50381,0.996,,0.003704
50382,1.0,,
50383,0.9814,,0.01852
50384,0.911,0.01111,0.07776
50385,0.991,,0.00889
50386,0.997,,0.002924
50387,1.0,,
50388,0.972,,0.02777
50389,0.984,,0.01587
50390,0.8613,,0.1389
50391,0.9863,,0.013885
50392,0.9443,,0.05554
50393,0.972,,0.02777
50394,0.993,,0.006943
50395,0.9937,,0.006172
50396,0.999,,0.0009747
50397,0.981,0.001667,0.01723
50398,0.9927,,0.00741
50399,1.0,,
50400,1.0,,
50401,0.993,,0.006878
50402,1.0,,
50403,1.0,,
50404,1.0,,
50405,0.9956,,0.004272
50406,0.972,,0.02777
50407,0.9863,,0.013885
50408,0.997,,0.002777
50409,1.0,,
50410,1.0,,
50411,0.992,,0.007935
50412,0.9165,,0.0833
50413,1.0,,
50414,0.9775,,0.02222
50415,0.996,,0.003704
50416,0.9937,,0.006172
50417,0.9976,,0.002645
50418,0.9585,,0.04166
50419,1.0,,
50420,1.0,,
50421,1.0,,
50422,0.989,,0.01111
50423,1.0,,
50424,0.9443,,0.05554
50425,0.9443,,0.05554
50426,0.9814,,0.01852
50427,0.967,,0.03333
50428,1.0,,
50429,0.9946,,0.005554
50430,0.9443,,0.05554
50431,1.0,,
50432,1.0,,
50433,0.993,0.001041,0.005554
50434,0.9224,,0.07776
50435,0.9556,0.003174,0.04126
50436,0.994,,0.005848
50437,1.0,,
50438,0.9946,,0.005554
50439,1.0,,
50440,0.984,,0.01587
50441,0.9443,,0.05554
50442,1.0,,
50443,0.9907,,0.00926
50444,0.9907,,0.00926
50445,0.9443,,0.05554
50446,0.837,0.03705,0.126
50447,0.8335,,0.1666
50448,0.937,0.01852,0.04443
50449,0.997,,0.003086
50450,0.997,,0.003086
50451,0.9956,,0.004272
50452,0.9985,,0.001389
50453,0.999,,0.00101
50454,0.988,,0.012344
50455,1.0,,
50456,1.0,,
50457,0.996,,0.003967
50458,1.0,,
50459,0.8887,,0.1111
50460,0.9756,0.002222,0.02222
50461,0.989,,0.01111
50462,1.0,,
50463,0.9443,,0.05554
50464,0.8555,,0.1444
50465,0.9473,0.005554,0.0472
50466,0.9946,,0.005554
50467,0.996,,0.003704
50468,0.9956,,0.00463
50469,0.972,,0.02777
50470,1.0,,
50471,1.0,,
50472,0.9814,,0.01852
50473,1.0,,
50474,0.991,,0.008545
50475,1.0,,
50476,1.0,,
50477,0.9976,,0.002415
50478,0.9966,,0.003471
50479,0.8887,,0.1111
50480,0.848,0.03705,0.1148
50481,0.9634,0.00972,0.02708
50482,1.0,,
50483,0.9736,,0.02649
50484,0.989,0.01111,
50485,0.989,,0.01111
50486,0.989,,0.01111
50487,1.0,,
50488,0.9927,,0.00719
50489,0.8667,,0.1333
50490,0.9546,0.005554,0.03983
50491,1.0,,
50492,0.998,,0.001736
50493,0.9443,,0.05554
50494,0.998,,0.001916
50495,0.997,,0.002924
50496,1.0,,
50497,0.9937,,0.006535
50498,0.9976,,0.002525
50499,0.972,,0.02777
50500,1.0,,
50501,0.992,,0.007935
50502,0.972,,0.02777
50503,0.9976,,0.00238
50504,0.778,,0.2222
50505,0.9214,0.005184,0.0733
50506,0.9844,0.001111,0.01444
50507,1.0,,
50508,0.997,,0.002924
50509,1.0,,
50510,0.9585,,0.04166
50511,0.9863,,0.013885
50512,0.9907,,0.00926
50513,0.9443,,0.05554
50514,0.9927,,0.00741
50515,0.9956,,0.00463
50516,0.989,,0.01111
50517,1.0,,
50518,0.989,,0.01111
50519,0.972,,0.02777
50520,0.9946,,0.005207
50521,0.9863,,0.013885
50522,1.0,,
50523,1.0,,
50524,0.993,,0.006943
50525,0.9443,,0.05554
50526,1.0,,
50527,1.0,,
50528,0.967,0.005554,0.02777
50529,0.9814,,0.01852
50530,0.9897,,0.0101
50531,0.9556,0.005554,0.03888
50532,0.9443,,0.05554
50533,1.0,,
50534,0.9985,,0.001323
50535,1.0,,
50536,0.9443,,0.05554
50537,1.0,,
50538,0.988,,0.012344
50539,1.0,,
50540,0.997,,0.002777
50541,0.972,,0.02777
50542,1.0,,
50543,0.972,,0.02777
50544,0.9443,,0.05554
50545,0.9814,,0.01852
50546,0.9443,,0.05554
50547,0.989,,0.01111
50548,0.9443,,0.05554
50549,0.9277,0.02222,0.05
50550,0.972,,0.02777
50551,0.993,,0.006943
50552,0.9443,,0.05554
50553,0.972,,0.02777
50554,0.778,,0.2222
50555,0.6943,0.08887,0.2167
50556,0.622,0.1148,0.263
50557,0.8965,0.01778,0.0856
50558,0.8335,,0.1666
50559,0.7446,0.05185,0.2037
50560,0.903,0.013885,0.0833
50561,0.972,,0.02777
50562,0.9443,,0.05554
50563,1.0,,
50564,0.9814,,0.01852
50565,1.0,,
50566,1.0,,
50567,0.9907,,0.00926
50568,1.0,,
50569,0.972,,0.02777
50570,0.9443,,0.05554
50571,0.972,,0.02777
50572,0.9937,,0.006172
50573,0.9814,,0.01852
50574,1.0,,
50575,1.0,,
50576,0.989,,0.01111
50577,0.997,,0.002924
50578,0.989,,0.01111
50579,0.9976,,0.002316
50580,1.0,,
50581,0.9814,,0.01852
50582,0.989,,0.01111
50583,0.9814,,0.01852
50584,1.0,,
50585,1.0,,
50586,0.963,,0.03705
50587,0.995,,0.00483
50588,1.0,,
50589,0.995,,0.00505
50590,0.984,,0.01587
50591,0.9185,0.01111,0.0704
50592,0.979,,0.02121
50593,0.989,,0.01111
50594,0.989,0.01111,
50595,0.97,0.008644,0.02098
50596,0.941,0.003704,0.05554
50597,0.979,,0.02083
50598,1.0,,
50599,0.8555,,0.1444
50600,0.8555,0.02222,0.1222
50601,0.915,0.00741,0.07776
50602,1.0,,
50603,0.994,,0.00595
50604,0.8887,,0.1111
50605,0.9976,0.0003471,0.001909
50606,0.9775,,0.02222
50607,1.0,,
50608,0.9863,,0.013885
50609,0.9946,,0.005554
50610,0.989,,0.01111
50611,1.0,,
50612,0.997,,0.003086
50613,0.9907,,0.00926
50614,1.0,,
50615,0.9907,,0.00926
50616,0.997,,0.002924
50617,0.9985,,0.001235
50618,0.9956,,0.004272
50619,1.0,,
50620,0.9897,,0.0101
50621,0.967,,0.03333
50622,0.998,,0.001916
50623,0.9863,,0.013885
50624,0.9956,,0.004166
50625,0.989,,0.01111
50626,0.9863,,0.013885
50627,0.998,,0.001792
50628,1.0,,
50629,0.967,,0.03333
50630,0.984,,0.01587
50631,0.9946,,0.00529
50632,0.9985,,0.001462
50633,1.0,,
50634,0.9165,,0.0833
50635,0.967,,0.03333
50636,0.9907,,0.00926
50637,0.9863,,0.013885
50638,0.9976,,0.002645
50639,0.9165,,0.0833
50640,1.0,,
50641,0.9976,,0.002525
50642,0.963,,0.03705
50643,0.9995,,0.0006537
50644,0.989,,0.01111
50645,0.9873,,0.01282
50646,0.976,,0.0238
50647,0.997,,0.002777
50648,1.0,,
50649,0.9585,,0.04166
50650,0.9863,,0.013885
50651,0.9697,0.00476,0.02539
50652,0.9927,,0.00741
50653,0.9956,,0.004444
50654,0.9863,,0.013885
50655,0.911,,0.08887
50656,0.9424,0.009094,0.0485
50657,1.0,,
50658,0.976,,0.0238
50659,1.0,,
50660,0.9443,,0.05554
50661,1.0,,
50662,0.9585,,0.04166
50663,0.992,,0.007576
50664,0.911,,0.08887
50665,0.9893,0.000926,0.00972
50666,0.9907,,0.00926
50667,0.9443,,0.05554
50668,0.997,,0.002924
50669,0.9863,,0.013885
50670,0.9946,,0.005554
50671,0.972,,0.02777
50672,0.991,,0.008545
50673,1.0,,
50674,0.9443,,0.05554
50675,0.778,,0.2222
50676,0.8677,0.01709,0.11536
50677,0.8916,0.01666,0.0917
50678,0.976,,0.0238
50679,0.996,,0.003967
50680,0.9937,,0.006172
50681,0.989,,0.01111
50682,0.9185,0.00741,0.0741
50683,0.9775,,0.02222
50684,1.0,,
50685,0.993,,0.006943
50686,1.0,,
50687,0.9946,,0.005554
50688,1.0,,
50689,0.992,,0.007935
50690,0.9956,,0.00463
50691,0.988,,0.012344
50692,0.992,,0.007664
50693,1.0,,
50694,0.994,,0.005848
50695,1.0,,
50696,1.0,,
50697,0.988,,0.012344
50698,1.0,,
50699,0.711,0.01111,0.2778
50700,0.7573,0.0704,0.1722
50701,0.9756,0.00833,0.01611
50702,1.0,,
50703,1.0,,
50704,0.972,,0.02777
50705,0.907,,0.0926
50706,0.995,,0.00505
50707,0.9873,,0.01282
50708,0.9814,,0.01852
50709,0.9907,,0.00926
50710,1.0,,
50711,0.989,,0.01111
50712,1.0,,
50713,0.989,,0.01111
50714,0.984,,0.01587
50715,0.989,,0.01111
50716,1.0,,
50717,1.0,,
50718,0.995,,0.00505
50719,0.9976,,0.00247
50720,0.992,,0.007935
50721,0.9863,,0.013885
50722,1.0,,
50723,1.0,,
50724,1.0,,
50725,0.9775,,0.02222
50726,0.9556,,0.04443
50727,0.9443,0.02222,0.03333
50728,0.8613,0.01111,0.1278
50729,0.9775,,0.02222
50730,0.9946,,0.005554
50731,0.9966,,0.003267
50732,0.9814,,0.01852
50733,0.9443,,0.05554
50734,0.6333,0.02222,0.3445
50735,0.9595,0.00961,0.03093
50736,0.972,,0.02777
50737,0.9277,0.00833,0.0639
50738,0.9946,,0.005554
50739,0.995,,0.00505
50740,0.988,,0.012344
50741,1.0,,
50742,0.9956,,0.00463
50743,0.989,,0.01111
50744,0.999,,0.001182
50745,1.0,,
50746,1.0,,
50747,1.0,,
50748,0.9883,,0.0119
50749,0.8667,,0.1333
50750,0.949,0.00952,0.04126
50751,1.0,,
50752,0.9976,,0.002415
50753,0.9814,,0.01852
50754,1.0,,
50755,0.9897,,0.010414
50756,0.989,,0.01111
50757,1.0,,
50758,0.995,,0.00505
50759,0.9863,,0.013885
50760,1.0,,
50761,0.9863,,0.013885
50762,0.9863,,0.013885
50763,0.972,,0.02777
50764,1.0,,
50765,0.9443,,0.05554
50766,0.9863,,0.013885
50767,0.907,,0.0926
50768,0.972,,0.02777
50769,0.963,,0.03705
50770,0.9985,,0.001634
50771,0.972,,0.02777
50772,0.967,,0.03333
50773,1.0,,
50774,1.0,,
50775,0.9863,,0.013885
50776,1.0,,
50777,1.0,,
50778,1.0,,
50779,0.9775,,0.02222
50780,1.0,,
50781,0.9834,,0.01666
50782,1.0,,
50783,0.9917,0.00098,0.00719
50784,0.995,,0.00505
50785,0.907,,0.0926
50786,0.9976,,0.002645
50787,1.0,,
50788,1.0,,
50789,0.811,,0.1888
50790,0.9424,0.0101,0.0475
50791,0.985,,0.01515
50792,0.9775,,0.02222
50793,0.967,0.005554,0.02777
50794,0.9917,0.001852,0.00648
50795,0.9814,,0.01852
50796,1.0,,
50797,0.984,,0.01587
50798,0.998,,0.001736
50799,0.9443,,0.05554
50800,0.939,0.01111,0.05
50801,0.9473,0.01944,0.03333
50802,0.8833,0.005554,0.1111
50803,0.911,0.005554,0.0833
50804,0.992,,0.007935
50805,1.0,,
50806,0.9966,,0.003267
50807,0.9956,,0.00463
50808,1.0,,
50809,0.933,,0.06665
50810,0.995,0.0009522,0.004128
50811,0.993,,0.006943
50812,0.9917,,0.00815
50813,0.9956,,0.004444
50814,0.9937,,0.00641
50815,0.972,,0.02777
50816,0.9976,,0.002415
50817,0.9946,,0.005554
50818,0.989,,0.01111
50819,1.0,,
50820,1.0,,
50821,0.9976,,0.002525
50822,0.9917,0.000505,0.007576
50823,0.9766,0.004444,0.01889
50824,1.0,,
50825,0.967,,0.03333
50826,0.9937,,0.006172
50827,0.9443,,0.05554
50828,0.988,,0.012344
50829,0.8887,,0.1111
50830,0.9585,0.01111,0.03015
50831,0.9976,,0.002316
50832,0.995,,0.00505
50833,0.9775,,0.02222
50834,0.995,,0.00505
50835,0.99,,0.00972
50836,0.9775,0.003704,0.01852
50837,0.9834,,0.01666
50838,0.982,0.0006943,0.01736
50839,0.939,0.005554,0.05554
50840,0.937,0.00741,0.05554
50841,1.0,,
50842,0.983,,0.01709
50843,0.9795,0.001852,0.01852
50844,1.0,,
50845,0.9443,,0.05554
50846,0.9956,,0.004272
50847,0.9165,,0.0833
50848,0.9863,,0.013885
50849,0.9863,,0.013885
50850,1.0,,
50851,0.9946,,0.00529
50852,0.9585,,0.04166
50853,1.0,,
50854,0.9814,,0.01852
50855,0.99,,0.0098
50856,1.0,,
50857,0.8555,,0.1444
50858,0.9727,0.005333,0.02177
50859,0.998,,0.001984
50860,1.0,,
50861,1.0,,
50862,0.987,,0.013336
50863,1.0,,
50864,0.9775,,0.02222
50865,0.987,0.0004272,0.01282
50866,0.989,0.01111,
50867,0.995,0.0007935,0.003967
50868,0.997,0.000505,0.002525
50869,0.9937,0.0005555,0.005554
50870,0.972,,0.02777
50871,0.9937,,0.006535
50872,1.0,,
50873,0.9854,0.000926,0.013885
50874,0.9917,,0.00823
50875,0.99,0.0006175,0.00926
50876,0.963,,0.03705
50877,1.0,,
50878,1.0,,
50879,0.996,,0.003967
50880,0.9956,,0.00463
50881,0.9927,0.001235,0.006172
50882,0.9165,,0.0833
50883,0.967,,0.03333
50884,0.967,,0.03333
50885,0.9624,0.004444,0.03333
50886,0.8887,,0.1111
50887,0.941,0.01852,0.04074
50888,0.996,,0.003704
50889,0.8335,0.02222,0.1444
50890,0.786,0.04443,0.1694
50891,0.937,0.00741,0.05554
50892,0.9814,,0.01852
50893,1.0,,
50894,0.995,,0.00505
50895,0.967,,0.03333
50896,1.0,,
50897,0.9966,,0.003471
50898,0.9585,,0.04166
50899,0.9907,,0.00926
50900,0.979,,0.02083
50901,1.0,,
50902,1.0,,
50903,1.0,,
50904,1.0,,
50905,0.9443,,0.05554
50906,0.997,,0.002924
50907,0.9443,,0.05554
50908,0.967,,0.03333
50909,1.0,,
50910,1.0,,
50911,0.9873,,0.01263
50912,1.0,,
50913,0.972,,0.02777
50914,0.988,,0.012344
50915,0.976,,0.0238
50916,0.9956,,0.00463
50917,0.9956,,0.004272
50918,1.0,,
50919,0.998,,0.001852
50920,0.9775,,0.02222
50921,0.963,,0.03705
50922,0.8887,,0.1111
50923,0.711,,0.2888
50924,0.931,0.01482,0.05408
50925,0.811,,0.1888
50926,0.929,0.0101,0.0606
50927,0.986,,0.01408
50928,0.9927,,0.00741
50929,0.972,,0.02777
50930,0.9814,,0.01852
50931,0.9814,,0.01852
50932,0.9746,,0.02539
50933,1.0,,
50934,0.9585,,0.04166
50935,0.9644,,0.03555
50936,0.9814,,0.01852
50937,0.961,,0.03888
50938,0.999,,0.001134
50939,1.0,,
50940,0.996,,0.003967
50941,0.9585,,0.04166
50942,0.9556,,0.04443
50943,0.9526,0.005554,0.04166
50944,0.994,,0.005848
50945,0.9224,,0.07776
50946,0.9937,0.001389,0.00476
50947,0.972,,0.02777
50948,0.8887,,0.1111
50949,0.85,0.01666,0.1333
50950,0.8667,,0.1333
50951,0.9775,0.0008545,0.02136
50952,0.972,,0.02777
50953,0.9995,,0.0004444
50954,0.992,,0.007935
50955,0.987,,0.01307
50956,1.0,,
50957,0.9907,,0.00926
50958,0.997,,0.002777
50959,0.9985,,0.001323
50960,0.992,0.001587,0.006348
50961,0.993,,0.006668
50962,0.9927,,0.007248
50963,0.995,,0.00483
50964,1.0,,
50965,0.9814,,0.01852
50966,0.994,,0.005848
50967,1.0,,
50968,0.979,,0.02083
50969,0.8887,,0.1111
50970,0.9937,,0.006172
50971,0.8887,,0.1111
50972,0.9946,,0.005554
50973,0.9897,,0.0101
50974,0.9966,,0.003584
50975,0.9863,,0.013885
50976,0.9814,,0.01852
50977,0.992,,0.007935
50978,1.0,,
50979,0.9165,0.01111,0.0722
50980,0.957,0.012695,0.03015
50981,0.967,0.005554,0.02777
50982,0.987,,0.01307
50983,1.0,,
50984,0.9907,,0.00926
50985,0.9897,,0.0101
50986,0.9834,,0.01666
50987,1.0,,
50988,1.0,,
50989,1.0,,
50990,1.0,,
50991,1.0,,
50992,1.0,,
50993,0.976,,0.0238
50994,1.0,,
50995,1.0,,
50996,0.987,0.002222,0.01111
50997,0.99,0.001587,0.007935
50998,0.9824,0.001587,0.01587
50999,0.8887,0.01111,0.1
51000,0.9683,0.005554,0.02618
51001,0.988,,0.012344
51002,0.9595,,0.04074
51003,1.0,,
51004,0.972,,0.02777
51005,1.0,,
51006,1.0,,
51007,0.989,,0.01111
51008,1.0,,
51009,0.9946,,0.005127
51010,0.9443,,0.05554
51011,0.9956,,0.004272
51012,1.0,,
51013,0.9443,,0.05554
51014,1.0,,
51015,0.989,,0.01111
51016,0.9985,,0.001292
51017,1.0,,
51018,0.9863,,0.013885
51019,0.9966,,0.003267
51020,0.9863,,0.013885
51021,0.9863,0.001333,0.01244
51022,0.9443,,0.05554
51023,0.9775,,0.02222
51024,1.0,,
51025,1.0,,
51026,0.9956,,0.004272
51027,0.8887,,0.1111
51028,0.9863,,0.01358
51029,0.9814,,0.01852
51030,1.0,,
51031,1.0,,
51032,0.9985,,0.001263
51033,1.0,,
51034,1.0,,
51035,0.9824,,0.01746
51036,0.9443,,0.05554
51037,0.9814,,0.01852
51038,0.989,,0.01111
51039,0.967,,0.03333
51040,0.9814,,0.01852
51041,1.0,,
51042,1.0,,
51043,1.0,,
51044,0.988,0.0085,0.00392
51045,0.99,,0.00988
51046,0.911,,0.08887
51047,0.987,0.0006175,0.012344
51048,0.9966,,0.003174
51049,0.9907,,0.00926
51050,0.969,,0.03055
51051,0.976,,0.0238
51052,1.0,,
51053,0.993,,0.006943
51054,0.9863,,0.013885
51055,0.9976,,0.002222
51056,0.9907,,0.00926
51057,0.9863,,0.013885
51058,1.0,,
51059,0.963,,0.03705
51060,0.972,,0.02777
51061,0.8335,,0.1666
51062,0.9683,0.004677,0.0269
