,C,D,L,uid,social_norm,t,c,r,sigma,n,N,epsilon1,epsilon2,omega,p,zeta,_destination_path,alpha,beta
91,0.0012913354799999996,0.00055873198,0.9981447979999999,92.0,Both,200000,1,3,1,5,100,0.1,1.0,0.15000000000000002,2,0.1,/tmpdir/job/3715.87,0,0
92,0.7862075329999998,0.16551836600000003,0.04821498363999999,93.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.2,2,0.1,/tmpdir/job/3715.88,0,0
93,0.0011730439,0.0005372820500000001,0.998284998,94.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.2,2,0.1,/tmpdir/job/3715.89,0,0
94,0.00301352519,0.0018735191500000002,0.9951058464400002,95.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.2,2,0.1,/tmpdir/job/3715.90,0,0
95,0.0014559424200000003,0.0005493299300000001,0.9979893019999999,96.0,Both,200000,1,3,1,5,100,0.1,1.0,0.2,2,0.1,/tmpdir/job/3715.91,0,0
96,0.02301680046,0.005076039450000001,0.9718983900299999,97.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.25,2,0.1,/tmpdir/job/3715.92,0,0
97,0.0013341964099999998,0.00055384093,0.99810696,98.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.25,2,0.1,/tmpdir/job/3715.93,0,0
98,0.0023393873199999997,0.00130176399,0.9963532088799999,99.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.25,2,0.1,/tmpdir/job/3715.94,0,0
99,0.0014746397300000001,0.00057317304,0.9979469120000002,100.0,Both,200000,1,3,1,5,100,0.1,1.0,0.25,2,0.1,/tmpdir/job/3715.95,0,0
100,0.22572132418000002,0.05064949522000001,0.7236075647899999,101.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.30000000000000004,2,0.1,/tmpdir/job/3715.96,0,0
101,0.00119630758,0.0005358173000000001,0.998263437,102.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.30000000000000004,2,0.1,/tmpdir/job/3715.97,0,0
102,0.0028125996600000007,0.0010676025399999998,0.9961139448600002,103.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.30000000000000004,2,0.1,/tmpdir/job/3715.98,0,0
103,0.0014980812800000005,0.00056471689,0.9979315910000002,104.0,Both,200000,1,3,1,5,100,0.1,1.0,0.30000000000000004,2,0.1,/tmpdir/job/3715.99,0,0
104,0.54814040449,0.12120113746000001,0.33061770921000005,105.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.35000000000000003,2,0.1,/tmpdir/job/3715.100,0,0
105,0.0012344638500000002,0.00055200786,0.9982090879999999,106.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.35000000000000003,2,0.1,/tmpdir/job/3715.101,0,0
106,0.00273944501,0.0013947443999999998,0.9958601359399999,107.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.35000000000000003,2,0.1,/tmpdir/job/3715.102,0,0
107,0.00145077735,0.00056294252,0.997981018,108.0,Both,200000,1,3,1,5,100,0.1,1.0,0.35000000000000003,2,0.1,/tmpdir/job/3715.103,0,0
108,0.5523523679500001,0.12599227002000002,0.32161455809,109.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.4,2,0.1,/tmpdir/job/3715.104,0,0
109,0.00168838354,0.0006019462500000001,0.997703979,110.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.4,2,0.1,/tmpdir/job/3715.105,0,0
110,0.006677251470000001,0.00494633382,0.9883706326000001,111.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.4,2,0.1,/tmpdir/job/3715.106,0,0
111,0.00151349024,0.00059172215,0.9978898440000001,112.0,Both,200000,1,3,1,5,100,0.1,1.0,0.4,2,0.1,/tmpdir/job/3715.107,0,0
112,0.5616280424800001,0.13470771941999998,0.30362444493,113.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.45,2,0.1,/tmpdir/job/3715.108,0,0
113,0.0017481005200000001,0.00058603764,0.997660971,114.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.45,2,0.1,/tmpdir/job/3715.109,0,0
114,0.007422431480000002,0.0047607348,0.9878105061099999,115.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.45,2,0.1,/tmpdir/job/3715.110,0,0
115,0.00165773247,0.00061740885,0.9977196850000002,116.0,Both,200000,1,3,1,5,100,0.1,1.0,0.45,2,0.1,/tmpdir/job/3715.111,0,0
116,0.30743883897,0.07867484218,0.61386217483,117.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.5,2,0.1,/tmpdir/job/3715.112,0,0
117,0.0035444173800000004,0.0010192024,0.9954304110000001,118.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.5,2,0.1,/tmpdir/job/3715.113,0,0
118,0.012479684459999998,0.007598506375000003,0.9799146775700001,119.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.5,2,0.1,/tmpdir/job/3715.114,0,0
119,0.00326007498,0.0008879163,0.9958466147,120.0,Both,200000,1,3,1,5,100,0.1,1.0,0.5,2,0.1,/tmpdir/job/3715.115,0,0
120,0.46495549499,0.1241518595,0.41086175114499995,121.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.55,2,0.1,/tmpdir/job/3715.116,0,0
121,0.00438115677,0.0015752423579999998,0.9940372619,122.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.55,2,0.1,/tmpdir/job/3715.117,0,0
122,0.020450267045,0.010889160545000002,0.96865234304,123.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.55,2,0.1,/tmpdir/job/3715.118,0,0
123,0.00305853655,0.0008065812200000001,0.99612873,124.0,Both,200000,1,3,1,5,100,0.1,1.0,0.55,2,0.1,/tmpdir/job/3715.119,0,0
124,0.38617271091000005,0.11218453831500001,0.501615998515,125.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.6000000000000001,2,0.1,/tmpdir/job/3715.120,0,0
125,0.012406923249999998,0.00445857814,0.98312841275,126.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.6000000000000001,2,0.1,/tmpdir/job/3715.121,0,0
126,0.041827394799999994,0.024440421296,0.9337228236250001,127.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.6000000000000001,2,0.1,/tmpdir/job/3715.122,0,0
127,0.006716810620000001,0.0019476255499999999,0.99132924134,128.0,Both,200000,1,3,1,5,100,0.1,1.0,0.6000000000000001,2,0.1,/tmpdir/job/3715.123,0,0
128,0.31511964161999995,0.104552620943,0.5803076970350001,129.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.65,2,0.1,/tmpdir/job/3715.124,0,0
129,0.01711529862,0.008728796355,0.9741496386299999,130.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.65,2,0.1,/tmpdir/job/3715.125,0,0
130,0.04933613139,0.037225878412,0.9134285793910001,131.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.65,2,0.1,/tmpdir/job/3715.126,0,0
131,0.01751242766,0.004229388094999999,0.9782516011300002,132.0,Both,200000,1,3,1,5,100,0.1,1.0,0.65,2,0.1,/tmpdir/job/3715.127,0,0
132,0.24273809822000003,0.09175185936099998,0.665493709965,133.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.7000000000000001,2,0.1,/tmpdir/job/3715.128,0,0
133,0.034059103708,0.017323406814,0.9486103289450001,134.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.7000000000000001,2,0.1,/tmpdir/job/3715.129,0,0
134,0.06839991456500003,0.044516847390999995,0.887072678345,135.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.7000000000000001,2,0.1,/tmpdir/job/3715.130,0,0
135,0.022383946671,0.008105959211,0.9695032164399998,136.0,Both,200000,1,3,1,5,100,0.1,1.0,0.7000000000000001,2,0.1,/tmpdir/job/3715.131,0,0
136,0.16671499238200002,0.067982684732,0.7652920196849999,137.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.75,2,0.1,/tmpdir/job/3715.132,0,0
137,0.061348596704999994,0.030673426328,0.9079707785050001,138.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.75,2,0.1,/tmpdir/job/3715.133,0,0
138,0.09084475162800001,0.06077261111999999,0.848371933816,139.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.75,2,0.1,/tmpdir/job/3715.134,0,0
139,0.029563158834999992,0.012825582448,0.9576051630300001,140.0,Both,200000,1,3,1,5,100,0.1,1.0,0.75,2,0.1,/tmpdir/job/3715.135,0,0
140,0.14053869529,0.071631001643,0.7878194055280001,141.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.8,2,0.1,/tmpdir/job/3715.136,0,0
141,0.069496580138,0.044521172024,0.8859735451900002,142.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.8,2,0.1,/tmpdir/job/3715.137,0,0
142,0.10704749515400001,0.07574503968400001,0.8171954748750001,143.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.8,2,0.1,/tmpdir/job/3715.138,0,0
143,0.034533252023,0.014361560575000003,0.9510987406329999,144.0,Both,200000,1,3,1,5,100,0.1,1.0,0.8,2,0.1,/tmpdir/job/3715.139,0,0
144,0.150526104498,0.07973612061900001,0.769728119264,145.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.8500000000000001,2,0.1,/tmpdir/job/3715.140,0,0
145,0.085827058662,0.053577274896999996,0.8605874446470001,146.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.8500000000000001,2,0.1,/tmpdir/job/3715.141,0,0
146,0.112622872028,0.079424584997,0.807937968412,147.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.8500000000000001,2,0.1,/tmpdir/job/3715.142,0,0
147,0.034746699802,0.020552668589,0.944695279153,148.0,Both,200000,1,3,1,5,100,0.1,1.0,0.8500000000000001,2,0.1,/tmpdir/job/3715.143,0,0
148,0.15477601578699998,0.082365152471,0.762849419233,149.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9,2,0.1,/tmpdir/job/3715.144,0,0
149,0.08180875984599999,0.05370549971599999,0.8644785587560001,150.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9,2,0.1,/tmpdir/job/3715.145,0,0
150,0.129503150269,0.084996157427,0.7854861426850003,151.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9,2,0.1,/tmpdir/job/3715.146,0,0
151,0.04715342801399999,0.022310865716,0.9305316057890002,152.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9,2,0.1,/tmpdir/job/3715.147,0,0
152,0.7809073559999998,0.16554833100000005,0.0534825025,153.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.0,2,0.1,/tmpdir/job/3715.148,0,0
153,0.0010569779,0.0005355020000000001,0.998402857,154.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.0,2,0.1,/tmpdir/job/3715.149,0,0
154,0.0011327376,0.0005482785,0.9983137389999999,155.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.0,2,0.1,/tmpdir/job/3715.150,0,0
155,0.0011511809,0.0005518337000000001,0.9982920239999998,156.0,Both,200000,1,3,1,5,100,0.1,1.0,0.0,2,0.1,/tmpdir/job/3715.151,0,0
156,0.784946371,0.16384305330000004,0.051148879179999995,157.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.05,2,0.1,/tmpdir/job/3715.152,0,0
157,0.0011302187799999998,0.00052170594,0.9983430870000002,158.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.05,2,0.1,/tmpdir/job/3715.153,0,0
158,0.0012491474,0.00055801686,0.998186956,159.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.05,2,0.1,/tmpdir/job/3715.154,0,0
159,0.00124553612,0.0005573689199999999,0.998191584,160.0,Both,200000,1,3,1,5,100,0.1,1.0,0.05,2,0.1,/tmpdir/job/3715.155,0,0
160,0.787101408,0.1634210918,0.049416082019999995,161.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.1,2,0.1,/tmpdir/job/3715.156,0,0
161,0.0011205368799999998,0.00053269439,0.998342106,162.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.1,2,0.1,/tmpdir/job/3715.157,0,0
162,0.00137475472,0.0005447308599999999,0.9980744990000001,163.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.1,2,0.1,/tmpdir/job/3715.158,0,0
163,0.0011894201599999999,0.0005356292200000001,0.9982700169999998,164.0,Both,200000,1,3,1,5,100,0.1,1.0,0.1,2,0.1,/tmpdir/job/3715.159,0,0
