,C,D,L,uid,_destination_path,social_norm,t,c,r,sigma,n,N,epsilon1,epsilon2,omega,alpha,beta,p,zeta
0,0.0,0.0,1.0,1.0,/tmpdir/job/9974743.1,Defector,200000,1,1.0,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
1,0.0,0.0,1.0,2.0,/tmpdir/job/9974743.2,Loner,200000,1,1.0,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
2,0.0,0.0,1.0,3.0,/tmpdir/job/9974743.3,Neither,200000,1,1.0,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
3,0.0,0.0,1.0,4.0,/tmpdir/job/9974743.4,Both,200000,1,1.0,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
4,0.0,0.0,1.0,5.0,/tmpdir/job/9974743.5,Defector,200000,1,1.3333,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
5,0.0,0.0,1.0,6.0,/tmpdir/job/9974743.6,Loner,200000,1,1.3333,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
6,0.0,0.0,1.0,7.0,/tmpdir/job/9974743.7,Neither,200000,1,1.3333,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
7,0.0,0.0,1.0,8.0,/tmpdir/job/9974743.8,Both,200000,1,1.3333,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
8,0.0,1.556247e-06,0.9999984589999998,9.0,/tmpdir/job/9974743.9,Defector,200000,1,1.6667,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
9,4.444e-08,1.3728757e-05,0.999986139,10.0,/tmpdir/job/9974743.10,Loner,200000,1,1.6667,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
10,0.0,1.159932e-06,0.9999988410000001,11.0,/tmpdir/job/9974743.11,Neither,200000,1,1.6667,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
11,3.004e-09,1.3947336e-05,0.9999859940000001,12.0,/tmpdir/job/9974743.12,Both,200000,1,1.6667,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
12,0.0008641438470000001,0.00021277553599999998,0.998918061,13.0,/tmpdir/job/9974743.13,Defector,200000,1,2.0,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
13,0.000246345712,0.0002908941976,0.999462987,14.0,/tmpdir/job/9974743.14,Loner,200000,1,2.0,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
14,0.0006680859570000003,0.00030937841300000005,0.9990195669999999,15.0,/tmpdir/job/9974743.15,Neither,200000,1,2.0,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
15,0.00024850170600000004,0.000307820944,0.999444004,16.0,/tmpdir/job/9974743.16,Both,200000,1,2.0,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
16,0.069971024706,0.026883815969000004,0.9031355432760001,17.0,/tmpdir/job/9974743.17,Defector,200000,1,2.3333,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
17,0.00105845975,0.00044911966800000004,0.9984900230000001,18.0,/tmpdir/job/9974743.18,Loner,200000,1,2.3333,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
18,0.04422915553499999,0.031241940366,0.924520823032,19.0,/tmpdir/job/9974743.19,Neither,200000,1,2.3333,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
19,0.0007822273450000001,0.00043707898099999996,0.9987790699999999,20.0,/tmpdir/job/9974743.20,Both,200000,1,2.3333,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
20,0.12042067492599999,0.06599352644630001,0.8135767246440001,21.0,/tmpdir/job/9974743.21,Defector,200000,1,2.6667,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
21,0.015116504854000004,0.007710855057999999,0.9771679914999999,22.0,/tmpdir/job/9974743.22,Loner,200000,1,2.6667,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
22,0.09396832614999999,0.06607814192200001,0.839942837937,23.0,/tmpdir/job/9974743.23,Neither,200000,1,2.6667,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
23,0.0027513134670000003,0.001092979538,0.99615289344,24.0,/tmpdir/job/9974743.24,Both,200000,1,2.6667,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
24,0.14990396041599996,0.07937737537129999,0.770710264128,25.0,/tmpdir/job/9974743.25,Defector,200000,1,3.0,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
25,0.086685521836,0.061293183281,0.8520134384060002,26.0,/tmpdir/job/9974743.26,Loner,200000,1,3.0,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
26,0.11839807941,0.09001300001699998,0.791574802972,27.0,/tmpdir/job/9974743.27,Neither,200000,1,3.0,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
