,C,D,L,social_norm,t,c,r,sigma,n,N,epsilon1,epsilon2,omega,alpha,beta,p,zeta
31,0.21214250029999998,0.20090499360000003,0.5869390445000001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.35,0,8,0.1
32,0.20561373683999998,0.20588238499999995,0.5884898621999999,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.4,0,8,0.1
33,0.23875565449999997,0.21862710600000002,0.5426044588,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.4,0,8,0.1
34,0.22550835314,0.20318105209999998,0.5712974186,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.4,0,8,0.1
35,0.21211247364,0.20461144630000003,0.58326337,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.4,0,8,0.1
36,0.20682679729999995,0.2109420787,0.5822149794,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.45,0,8,0.1
37,0.23045695530000002,0.22454060930000003,0.5449897350999999,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.45,0,8,0.1
38,0.22749761980000002,0.2075254981,0.5649637437,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.45,0,8,0.1
39,0.21391580720000003,0.20799098549999995,0.5780786815,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.45,0,8,0.1
40,0.2159769793,0.2185208977,0.5654869469999999,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.5,0,8,0.1
41,0.22480368849999996,0.22730039760000004,0.5478829935000001,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.5,0,8,0.1
42,0.22631951729999997,0.21624928810000002,0.5574147143,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.5,0,8,0.1
43,0.2204991021,0.21587275500000003,0.5636122004,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.5,0,8,0.1
44,0.20445569369999997,0.21740603340000006,0.578121237,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.55,0,8,0.1
45,0.22839804170000005,0.234751412,0.536837197,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.55,0,8,0.1
46,0.2259537023,0.21962201450000002,0.5544087919999999,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.55,0,8,0.1
47,0.21789755840000005,0.2183104559,0.563776337,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.55,0,8,0.1
48,0.21687206350000005,0.23495607899999998,0.548157449,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.6,0,8,0.1
49,0.22808064100000003,0.23799485620000002,0.533911809,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.6,0,8,0.1
50,0.22704884229999997,0.2254684745,0.5474675809999999,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.6,0,8,0.1
51,0.2250449936,0.22681116110000002,0.548127295,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.6,0,8,0.1
52,0.22663220209999996,0.24179176149999998,0.5315644439999999,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.65,0,8,0.1
53,0.2343666613,0.24696564450000003,0.5186571159999999,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.65,0,8,0.1
54,0.2303148314,0.2347164103,0.534956114,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.65,0,8,0.1
55,0.2300930596,0.2376210263,0.532273614,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.65,0,8,0.1
56,0.2366149897,0.2606752776,0.502702066,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.7,0,8,0.1
57,0.23906419739999998,0.26055569040000004,0.5003717790000001,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.7,0,8,0.1
58,0.23772898450000002,0.24900539519999998,0.5132563240000001,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.7,0,8,0.1
59,0.24326245859999998,0.25058813750000003,0.5061400690000001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.7,0,8,0.1
60,0.2467072814,0.2763539909,0.47692980200000007,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.75,0,8,0.1
61,0.25530865880000003,0.2840916016,0.46059078900000006,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.75,0,8,0.1
62,0.2469787106,0.26211939850000004,0.49089577999999995,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.75,0,8,0.1
63,0.25127851940000007,0.26493353000000003,0.48378174800000007,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.75,0,8,0.1
64,0.26254128479999994,0.3002681726,0.43717974800000003,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.8,0,8,0.1
65,0.2644370550000001,0.29692548589999995,0.438627276,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.8,0,8,0.1
66,0.2616415091,0.28486439399999997,0.4534847959999999,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.8,0,8,0.1
67,0.260748286,0.28323018169999997,0.45601231400000003,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.8,0,8,0.1
68,0.2796642499,0.326860164,0.39346803599999997,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.85,0,8,0.1
69,0.28052219970000003,0.321891747,0.397577664,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.85,0,8,0.1
70,0.2747817103,0.3081212227,0.4170871620000001,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.85,0,8,0.1
71,0.27671831229999994,0.3104713857,0.4128005140000001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.85,0,8,0.1
72,0.2971463327,0.341737452,0.36111105800000004,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.9,0,8,0.1
73,0.297671484,0.338946227,0.363377638,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.9,0,8,0.1
74,0.2930509424,0.33632904199999997,0.3706141360000001,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.9,0,8,0.1
75,0.293317606,0.33793130800000004,0.36874511699999996,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.9,0,8,0.1
76,0.313731015,0.333408138,0.35286075600000005,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.95,0,8,0.1
77,0.313833309,0.33356864999999997,0.352597659,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.95,0,8,0.1
78,0.309465632,0.33822192900000003,0.352310141,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.95,0,8,0.1
79,0.309969389,0.335993742,0.35403534,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.95,0,8,0.1
80,0.32074321949999995,0.328069756,0.35118896,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,1.0,0,8,0.1
81,0.32071622499999997,0.328016553,0.35126891199999993,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,1.0,0,8,0.1
82,0.3207562910000001,0.3280132419999999,0.351232232,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,1.0,0,8,0.1
83,0.320742062,0.32807047500000003,0.351188803,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,1.0,0,8,0.1
84,0.6165226830290002,0.0565975899766,0.32685993163199994,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.0,0,8,0.1
85,0.199470167549,0.11103612412040002,0.689484290113,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.0,0,8,0.1
86,0.105267181825,0.07382429285000001,0.8208984089420001,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.0,0,8,0.1
87,0.366955889359,0.05682161352199999,0.5762075462870001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.0,0,8,0.1
88,0.8300353089999999,0.1375826788,0.03237231041,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.05,0,8,0.1
89,0.20229525507299997,0.133865331245,0.66382245633,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.05,0,8,0.1
90,0.11308885146900004,0.077584640989,0.8093022954900001,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.05,0,8,0.1
91,0.278391315135,0.084389523658,0.63719690863,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.05,0,8,0.1
92,0.6845978804,0.28363460980000005,0.03175999059,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.1,0,8,0.1
93,0.212650299151,0.15012199488599998,0.63721667715,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.1,0,8,0.1
94,0.163833182495,0.11338108798899997,0.72277581219,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.1,0,8,0.1
95,0.18856945260199998,0.125226620107,0.6861943988400001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.1,0,8,0.1
96,0.57697662503,0.35844527709999996,0.06457264058000001,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.15,0,8,0.1
97,0.25492718350000004,0.17648470992999998,0.5685772122,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.15,0,8,0.1
98,0.21098339334,0.1471735516,0.64183228894,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.15,0,8,0.1
99,0.20746771326000002,0.14369535793000002,0.6488249983899999,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.15,0,8,0.1
100,0.25294831363000003,0.19748781736,0.5495530431,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.2,0,8,0.1
101,0.25302245831,0.19272571661,0.5542408228,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.2,0,8,0.1
102,0.23342514811999998,0.16312061478,0.6034416275000001,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.2,0,8,0.1
103,0.20481568873,0.17069217515000001,0.6244788077,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.2,0,8,0.1
104,0.23516880013000002,0.19491783888000003,0.5699018416,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.25,0,8,0.1
105,0.2495423318,0.20674791601,0.5436985595,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.25,0,8,0.1
106,0.22759401255999998,0.17457624404,0.5978174444000001,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.25,0,8,0.1
107,0.22081561625999999,0.17759290382999995,0.6015796765,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.25,0,8,0.1
108,0.21158244110000005,0.18663623473,0.6017685228999999,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.3,0,8,0.1
109,0.25042294075,0.21178418338,0.5377804584,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.3,0,8,0.1
110,0.22459338989,0.18930033446000005,0.5860934923,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.3,0,8,0.1
111,0.21747678506999996,0.19396977147999997,0.5885408820000001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.3,0,8,0.1
112,0.21403613998,0.20001846854,0.5859320517,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.35,0,8,0.1
113,0.25135097134,0.22231649744000007,0.5263201824999999,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.35,0,8,0.1
114,0.22494725368,0.19026189459999998,0.5847784175999999,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.35,0,8,0.1
115,0.22902855054000007,0.20415902738,0.5667988177000001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.35,0,8,0.1
116,0.20455435919999995,0.19908352849999997,0.5963478645000001,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.4,0,8,0.1
117,0.23394230670000002,0.2202216995,0.5458233324999999,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.4,0,8,0.1
118,0.22498543690000003,0.2032422503,0.5717605819,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.4,0,8,0.1
119,0.2105510541,0.20463013589999998,0.5848057773999998,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.4,0,8,0.1
120,0.2015652699,0.21024999829999996,0.5881689776999999,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.45,0,8,0.1
121,0.23997773940000003,0.23534293820000002,0.5246666235999999,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.45,0,8,0.1
122,0.2262284461,0.20973844400000002,0.5640191684,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.45,0,8,0.1
123,0.2149033279,0.20608602600000003,0.5789954567000001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.45,0,8,0.1
124,0.216581302,0.22389415769999993,0.559508797,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.5,0,8,0.1
125,0.22578772270000003,0.23024159560000004,0.5439577594999999,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.5,0,8,0.1
126,0.221953465,0.21502716729999993,0.5630040432999999,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.5,0,8,0.1
127,0.22225086910000003,0.2196147453,0.5581179635,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.5,0,8,0.1
128,0.20990738990000005,0.22599876319999998,0.564077313,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.55,0,8,0.1
129,0.2216291218,0.2310882425,0.5472687700000001,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.55,0,8,0.1
130,0.22947004120000006,0.2203527271,0.5501605431,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.55,0,8,0.1
131,0.22554012750000005,0.2222984054,0.5521454914,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.55,0,8,0.1
132,0.221557897,0.23942768129999994,0.539000239,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.6,0,8,0.1
133,0.23102795149999997,0.24257476,0.526386224,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.6,0,8,0.1
134,0.22498150059999997,0.2263897019,0.54861279,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.6,0,8,0.1
135,0.22590737149999998,0.22773926220000004,0.5463374860000001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.6,0,8,0.1
136,0.22569539940000002,0.2441566123,0.530137052,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.65,0,8,0.1
137,0.2365298376,0.25149347990000004,0.511967113,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.65,0,8,0.1
138,0.22996194130000003,0.2319705385,0.538054406,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.65,0,8,0.1
139,0.23076468560000002,0.23527774060000003,0.5339439309999999,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.65,0,8,0.1
140,0.23431163429999996,0.25740447600000005,0.508277813,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.7,0,8,0.1
141,0.2421902608,0.258573717,0.4992280820000001,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.7,0,8,0.1
142,0.23807707260000002,0.2445657087,0.517348387,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.7,0,8,0.1
143,0.2413429246,0.2508863237000001,0.507762383,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.7,0,8,0.1
144,0.2496664104,0.2768898068,0.473434323,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.75,0,8,0.1
145,0.25120002610000003,0.2810304943,0.46776084400000006,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.75,0,8,0.1
146,0.24591373789999998,0.2613269835,0.492753045,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.75,0,8,0.1
147,0.2512184959,0.2628374568,0.48593780499999994,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.75,0,8,0.1
148,0.2640143359,0.29868985239999996,0.43728486899999996,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.8,0,8,0.1
149,0.26685658,0.30824588499999994,0.42488677799999996,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.8,0,8,0.1
150,0.2610743951,0.2867356818,0.452181244,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.8,0,8,0.1
151,0.2632467703,0.2847376489,0.452006642,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.8,0,8,0.1
152,0.2786724537,0.32398077070000003,0.39733757799999997,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.85,0,8,0.1
153,0.2818320907,0.320165986,0.39799287499999997,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.85,0,8,0.1
154,0.2773054008,0.309642569,0.413041784,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.85,0,8,0.1
155,0.27560474799999995,0.310387019,0.41399815800000006,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.85,0,8,0.1
156,0.2978148177,0.3409245350000001,0.36125530200000006,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.9,0,8,0.1
157,0.29772105499999996,0.33587592899999996,0.366398078,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.9,0,8,0.1
158,0.2908447167,0.33408013400000003,0.37506902799999997,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.9,0,8,0.1
159,0.2935197,0.338582051,0.36789306899999996,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.9,0,8,0.1
160,0.31184239500000005,0.336715801,0.3514413050000001,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.95,0,8,0.1
161,0.313063937,0.335247474,0.35168803699999995,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.95,0,8,0.1
162,0.310421925,0.334355948,0.35522041299999996,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.95,0,8,0.1
163,0.30993516600000004,0.338948068,0.351115797,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.95,0,8,0.1
164,0.320901694,0.327917896,0.351182249,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,1.0,0,8,0.1
165,0.320764686,0.32818029200000004,0.35105706,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,1.0,0,8,0.1
166,0.3207774984,0.327894419,0.35133010700000006,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,1.0,0,8,0.1
167,0.320733547,0.32814599870000005,0.35112210299999996,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,1.0,0,8,0.1
168,0.886059736847,0.031433533535399995,0.08247960668599999,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.0,0,8,0.1
169,0.225412580741,0.118297193164,0.6562804257500001,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.0,0,8,0.1
170,0.11809371967000001,0.0833600916573,0.7985348843769998,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.0,0,8,0.1
171,0.33375066639299994,0.055229611726,0.611004649629,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.0,0,8,0.1
172,0.491706111878,0.116873677631,0.39140450646,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.05,0,8,0.1
173,0.175212900155,0.117571931067,0.7071975489700001,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.05,0,8,0.1
174,0.10183857523599998,0.07816908816600002,0.8199685863800001,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.05,0,8,0.1
175,0.303020843834,0.08164522977499998,0.6153124220100001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.05,0,8,0.1
176,0.6853797414,0.2829018218,0.03171110152,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.1,0,8,0.1
177,0.21436403415,0.149942967191,0.6356833755200001,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.1,0,8,0.1
178,0.16089055871299998,0.12674475455599998,0.712354447,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.1,0,8,0.1
179,0.22983390156200004,0.12313789031800002,0.6470187126500001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.1,0,8,0.1
180,0.52037598041,0.2935118463400001,0.18610498838000006,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.15,0,8,0.1
181,0.24347088976,0.17048077126,0.58603642392,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.15,0,8,0.1
182,0.19720449817000002,0.14841611076999997,0.65436788246,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.15,0,8,0.1
183,0.20436253522000003,0.15481844909,0.6408065918799999,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.15,0,8,0.1
184,0.35761842616,0.24470351374,0.39766846550000007,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.2,0,8,0.1
185,0.26249414223999995,0.19206389600999998,0.5454296546999999,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.2,0,8,0.1
186,0.21032784389,0.16512102241999999,0.62453901114,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.2,0,8,0.1
187,0.20752355616,0.16756486771000004,0.6248986949,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.2,0,8,0.1
188,0.24591396157000003,0.18888478931000002,0.56518884634,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.25,0,8,0.1
189,0.2574283969,0.20050888113,0.5420513118,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.25,0,8,0.1
190,0.22584637709,0.18367144917999997,0.5904702123,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.25,0,8,0.1
191,0.20620997170000002,0.17935445329000002,0.6144227802000001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.25,0,8,0.1
192,0.22921943372999998,0.20758679312,0.5631809104,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.3,0,8,0.1
193,0.24806922348,0.21316088607000003,0.5387574889,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0.3,0,8,0.1
