,C,D,L,uid,social_norm,t,c,r,sigma,n,N,epsilon1,epsilon2,omega,p,zeta,alpha,beta
189,0.249175155744,0.09161022653400001,0.659212605862,190.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
190,0.196661695105,0.135717130668,0.6676118586580001,191.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
191,0.20046567760599998,0.11406153354600002,0.6854696507010001,192.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
192,0.20261775910000002,0.12001511844399998,0.6773557915620001,193.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
193,0.24832753708,0.10496397014600001,0.6467037077,194.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
194,0.183326651138,0.12078598438099998,0.6958760063899999,195.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
195,0.189894361303,0.11566931517799998,0.6944322382700001,196.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
196,0.17137291704500002,0.11388319202400002,0.7147262192650001,197.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
197,0.23986085633999996,0.087922049152,0.6722022152549999,198.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
198,0.15561362116199998,0.098043084779,0.7463266129949999,199.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
199,0.18161615124000002,0.10520598820999999,0.7131675080550002,200.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
200,0.15401115250999997,0.092545820766,0.75343270642,201.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
201,0.23086592156000002,0.075312254005,0.6938169145200002,202.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
202,0.13505894482000003,0.08677282227,0.77815789098,203.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
203,0.20648949853999998,0.09129318399499999,0.7022125039850001,204.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
204,0.153486011023,0.0857625369605,0.7607433047669999,205.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
205,0.08296218953199999,0.057699402382,0.8593315780449999,206.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
206,0.13257883274100002,0.0826272968412,0.7847804320119998,207.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
207,0.038991597993,0.021235750062000004,0.9397687143860001,208.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
208,0.12543408153900001,0.087239607731,0.7873269897509999,209.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
209,0.09748385682300001,0.07564728336200001,0.8268702160170001,210.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
210,0.1224585941807,0.10824599340660002,0.7692970177790001,211.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
211,0.06398797748499999,0.04652129396,0.889494161613,212.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
212,0.149569610483,0.10219101456799999,0.748234057346,213.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
213,0.122489059092,0.088530486736,0.788976908082,214.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
214,0.12496756542000001,0.12978007532,0.7452431778669999,215.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
215,0.07819539486,0.05448632128500001,0.86731310847,216.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
216,0.13762186998200002,0.114607438897,0.74777086381,217.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
217,0.130102118545,0.09689693009699998,0.7730008142879999,218.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
218,0.14066067850400002,0.15049309069699998,0.708846121635,219.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
219,0.0925315356,0.080351335922,0.827114882902,220.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
220,0.147567443523,0.12432161965199999,0.7281054177399999,221.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
221,0.14758124232300002,0.09675150561700001,0.755657947083,222.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
222,0.14532643182,0.16029240723099997,0.6943698743529999,223.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
223,0.102178094683,0.08020610390700002,0.81760461934,224.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
224,0.16185562756100003,0.130652509679,0.7074706473,225.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
225,0.190789979271,0.11664272988599998,0.6925513435389999,226.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
226,0.14771177684100004,0.15815134005999998,0.6941075085259999,227.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
227,0.12068287303000001,0.09973986626800001,0.7795564698940001,228.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
228,0.161810529787,0.147500098015,0.6906868603499999,229.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
229,0.19778340443399997,0.12198722666999998,0.6802246786930001,230.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
230,0.176112028096,0.16353001590800004,0.6603541020940001,231.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
231,0.141788459508,0.104820628488,0.753386016502,232.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
232,0.180089759954,0.157143532629,0.6627704907590001,233.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
233,0.21274008992,0.10562162170200001,0.681648072803,234.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
234,0.188077084529,0.17952649740799995,0.6324025062729999,235.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
235,0.161842548579,0.11054400339699999,0.727621004238,236.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
236,0.176805784634,0.162569563267,0.6606209812709999,237.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
237,0.22923282868099998,0.116226374693,0.6545389187800001,238.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
238,0.19301305267299998,0.14467788522299999,0.6623079652870001,239.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
239,0.158929724313,0.12838146469,0.7126846403479999,240.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
240,0.19845783976599995,0.145970502657,0.6555547930000001,241.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
241,0.248585254853,0.110700488255,0.6407054212699999,242.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
242,0.19386055601,0.152486636235,0.653636713173,243.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
243,0.184742468708,0.133882291372,0.6813643679519998,244.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
244,0.20162183572000003,0.13995159731600001,0.6584213228279999,245.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
245,0.23789179781399994,0.10436557328700001,0.6577429331160001,246.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
246,0.18454814677899997,0.142201653749,0.673246478556,247.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
247,0.20116190833199998,0.129998596625,0.6688367789009999,248.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
248,0.20520511166199998,0.14555617832,0.6492163058589999,249.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
249,0.239701869553,0.10802097188,0.652258495437,250.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
250,0.179038035783,0.140753472463,0.680188400272,251.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
251,0.203735120111,0.12481919065300001,0.6714271425789999,252.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
252,0.196737758407,0.137607784697,0.665645696619,253.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
253,0.25230756391,0.12447564716,0.6232086131489999,254.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
254,0.20021474116399998,0.13760055659599996,0.662175148308,255.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
255,0.20532236896499997,0.12483318838399997,0.669836422492,256.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
256,0.201046991002,0.139861306354,0.65908328124,257.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
257,0.25116943428399996,0.10493040172299997,0.6438977466310001,258.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
258,0.199505332638,0.12559019074400002,0.674895226048,259.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
259,0.20156549935800003,0.10978909982100002,0.6886428591399999,260.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
260,0.18789454058,0.12498408678099998,0.687110868615,261.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
261,0.24922269499,0.10046726477300001,0.6503057638699998,262.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
262,0.187526143585,0.126950046595,0.6855123836929998,263.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
263,0.209502525836,0.103031506513,0.6874620852800001,264.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
264,0.16928951590999997,0.11086349751300001,0.7198296452620001,265.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
265,0.21870792573999995,0.0819889293,0.6992892457050001,266.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
266,0.169526485834,0.115016481877,0.7154383345280001,267.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
267,0.189717489604,0.09900313218500004,0.7112685408049998,268.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
268,0.14047474005,0.102963313865,0.7565517845449999,269.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
269,0.24672584448,0.07345522676999999,0.6798136298399999,270.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
270,0.11660488271000004,0.070660768095,0.8127256560999999,271.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
271,0.19577382765999998,0.09157411846499999,0.7126476917000002,272.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
272,0.16010702725200002,0.082113137321,0.7577706371430001,273.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
273,0.09196125724899999,0.0643005038065,0.843730395759,274.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
274,0.12698557330899998,0.08992057256459998,0.7830807736919999,275.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
275,0.037261136669,0.021274377262399998,0.9414604406570002,276.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
276,0.13545289105399996,0.09078605302199999,0.773762111249,277.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
277,0.09869133767199999,0.080401757069,0.8209087169349998,278.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
278,0.125950509622,0.10247361167100001,0.771578575857,279.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
279,0.06594865805599999,0.040896295267,0.8931579184359999,280.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
280,0.15684273352499997,0.11216643480699999,0.7309850721170001,281.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
281,0.118384423083,0.09127664940899999,0.7903364368920001,282.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
282,0.13384758527300003,0.1354344694743,0.730708788985,283.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
283,0.07676504095499999,0.057188879941,0.866039922528,284.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
284,0.155598938001,0.12140564830699999,0.722995047617,285.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
285,0.13575290475799998,0.09844599112199999,0.765801386862,286.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
286,0.1465160601574,0.14070966053199999,0.7127744805689998,287.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
287,0.099225191091,0.06743915508399999,0.8333330531610001,288.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
288,0.156424222351,0.136196404487,0.707373533149,289.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
289,0.139912061411,0.098152202922,0.761927248122,290.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
290,0.15480429888799999,0.14840124322700002,0.6967834171149998,291.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
291,0.129802024986,0.080056117808,0.7901300814050001,292.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
292,0.15931795117000003,0.129465384113,0.711194519396,293.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
293,0.16907275169299998,0.10724346841200003,0.7236647831799999,294.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
294,0.162569017972,0.165613152031,0.6717879757489998,295.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
295,0.11825463300700001,0.094625498301,0.78709791217,296.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
296,0.186314296758,0.151205148841,0.6624786474819999,297.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
297,0.20317306099500002,0.10978963866100001,0.6870318654,298.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
298,0.15840711614999997,0.158306309592,0.6832825252120001,299.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
299,0.14161507113500002,0.106694480254,0.7516857768739998,300.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
300,0.17842381565399998,0.149230882945,0.6723490572439998,301.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
301,0.215628152695,0.113075472954,0.6713066607789999,302.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
302,0.17148314081000005,0.161423455309,0.667099355357,303.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
303,0.15803093146900002,0.128492768759,0.7134838146429999,304.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
304,0.18295480009299997,0.167784287792,0.64925726733,305.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
305,0.247008605804,0.11166618382400002,0.641322963222,306.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
306,0.181111971835,0.16386648315699998,0.655020469202,307.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
307,0.15996219750600002,0.120428707948,0.719604884855,308.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
308,0.186721779524,0.152329659418,0.6609319185520002,309.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
309,0.25233194904899997,0.11024912635999999,0.637410914915,310.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
310,0.191566243027,0.15706316434199996,0.6513551207370001,311.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
311,0.18185695027599996,0.128258710315,0.6898728846580001,312.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
312,0.19685714120199999,0.152890334184,0.650247323316,313.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
313,0.24117441804099998,0.11007589690200002,0.64874932184,314.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
314,0.19203443347899996,0.14804261900700003,0.6599180871529999,315.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
315,0.19750121414599994,0.11721337456700001,0.685282758509,316.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.6,,
316,0.205685486031,0.143772604639,0.6505193470689999,317.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
317,0.2525088397890001,0.11525699271899999,0.6322143463479999,318.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
318,0.19314717133899997,0.138931656754,0.6678985756450001,319.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
319,0.20350610761200003,0.12284950164000001,0.673625527156,320.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.65,,
320,0.21067739840799998,0.14059394338500003,0.6487196298140001,321.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
321,0.25691739169399996,0.10667175660599999,0.6364016924679999,322.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
322,0.195375443831,0.141771538039,0.6628432835110001,323.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
323,0.21503751348800001,0.131565401368,0.65338907583,324.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.7000000000000001,,
324,0.20367310594599997,0.140467819099,0.6558502582960001,325.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
325,0.26035252649,0.116105290262,0.623540049454,326.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
326,0.18394435118600003,0.129592976158,0.686454344848,327.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
327,0.21059435910999996,0.11963683910499998,0.669765538819,328.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.75,,
328,0.19504371392300004,0.131906093714,0.67303815072,329.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
329,0.25744605589999997,0.10577841935899998,0.63677093435,330.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
330,0.17739949736,0.118489680064,0.70409931289,331.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
331,0.21192609703,0.11061458539399999,0.6774553830800001,332.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.8,,
332,0.17826030608,0.115915002479,0.70580609413,333.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
333,0.23898509451500002,0.09656991939,0.6644295000349999,334.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
334,0.15485236681000003,0.09857196008500001,0.7465589424299999,335.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
335,0.19849552226499997,0.10376898189,0.697724539928,336.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.85,,
336,0.14259638802,0.108276620105,0.74911603064,337.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
337,0.2791380537,0.074585867875,0.6462705321000001,338.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
338,0.124500232485,0.07792228069500001,0.7975676502700002,339.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
339,0.17267744977000002,0.0836515633,0.74366685746,340.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.9,,
340,0.161565871419,0.08464027290300001,0.7537852848909999,341.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
341,0.08140457742799999,0.05819451866699999,0.8603937427439999,342.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
342,0.12801168182,0.08609153744260001,0.7858823479860001,343.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
343,0.043195971703000005,0.021516182931000005,0.9352835865929999,344.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,
344,0.147227301912,0.0927518628557,0.760022941802,345.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
345,0.106044439241,0.08389552899800001,0.8100613172720001,346.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
346,0.11455995488900002,0.10502765527800002,0.780414386436,347.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
347,0.065915251033,0.045413165106,0.888674300572,348.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.15000000000000002,,
348,0.13670948493399998,0.09577556035199998,0.7675099857030001,349.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
349,0.112378489971,0.09877846925000001,0.7888397764850001,350.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
350,0.13787446110500004,0.126802618905,0.7353136072680001,351.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
351,0.08258422317100002,0.05170677014699999,0.8657038517580001,352.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.2,,
352,0.157864432586,0.12146666745029999,0.720668661475,353.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
353,0.13884910659400002,0.10063751261699999,0.7605119692600001,354.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
354,0.140228354036,0.15088857837500003,0.70888254703,355.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
355,0.102004390161,0.075717094182,0.822275911244,356.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.25,,
356,0.16595291370399998,0.13229695189260002,0.7017445981890001,357.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
357,0.16221011268899999,0.104707627634,0.733073650631,358.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
358,0.15123052587,0.160393041995,0.688364109321,359.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
359,0.108511029086,0.083313287849,0.8081632524199999,360.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.30000000000000004,,
360,0.16967192627799996,0.131602544639,0.698703024865,361.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
361,0.176931021779,0.10609102842899999,0.7169598562470001,362.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
362,0.158450875705,0.175130346937,0.6663861487559999,363.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
363,0.12557059401799997,0.105032231274,0.7693766937990001,364.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.35,,
364,0.17187863526799999,0.142962620741,0.6851570776850001,365.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
365,0.201696823572,0.11140629250299999,0.6868924996970001,366.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
366,0.17963575417199998,0.161468954832,0.65889075799,367.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
367,0.135103319923,0.109264773749,0.755626703413,368.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.4,,
368,0.176988904467,0.149989930446,0.67302526251,369.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
369,0.222145873354,0.10824821334899999,0.6696166124099999,370.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
370,0.18019294807799996,0.14442806177700002,0.67538417608,371.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
371,0.16949099750299995,0.11802805738599999,0.7124879229859999,372.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.45000000000000007,,
372,0.17279738588399995,0.14516944515900002,0.682029742768,373.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
373,0.215288826393,0.10492539501499999,0.6797832980980001,374.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
374,0.19478170790799998,0.16531564206099997,0.639901820209,375.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
375,0.179858726194,0.11591133214599998,0.7042260985300001,376.0,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.5,,
376,0.18221946886399998,0.14831030754900001,0.6694533441589999,377.0,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
377,0.24470829045700004,0.113228913408,0.642054684315,378.0,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
378,0.19442992968499997,0.162355620246,0.643198718752,379.0,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.55,,
