,C,D,L,uid,_destination_path,social_norm,t,c,r,sigma,n,N,epsilon1,epsilon2,omega,alpha,beta,p,zeta
0,1.0,0.0,0.0,1.0,/tmpdir/job/1992.1,Defector,200000,1,3,1,5,100,1e-05,1.0,0.9090909090909091,0,0,2,0.1
1,0.0,0.0,1.0,2.0,/tmpdir/job/1992.2,Loner,200000,1,3,1,5,100,1e-05,1.0,0.9090909090909091,0,0,2,0.1
2,1.5481790000000001e-06,0.0,0.999998434,3.0,/tmpdir/job/1992.3,Neither,200000,1,3,1,5,100,1e-05,1.0,0.9090909090909091,0,0,2,0.1
3,0.435375065837,0.00010295416299999999,0.564521685307,4.0,/tmpdir/job/1992.4,Both,200000,1,3,1,5,100,1e-05,1.0,0.9090909090909091,0,0,2,0.1
4,0.001252094073,5.554e-08,0.998743012,5.0,/tmpdir/job/1992.5,Defector,200000,1,3,1,5,100,1e-05,1.0,0.9090909090909091,0,0,8,0.1
5,0.5740081678999999,0.008086915633000001,0.41792423520000005,6.0,/tmpdir/job/1992.6,Loner,200000,1,3,1,5,100,1e-05,1.0,0.9090909090909091,0,0,8,0.1
6,0.028412529114999998,0.9003399402000001,0.07123717647999998,7.0,/tmpdir/job/1992.7,Neither,200000,1,3,1,5,100,1e-05,1.0,0.9090909090909091,0,0,8,0.1
7,0.0,1.2964e-07,0.9999998729999999,8.0,/tmpdir/job/1992.8,Both,200000,1,3,1,5,100,1e-05,1.0,0.9090909090909091,0,0,8,0.1
8,0.12694126463,0.6677410999500001,0.2053176038,9.0,/tmpdir/job/1992.9,Defector,200000,1,3,1,5,100,2.1544346900318823e-05,1.0,0.9090909090909091,0,0,2,0.1
9,0.73103957842,6.0249e-05,0.26890017039999997,10.0,/tmpdir/job/1992.10,Loner,200000,1,3,1,5,100,2.1544346900318823e-05,1.0,0.9090909090909091,0,0,2,0.1
10,0.0,1.0,0.0,11.0,/tmpdir/job/1992.11,Neither,200000,1,3,1,5,100,2.1544346900318823e-05,1.0,0.9090909090909091,0,0,2,0.1
11,0.2582659897,0.30975297296,0.431958716863,12.0,/tmpdir/job/1992.12,Both,200000,1,3,1,5,100,2.1544346900318823e-05,1.0,0.9090909090909091,0,0,2,0.1
12,0.033706034105999996,0.34095307209700004,0.6253057559899999,13.0,/tmpdir/job/1992.13,Defector,200000,1,3,1,5,100,2.1544346900318823e-05,1.0,0.9090909090909091,0,0,8,0.1
13,0.22257972214000002,0.5082547551,0.26915435176,14.0,/tmpdir/job/1992.14,Loner,200000,1,3,1,5,100,2.1544346900318823e-05,1.0,0.9090909090909091,0,0,8,0.1
14,3.0662568000000006e-05,1.79677e-07,0.9999687960000001,15.0,/tmpdir/job/1992.15,Neither,200000,1,3,1,5,100,2.1544346900318823e-05,1.0,0.9090909090909091,0,0,8,0.1
15,0.9747916859999999,0.019350314458,0.005828593831,16.0,/tmpdir/job/1992.16,Both,200000,1,3,1,5,100,2.1544346900318823e-05,1.0,0.9090909090909091,0,0,8,0.1
16,0.9999963769999999,3.546936e-06,0.0,17.0,/tmpdir/job/1992.17,Defector,200000,1,3,1,5,100,4.641588833612782e-05,1.0,0.9090909090909091,0,0,2,0.1
17,0.23479778429999998,0.0,0.7651928647,18.0,/tmpdir/job/1992.18,Loner,200000,1,3,1,5,100,4.641588833612782e-05,1.0,0.9090909090909091,0,0,2,0.1
18,1.0,0.0,0.0,19.0,/tmpdir/job/1992.19,Neither,200000,1,3,1,5,100,4.641588833612782e-05,1.0,0.9090909090909091,0,0,2,0.1
19,0.4619265103,0.0358259047,0.5022154847,20.0,/tmpdir/job/1992.20,Both,200000,1,3,1,5,100,4.641588833612782e-05,1.0,0.9090909090909091,0,0,2,0.1
20,0.328081209486,0.13257213232,0.5393395626,21.0,/tmpdir/job/1992.21,Defector,200000,1,3,1,5,100,4.641588833612782e-05,1.0,0.9090909090909091,0,0,8,0.1
21,0.1441271625746,0.55613459016,0.29972906970599994,22.0,/tmpdir/job/1992.22,Loner,200000,1,3,1,5,100,4.641588833612782e-05,1.0,0.9090909090909091,0,0,8,0.1
22,7.47185e-07,1.44396e-07,0.9999990980000002,23.0,/tmpdir/job/1992.23,Neither,200000,1,3,1,5,100,4.641588833612782e-05,1.0,0.9090909090909091,0,0,8,0.1
