,C,D,L,social_norm,t,c,r,sigma,n,N,epsilon1,epsilon2,omega,alpha,beta,p,zeta
36,0.14750793456,0.08821941614199999,0.764266526533,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.45,2,0.1
37,0.12821763233300004,0.096137207169,0.7756396337339999,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.45,2,0.1
38,0.14333050080100002,0.09863677914399999,0.7580270005510001,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.45,2,0.1
39,0.121119705099,0.088447573386,0.7904273837100001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.45,2,0.1
40,0.138101150969,0.091572059875,0.7703219085280001,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.5,2,0.1
41,0.134314332305,0.09615269805300002,0.7695274410680001,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.5,2,0.1
42,0.129630457628,0.088856054566,0.781507821921,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.5,2,0.1
43,0.11269197392600001,0.08884938014300002,0.7984528688539998,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.5,2,0.1
44,0.13328935371600004,0.09135368335800002,0.7753513101680001,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.55,2,0.1
45,0.13383223248399997,0.09678322231999999,0.769380194928,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.55,2,0.1
46,0.137877958234,0.10079584354099999,0.7613203130850001,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.55,2,0.1
47,0.131365385645,0.100877117607,0.767751630117,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.55,2,0.1
48,0.14906561271500002,0.09433864963600003,0.7565892401869999,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.6,2,0.1
49,0.13466321175999998,0.098399920739,0.7669317423030001,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.6,2,0.1
50,0.13289382492700003,0.101620337416,0.76548031547,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.6,2,0.1
51,0.137119197779,0.10351630176799997,0.759359125738,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.6,2,0.1
52,0.13945733856899997,0.092315503331,0.7682226031900001,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.65,2,0.1
53,0.144907848149,0.10635654983299997,0.74873144816,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.65,2,0.1
54,0.13858733557100003,0.10014103277900002,0.761265962841,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.65,2,0.1
55,0.143576317447,0.10730868337799998,0.7491091430150002,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.65,2,0.1
56,0.13423623680700003,0.094797712481,0.77096141711,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.7,2,0.1
57,0.13144502776599998,0.099552501595,0.7689978495119998,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.7,2,0.1
58,0.14464143141100003,0.10388979231799998,0.7514622353409999,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.7,2,0.1
59,0.13933219653600004,0.09960138144299999,0.761061145243,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.7,2,0.1
60,0.14335645354499998,0.10376281420300001,0.752874891655,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.75,2,0.1
61,0.15322086267499999,0.104046199335,0.7427264710199999,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.75,2,0.1
62,0.13874158615599996,0.100611055127,0.7606414351759999,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.75,2,0.1
63,0.14624979073,0.10593726664400001,0.747807422107,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.75,2,0.1
64,0.14270192149299998,0.10227777123900002,0.7550145683699999,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.8,2,0.1
65,0.144186957502,0.10508147363800001,0.7507260985790001,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.8,2,0.1
66,0.14304110207499998,0.103732898184,0.753220355015,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.8,2,0.1
67,0.14349562706599997,0.10525306157899998,0.7512466886479999,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.8,2,0.1
68,0.145150947623,0.099838444799,0.755005482182,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.85,2,0.1
69,0.143316689904,0.10724282674000002,0.7494353771269999,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.85,2,0.1
70,0.130516457059,0.09761638048700001,0.7718623062749999,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.85,2,0.1
71,0.13985723457000002,0.100725596458,0.759411891948,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.85,2,0.1
72,0.143660119779,0.10791913809000002,0.748415424978,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.9,2,0.1
73,0.13470982105899998,0.10302196784599997,0.7622629646700001,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.9,2,0.1
74,0.13797539630500003,0.097290202647,0.76472844818,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.9,2,0.1
75,0.15126418240700001,0.11115930509599999,0.7375711207600001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.9,2,0.1
76,0.13495952516700002,0.10191831775999999,0.763116534085,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.95,2,0.1
77,0.15037145977300004,0.11117153753999999,0.738451643435,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.95,2,0.1
78,0.131506761701,0.095723925335,0.77276494875,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.95,2,0.1
79,0.153727442124,0.115265303701,0.731002049415,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.95,2,0.1
80,0.14449028306,0.10978353857,0.74572155673,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,1.0,2,0.1
81,0.14809118878500002,0.10338747581400003,0.7485155681800001,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,1.0,2,0.1
82,0.135735209066,0.10073447262600001,0.7635257896300001,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,1.0,2,0.1
83,0.13968888234500001,0.10724518356800002,0.75306131592,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,1.0,2,0.1
84,0.15403278183299998,0.08541310901999999,0.760544646971,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.0,2,0.1
85,0.084844260384,0.06563059310500001,0.8495182582469999,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.0,2,0.1
86,0.117430532255,0.0941256373414,0.7884290833459999,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.0,2,0.1
87,0.039656915909999986,0.022218320827,0.9381208055240001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.0,2,0.1
88,0.146516449675,0.082040554525,0.771437418177,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.05,2,0.1
89,0.11298261800499998,0.0790998516644,0.8079115316729999,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.05,2,0.1
90,0.12064319618799998,0.09192114883199998,0.78742784399,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.05,2,0.1
91,0.074413193451,0.059728684979999995,0.8658513659909999,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.05,2,0.1
92,0.15319676100100002,0.08762101185900001,0.7591756510150002,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.1,2,0.1
93,0.124600117425,0.08650853399870001,0.7888850887240001,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.1,2,0.1
94,0.127781979217,0.089181335299,0.783029995564,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.1,2,0.1
95,0.090206270966,0.0676435344264,0.8421430031729998,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.1,2,0.1
96,0.139143849369,0.08256402272099998,0.7782866117789999,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.15,2,0.1
97,0.11735531621600002,0.08689637306400001,0.795742303095,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.15,2,0.1
98,0.121942764604,0.087740048277,0.7903103827969999,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.15,2,0.1
99,0.098087260179,0.07234138580200002,0.829563838303,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.15,2,0.1
100,0.15306450745499997,0.090085529441,0.7568436517220001,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.2,2,0.1
101,0.12882969691199997,0.09363892456700001,0.7775261052859997,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.2,2,0.1
102,0.130188339104,0.085666220321,0.7841379334599999,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.2,2,0.1
103,0.105405331844,0.08017608352859999,0.8144129687549999,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.2,2,0.1
104,0.141150126755,0.089444068531,0.7693989066450001,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.25,2,0.1
105,0.12545877686400003,0.09775723803299999,0.7767781381750001,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.25,2,0.1
106,0.13523350344799998,0.0890439803,0.77571552756,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.25,2,0.1
107,0.10463650150099998,0.08727946044,0.8080783386039999,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.25,2,0.1
108,0.142036938414,0.08695802874300002,0.7709997600130001,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.3,2,0.1
109,0.120542934184,0.08318524202500001,0.7962661338589999,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.3,2,0.1
110,0.135674842881,0.086885854647,0.77743299804,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.3,2,0.1
111,0.11172434500499999,0.08494606434000002,0.8033241581770001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.3,2,0.1
112,0.145018101605,0.093909669963,0.7610661340279999,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.35,2,0.1
113,0.111546297507,0.08648702045199999,0.80196146709,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.35,2,0.1
114,0.153699749493,0.08997656938,0.7563171637919999,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.35,2,0.1
115,0.10429593137000001,0.09011297959599998,0.805585247573,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.35,2,0.1
116,0.14964717787899998,0.089887014748,0.7604596916510001,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.4,2,0.1
117,0.125521086897,0.088887555382,0.7855861655129999,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.4,2,0.1
118,0.134270417319,0.09886057789300001,0.7668625136389999,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.4,2,0.1
119,0.10474819530999999,0.08437484266199999,0.810871499856,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.4,2,0.1
120,0.14183951976500003,0.08632922472400001,0.771826084652,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.45,2,0.1
121,0.12104997206,0.08971231180899998,0.7892328729269998,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.45,2,0.1
122,0.126276426056,0.09981397450299999,0.7739034102640001,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.45,2,0.1
123,0.11730608378999999,0.090193010668,0.7924951823809999,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.45,2,0.1
124,0.13594924969,0.088305100447,0.775741010575,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.5,2,0.1
125,0.133632103325,0.09113934464899998,0.775223193575,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.5,2,0.1
126,0.127124402837,0.095786731485,0.7770825042910001,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.5,2,0.1
127,0.11854327049199997,0.09525031245699998,0.7862009918290002,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.5,2,0.1
128,0.138357409541,0.09447902145500002,0.767158115697,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.55,2,0.1
129,0.12864776269599998,0.088726509915,0.7826204810330001,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.55,2,0.1
130,0.13928871734099998,0.10041256568400002,0.760292445096,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.55,2,0.1
131,0.126192217669,0.10355069101199998,0.770251328347,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.55,2,0.1
132,0.140395533679,0.09514758216799998,0.7644513884259999,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.6,2,0.1
133,0.135210479963,0.09583860385600002,0.7689464549019999,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.6,2,0.1
134,0.13319089438400003,0.09894711136400004,0.767856798813,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.6,2,0.1
135,0.130138701386,0.097575695513,0.772280309904,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.6,2,0.1
136,0.14657015962,0.09207270772900002,0.7613518918279999,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.65,2,0.1
137,0.12867410364399998,0.097729247796,0.7735919164570001,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.65,2,0.1
138,0.13839628587900002,0.097894201835,0.7637033350770001,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.65,2,0.1
139,0.135082530055,0.10397350165499998,0.7609384199229999,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.65,2,0.1
140,0.14262165440000005,0.100980172261,0.7563929680469998,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.7,2,0.1
141,0.140169627868,0.10745520803000001,0.75237000048,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.7,2,0.1
142,0.14689670136599997,0.10713236592400001,0.745964867481,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.7,2,0.1
143,0.141893548137,0.10336708018700001,0.7547340764420001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.7,2,0.1
144,0.14171470985,0.09505786130400001,0.7632229944880001,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.75,2,0.1
145,0.132842645831,0.09304860708,0.7741041383620001,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.75,2,0.1
146,0.14619370998599998,0.10010724110100001,0.753693635623,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.75,2,0.1
147,0.142903711357,0.09933351185100002,0.7577570847119999,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.75,2,0.1
148,0.14510689468000001,0.09910814829699999,0.75577965136,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.8,2,0.1
149,0.14234687299800003,0.10933126841000002,0.748317417338,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.8,2,0.1
150,0.14118334371900002,0.09983473667300001,0.7589769394209999,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.8,2,0.1
151,0.141385088463,0.10206521901599999,0.7565441899859998,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.8,2,0.1
152,0.14910600622299996,0.10968779608899998,0.7412012968480001,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.85,2,0.1
153,0.139169098855,0.10157049643200002,0.759255545267,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.85,2,0.1
154,0.14721556893999999,0.109842799744,0.7429364050610001,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.85,2,0.1
155,0.143641783438,0.10748532652,0.7488676674429998,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.85,2,0.1
156,0.14655399692499999,0.10342894761,0.7500124913680001,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.9,2,0.1
157,0.14437903351200002,0.107843165479,0.747773523365,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.9,2,0.1
158,0.14069655356500002,0.109004786009,0.7502924174780001,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.9,2,0.1
159,0.14507060037499997,0.101219866497,0.7537047790129999,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.9,2,0.1
160,0.150023981739,0.11037126903600002,0.7396000524750002,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.95,2,0.1
161,0.138625306869,0.104103855746,0.757265568735,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.95,2,0.1
162,0.143188940986,0.106205069485,0.750600056226,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.95,2,0.1
163,0.13641259358000002,0.102836031439,0.76074618022,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.95,2,0.1
164,0.13794055603199998,0.10239831648900001,0.7596556589849999,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,1.0,2,0.1
165,0.135831434391,0.09906009780800001,0.7651033153599999,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,1.0,2,0.1
166,0.12419135593,0.09783603882400002,0.77796756212,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,1.0,2,0.1
167,0.14441512543499999,0.11403703233099999,0.7415422552150001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,1.0,2,0.1
168,0.14001250981900001,0.08137913473399999,0.778600285526,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.0,2,0.1
169,0.085577190293,0.056078472335999996,0.858337551642,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.0,2,0.1
170,0.12455717405599999,0.089155861649,0.786272843537,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.0,2,0.1
171,0.04394608647,0.023446831175000002,0.932602386773,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.0,2,0.1
172,0.144351638114,0.07935433290500002,0.7762877546479999,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.05,2,0.1
173,0.119111845438,0.08671202797100001,0.7941703896539999,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.05,2,0.1
174,0.12087817170799998,0.09214408047200001,0.7869698101099998,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.05,2,0.1
175,0.077967757411,0.053194378391,0.8688307469900002,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.05,2,0.1
176,0.138754706677,0.07826663026399999,0.7829727186379999,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.1,2,0.1
177,0.122545768424,0.09085118905299999,0.7865965655770002,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.1,2,0.1
178,0.120388164987,0.089731800093,0.7898734492419999,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.1,2,0.1
179,0.09360967813200002,0.067400970407,0.8389807416550001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.1,2,0.1
180,0.15059681584499995,0.08227790503299999,0.767119223652,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.15,2,0.1
181,0.12324118204000001,0.09109006991669999,0.7856633627,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.15,2,0.1
182,0.129091878496,0.08572970981599999,0.7851717381189998,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.15,2,0.1
183,0.097769299679,0.0793437253855,0.822880497528,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.15,2,0.1
184,0.147063670698,0.082492353654,0.770437562306,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.2,2,0.1
185,0.11620579037499999,0.094285381206,0.789503825108,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.2,2,0.1
186,0.12810433074,0.085141203997,0.786746763825,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.2,2,0.1
187,0.093133584016,0.072561427089,0.834298912483,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.2,2,0.1
188,0.15189465591,0.08880569223100002,0.759293275441,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.25,2,0.1
189,0.10973883142299999,0.08632124625399999,0.8039346303439999,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.25,2,0.1
190,0.13453266837199998,0.09187185201499999,0.7735879734933999,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.25,2,0.1
191,0.11218378939200002,0.08277414446899999,0.8050362588400001,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0.25,2,0.1
