,C,D,L,uid,_destination_path,social_norm,t,c,r,sigma,n,N,epsilon1,epsilon2,omega,alpha,beta,p,zeta
777,0.271326913158,0.19084807374599994,0.537832529002,778.0,/tmpdir/job/11979.778,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.45000000000000007
778,0.214215830698,0.161757174375,0.624035091262,779.0,/tmpdir/job/11979.779,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.45000000000000007
779,0.729104942618,0.117544673724,0.15335783158300004,780.0,/tmpdir/job/11979.780,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.45000000000000007
780,0.87730781,0.12201475760399999,0.0006766437180000002,781.0,/tmpdir/job/11979.781,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.5
781,0.249259420263,0.23350036750800002,0.5172372085959999,782.0,/tmpdir/job/11979.782,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.5
782,0.212764400338,0.175320090398,0.611912674153,783.0,/tmpdir/job/11979.783,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.5
783,0.870902758779,0.077607498971,0.051485988540000006,784.0,/tmpdir/job/11979.784,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.5
784,0.6134386187190001,0.17574015288200004,0.21078089467499997,785.0,/tmpdir/job/11979.785,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.55
785,0.259393430041,0.21861213458000003,0.5219524169920001,786.0,/tmpdir/job/11979.786,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.55
786,0.205303414821,0.189104660754,0.6055598360590001,787.0,/tmpdir/job/11979.787,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.55
787,0.7616631257229999,0.12604523137600002,0.112256106052,788.0,/tmpdir/job/11979.788,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.55
788,0.8573135699999999,0.137912311383,0.004773859276999999,789.0,/tmpdir/job/11979.789,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.6
789,0.23347670255000005,0.259388720553,0.507133884588,790.0,/tmpdir/job/11979.790,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.6
790,0.209408728726,0.196332725073,0.59425347963,791.0,/tmpdir/job/11979.791,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.6
